java.util.Map,,,,
keyword,caption_name,guid,address,coordinates
morganstanley.com,Morgan Stanley,9597f9cbacb1485175682349860da818,,
morgan stanley,Morgan Stanley,9597f9cbacb1485175682349860da818,,
principal.com,Principal Financial,9c7488050ec495e5f39d9af943984d53,,
principal financial group,Principal Financial,9c7488050ec495e5f39d9af943984d53,,
troweprice.com,T Rowe Price,0927e9e306bf9f1956414b99caae1375,,
t. rowe price,T Rowe Price,0927e9e306bf9f1956414b99caae1375,,
t. rowe price associates,T Rowe Price,0927e9e306bf9f1956414b99caae1375,,
t. rowe price group,T Rowe Price,0927e9e306bf9f1956414b99caae1375,,
blackstone.com,Blackstone,c109fca584f605108ba9475930a5e2a6,,
the blackstone group,Blackstone,c109fca584f605108ba9475930a5e2a6,,
synchrony.com,Synchrony Financial,0fc3be1432e8ff0dc9a6d62551d62693,,
synchrony financial,Synchrony Financial,0fc3be1432e8ff0dc9a6d62551d62693,,
brookfield.com,Brookfield Properties,97da620e2957904ceceb25bc860b4136,,
brookfield properties management llc,Brookfield Properties,97da620e2957904ceceb25bc860b4136,,
peoples.com,People's United Bank,91cedb76d35b7b42fcae7e5f1d21cd2f,,
people's united bank,People's United Bank,91cedb76d35b7b42fcae7e5f1d21cd2f,,
people's united bank national association,People's United Bank,91cedb76d35b7b42fcae7e5f1d21cd2f,,
buffalowildwings.com,Buffalo Wild Wings,020cce34368d045922c32ff4a1ac63dc,,
buffalo wild wings,Buffalo Wild Wings,020cce34368d045922c32ff4a1ac63dc,,
bunge.com,Bunge,167889d6136ef7d643b0a1943d86b753,,
bunge north america,Bunge,167889d6136ef7d643b0a1943d86b753,,
firstrepublic.com,First Republic,b64a8f29446c604eb1fe4a637634888f,,
first republic bank,First Republic,b64a8f29446c604eb1fe4a637634888f,,
salliemae.com,Sallie Mae,abfcf7c7d0534d7178c5138500fa26f0,,
sallie mae bank,Sallie Mae,abfcf7c7d0534d7178c5138500fa26f0,,
firsthorizon.com,First Horizon,59274d4cebdad859df6ce8ba28fd5462,,
first horizon national corporation,First Horizon,59274d4cebdad859df6ce8ba28fd5462,,
first horizon bank,First Horizon,59274d4cebdad859df6ce8ba28fd5462,,
mynycb.com,NYCB,4f503fd8c163649e9ab417c689c09fff,,
new york community bancorp,NYCB,4f503fd8c163649e9ab417c689c09fff,,
berkshirehathaway.com,Berkshire Hathaway,a5d91bcc184582038da424d86dbfb176,,
berkshire hathaway,Berkshire Hathaway,a5d91bcc184582038da424d86dbfb176,,
burberry.com,Burberry,04d198d7d4f14e412c2639b980e1ac31,,
burberry limited,Burberry,04d198d7d4f14e412c2639b980e1ac31,,
burberry ltd,Burberry,04d198d7d4f14e412c2639b980e1ac31,,
signatureny.com,Signature Bank,7cab5514f952cbec895e5fc23aa247ef,,
signature bank,Signature Bank,7cab5514f952cbec895e5fc23aa247ef,,
burlington.com,Burlington,8d212c4ac6cb431c19bff3d59da338a7,,
burlington coat factory warehouse,Burlington,8d212c4ac6cb431c19bff3d59da338a7,,
burlington stores,Burlington,8d212c4ac6cb431c19bff3d59da338a7,,
cmegroup.com,CME,188c36189daaaa972ae017bbf11c918b,,
cme group,CME,188c36189daaaa972ae017bbf11c918b,,
burnsmcd.com,Burns & McDonnell,,,
burns & mcdonnell,Burns & McDonnell,,,
navient.com,Navient,22fc522a03ce4b1748be2b0075e26551,,
navient solutions,Navient,22fc522a03ce4b1748be2b0075e26551,,
amtrustfinancial.com,AmTrust,72d9e66bee96c38cded2aac7d916cb50,,
amtrust north america,AmTrust,72d9e66bee96c38cded2aac7d916cb50,,
amtrust financial services inc,AmTrust,72d9e66bee96c38cded2aac7d916cb50,,
amtrust north america inc.,AmTrust,72d9e66bee96c38cded2aac7d916cb50,,
svb.com,Silicon Valley Bank,c4b8e547030aa73fa91382a55fd0ea17,,
silicon valley bank,Silicon Valley Bank,c4b8e547030aa73fa91382a55fd0ea17,,
silicon valley bank,Silicon Valley Bank,c4b8e547030aa73fa91382a55fd0ea17,,
cjenergy.com,C&J Energy,1170f17f7e928cc551933b700017dc1d,,
c&j energy services,C&J Energy,1170f17f7e928cc551933b700017dc1d,,
capitalone.com,Capital One,11a15878b8b8b4b13fc8246f628fa84b,,
capital one financial corporation,Capital One,11a15878b8b8b4b13fc8246f628fa84b,,
northerntrust.com,Northern Trust,294158ff630088c242d608f367335863,,
northern trust corporation,Northern Trust,294158ff630088c242d608f367335863,,
cabotog.com,Cabot Oil,da62ab939b4e02183e55d0c6805a9c3c,,
cabot oil & gas corporation,Cabot Oil,da62ab939b4e02183e55d0c6805a9c3c,,
lfg.com,Lincoln Financial,8f0b0014acf32d6ffcb122e9093b3b96,,
lincoln financial group,Lincoln Financial,8f0b0014acf32d6ffcb122e9093b3b96,,
lincoln financial,Lincoln Financial,8f0b0014acf32d6ffcb122e9093b3b96,,
caci.com,CACI,8aee35d3b245ef834884172cc6deec49,,
caci inc. - federal,CACI,8aee35d3b245ef834884172cc6deec49,,
caesars.com/,Caesars Entertainment,1f6b09433ddff11d175e7e8680ef6f21,,
caesars entertainment operating company,Caesars Entertainment,1f6b09433ddff11d175e7e8680ef6f21,,
caesars entertainment,Caesars Entertainment,1f6b09433ddff11d175e7e8680ef6f21,,
comerica.com,Comerica,45c27df83ef28f4337e76813b416b9cd,,
comerica incorporated,Comerica,45c27df83ef28f4337e76813b416b9cd,,
comerica bank,Comerica,45c27df83ef28f4337e76813b416b9cd,,
caleres.com,Caleres,1aee4ad21cfe8b58271f72a21f0830e1,,
caleres inc.,Caleres,1aee4ad21cfe8b58271f72a21f0830e1,,
crc.com,California Resources,96a75f60ba430f010970012077adee8a,,
california resources corporation,California Resources,96a75f60ba430f010970012077adee8a,,
california resources corp,California Resources,96a75f60ba430f010970012077adee8a,,
calpine.com,Calpine,e225e0d2bab15091ce7a07d707db421e,,
calpine corp,Calpine,e225e0d2bab15091ce7a07d707db421e,,
cnoinc.com,CNO Financial,c0616e8e461935976e8ce5541ff4ff58,,
conesco companies,CNO Financial,c0616e8e461935976e8ce5541ff4ff58,,
cno services llc,CNO Financial,c0616e8e461935976e8ce5541ff4ff58,,
synovus.com,Synovus,51794dd8f55a4e939bafed948b1da06b,,
synovus financial corp.,Synovus,51794dd8f55a4e939bafed948b1da06b,,
cppinvestments.com,CPP Investments,fcc5ff72a09142958bfa34aa93da5905,,
canada pension plan investment board,CPP Investments,fcc5ff72a09142958bfa34aa93da5905,,
scotiabank.com,Scotiabank,df5ec78466b5193a66a72ce4c888146c,,
the bank of nova scotia,Scotiabank,df5ec78466b5193a66a72ce4c888146c,,
chimerareit.com,Chimera Investment,8564d0e28397e1cd3f9f302ffd2dce2f,,
chimera investment corporation,Chimera Investment,8564d0e28397e1cd3f9f302ffd2dce2f,,
cibc.com,CIBC,4e9e7d49f3fdceb3f60b4763bd4c7238,,
canadian imperial bank of commerce,CIBC,4e9e7d49f3fdceb3f60b4763bd4c7238,,
cnrl.com,CNRL,c8b34aa2ab1c10288981897335dca1cd,,
canadian natural resources limited,CNRL,c8b34aa2ab1c10288981897335dca1cd,,
capita.com,Capita,274e3b17022db77ad019c20a36cb8fb3,,
capita business services ltd,Capita,274e3b17022db77ad019c20a36cb8fb3,,
capita group,Capita,274e3b17022db77ad019c20a36cb8fb3,,
carahsoft.com,Carahsoft,,,
carahsoft technology corp.,Carahsoft,,,
carahsoft,Carahsoft,,,
carefirst.com,CareFirst,e0fd16625154955ddc280a50899171a1,,
carefirst bluecross blueshield,CareFirst,e0fd16625154955ddc280a50899171a1,,
cargill.com,Cargill,173ffc846f2c3792c5e439621237cc2b,,
cargill incorporated,Cargill,173ffc846f2c3792c5e439621237cc2b,,
carlson.com,Carlson,ef3be4642ad2d9785f747efaa31a54cb,,
carlson wagonlit travel,Carlson,ef3be4642ad2d9785f747efaa31a54cb,,
carlson wagonlit travel inc,Carlson,ef3be4642ad2d9785f747efaa31a54cb,,
carpentertechnology.com,Carpenter Technology,8ef3228b5d930abe123253d506b4ff8e,,
carpenter technology corporation,Carpenter Technology,8ef3228b5d930abe123253d506b4ff8e,,
carpenter technology corp,Carpenter Technology,8ef3228b5d930abe123253d506b4ff8e,,
novonordisk.com,Novo Nordisk,f7d4808638e036ff019e94474b602855,,
novo nordisk,Novo Nordisk,f7d4808638e036ff019e94474b602855,,
novo nordisk a/s,Novo Nordisk,f7d4808638e036ff019e94474b602855,,
cbre.us,CBRE,fb9711a434be94f4cd0ff1d32479f82c,,
cbre,CBRE,fb9711a434be94f4cd0ff1d32479f82c,,
cbre limited,CBRE,fb9711a434be94f4cd0ff1d32479f82c,,
cbre inc.,CBRE,fb9711a434be94f4cd0ff1d32479f82c,,
viacomcbs.com,CBS,f12542dac0394a8d082f1ed4b3397f72,,
cbs broadcasting inc.,CBS,f12542dac0394a8d082f1ed4b3397f72,,
cedarfair.com,Cedar Fair,aa4f7640a7be9a678a3c2e6e104f82ec,,
cedarfair l.p.,Cedar Fair,aa4f7640a7be9a678a3c2e6e104f82ec,,
celanese.com,Celanese,6d9733795c1a6cad1f6d51f564f47095,,
celanese international corporation,Celanese,6d9733795c1a6cad1f6d51f564f47095,,
cemexusa.com,Cemex,3914272ae88617cf97e9fdc7649a6179,,
cemex central s.a. de c.v.,Cemex,3914272ae88617cf97e9fdc7649a6179,,
cemex operaciones mexico sa de cv,Cemex,3914272ae88617cf97e9fdc7649a6179,,
cemex central sa de cv,Cemex,3914272ae88617cf97e9fdc7649a6179,,
tiffany.com,Tiffany's,c909ae179d7f55ea22347e7e43ec5bea,,
tiffany and company,Tiffany's,c909ae179d7f55ea22347e7e43ec5bea,,
tiffany and co,Tiffany's,c909ae179d7f55ea22347e7e43ec5bea,,
cheniere.com,Cheniere Energy,9e1e4ce8e65874bb35d8a9cbc975a7fe,,
cheniere energy,Cheniere Energy,9e1e4ce8e65874bb35d8a9cbc975a7fe,,
cheniere energy inc.,Cheniere Energy,9e1e4ce8e65874bb35d8a9cbc975a7fe,,
chk.com,Chesapeake Energy,7a3eb43a42951dcd7bebca117b5f5334,,
chesapeake operating,Chesapeake Energy,7a3eb43a42951dcd7bebca117b5f5334,,
chesapeake energy corporation,Chesapeake Energy,7a3eb43a42951dcd7bebca117b5f5334,,
chevron.com,Chevron,f41dd1b2abb0c41f225675ebb448ce63,,
chevron,Chevron,f41dd1b2abb0c41f225675ebb448ce63,,
chevron corporation,Chevron,f41dd1b2abb0c41f225675ebb448ce63,,
steward.org,Steward Health Care,2e035b28feb543759722ad028265f583,,
steward health care,Steward Health Care,2e035b28feb543759722ad028265f583,,
chick-fil-a.com,Chick-fil-A,dcacaa6c910a47709f897b963266c88c,,
chick-fil-a inc.,Chick-fil-A,dcacaa6c910a47709f897b963266c88c,,
chipotle.com,Chipotle,93f1fe5720c34ec307ebed753cd78288,,
chipotle mexican grill,Chipotle,93f1fe5720c34ec307ebed753cd78288,,
chipotle mexican grill inc.,Chipotle,93f1fe5720c34ec307ebed753cd78288,,
chiquita.com,Chiquita,2155e5abbdfd293b3e6d007d7c8fbb7a,,
chiquita brands,Chiquita,2155e5abbdfd293b3e6d007d7c8fbb7a,,
choicehotels.com,Choice Hotels,16276952d344372a55016b95b3cbb2b9,,
choice hotels international inc.,Choice Hotels,16276952d344372a55016b95b3cbb2b9,,
chubb.com,Chubb,3071713c06a0cbcfbb51dfa1a18e5fd2,,
chubb european group,Chubb,3071713c06a0cbcfbb51dfa1a18e5fd2,,
criver.com,Charles River Laboratories,9c019a337e3e294868fedc5e3b7c0957,,
charles river laboratories inc.,Charles River Laboratories,9c019a337e3e294868fedc5e3b7c0957,,
churchofjesuschrist.org,The Church of Jesus Christ of Latter-day Saints,998856a8c6d77c6142e78b7789e36792,,
corporation of the presiding bishop of the church,The Church of Jesus Christ of Latter-day Saints,998856a8c6d77c6142e78b7789e36792,,
intellectual reserve inc.,The Church of Jesus Christ of Latter-day Saints,998856a8c6d77c6142e78b7789e36792,,
cimarex.com,Cimarex,cae2a588e54253f99dcf4f043abdcf57,,
cimarex energy co,Cimarex,cae2a588e54253f99dcf4f043abdcf57,,
cisco.com/,Cisco,ccd248e1c6fdd1da82a2ce08a0791fbd,,
citadel.com,Citadel,a6fcf4438b6796c183ab63dd6eb1baee,,
citadel investment group l.l.c.,Citadel,a6fcf4438b6796c183ab63dd6eb1baee,,
citadel llc,Citadel,a6fcf4438b6796c183ab63dd6eb1baee,,
citgo.com,Citgo,33c5c09778d9b812223665788e9934f0,,
citgo petroleum,Citgo,33c5c09778d9b812223665788e9934f0,,
firstdata.com,First Data,3e95501d63fc80e9b320088cbf8e1000,,
first data corporation,First Data,3e95501d63fc80e9b320088cbf8e1000,,
citrix.com,Citrix,37b993d33960128b055b1d0ec74b5a89,,
citrix,Citrix,37b993d33960128b055b1d0ec74b5a89,,
citrix systems inc.,Citrix,37b993d33960128b055b1d0ec74b5a89,,
cnb.com,CNB,62df40a3c03c006bdecfa888b72b2d76,,
city national bank,CNB,62df40a3c03c006bdecfa888b72b2d76,,
ckr.com,CKE,c85e261ad7ba6bbcbd80bb3f438779c5,,
cke-restaurants,CKE,c85e261ad7ba6bbcbd80bb3f438779c5,,
cke restaurant,CKE,c85e261ad7ba6bbcbd80bb3f438779c5,,
clarios.com,Clarios,,,
org:johnson controls,Clarios,,,
johnson controls battery group inc,Clarios,,,
jcrew.com,J.Crew,c0e4ef6075b89cb4c9dd35520246f5cc,,
j. crew international inc,J.Crew,c0e4ef6075b89cb4c9dd35520246f5cc,,
cleanharbors.com,Clean Harbors,760594f22011c211f656bc5664791c69,,
clean harbors environmental services,Clean Harbors,760594f22011c211f656bc5664791c69,,
clean harbors environmental services inc.,Clean Harbors,760594f22011c211f656bc5664791c69,,
clevelandclinic.org,Cleveland Clinic,fb8cb1d75ce0a544ab419d5e263a5215,,
cleveland clinic foundation,Cleveland Clinic,fb8cb1d75ce0a544ab419d5e263a5215,,
cleveland clinic abudhabi - llc,Cleveland Clinic,fb8cb1d75ce0a544ab419d5e263a5215,,
the cleveland clinic foundation,Cleveland Clinic,fb8cb1d75ce0a544ab419d5e263a5215,,
clevelandcliffs.com,Cleveland-Cliffs,036500462c2ebcdf424b964b723b4802,,
cliffs natural resources,Cleveland-Cliffs,036500462c2ebcdf424b964b723b4802,,
cleveland-cliffs inc.,Cleveland-Cliffs,036500462c2ebcdf424b964b723b4802,,
cmsenergy.com,CMS Energy,08ef68340c6194a3f94f08eabdbbb9fb,,
consumers energy company,CMS Energy,08ef68340c6194a3f94f08eabdbbb9fb,,
cms energy,CMS Energy,08ef68340c6194a3f94f08eabdbbb9fb,,
cna.com,CNA Financial,e00b6a0b0dec92e5d44ab9d8f0456692,,
cna financial corporation,CNA Financial,e00b6a0b0dec92e5d44ab9d8f0456692,,
cognizant.com,Cognizant,a7b5599d2f512bee58ad7e711f2713d4,,
cognizant,Cognizant,a7b5599d2f512bee58ad7e711f2713d4,,
cognizant technology solutions us corp,Cognizant,a7b5599d2f512bee58ad7e711f2713d4,,
coinbase.com,Coinbase,bf375122f49fbec2e49ed133eb6d2119,,
coinbase inc.,Coinbase,bf375122f49fbec2e49ed133eb6d2119,,
coinstar.com,Coinstar,87923c2ce75a40fe46414df5cbb6f17d,,
coldwellbanker.com,Coldwell Banker,b96976b238888e3e392d7c132f6b46bd,,
coldwell banker residential brokerage,Coldwell Banker,b96976b238888e3e392d7c132f6b46bd,,
coldwell banker realty,Coldwell Banker,b96976b238888e3e392d7c132f6b46bd,,
colliers.com,Colliers,9183670cfad3cff67eea77d95a3bbec8,,
colliers international,Colliers,9183670cfad3cff67eea77d95a3bbec8,,
colliers international wa llc,Colliers,9183670cfad3cff67eea77d95a3bbec8,,
colonialgroupinc.com,Colonial Group,,,
colonial group international,Colonial Group,,,
comed.com,ComEd,,,
exelon corporation,ComEd,,,
comfortsystemsusa.com,Comfort Systems,c0b036f38819eadd5f2376b91bb38e1c,,
commscope.com,CommScope,85fd07047e9a06d0c80f9e47bce9505e,,
concentrix.com,Concentrix,,,
concentrix corporation,Concentrix,,,
concho.com,Concho,800a323bb4e05408bf387896950a80ac,,
cog operating llc,Concho,800a323bb4e05408bf387896950a80ac,,
conocophillips.com,ConocoPhillips,9d7179affdf55c1e30d54a18bd822372,,
conocophillips company,ConocoPhillips,9d7179affdf55c1e30d54a18bd822372,,
coned.com,ConEd,a5193eecd7886c048c46988d22d78ebf,,
consolidated edison co. of new york,ConEd,a5193eecd7886c048c46988d22d78ebf,,
consolidated edison company of new york inc,ConEd,a5193eecd7886c048c46988d22d78ebf,,
jetblue.com,JetBlue,88674104ccc16a2234215fd1fde85ab1,,
jetblue airways corporation,JetBlue,88674104ccc16a2234215fd1fde85ab1,,
cbrands.com,Constellation Brands,509bf0caf30f74514fd7bfbf7e411bfa,,
constellation brands,Constellation Brands,509bf0caf30f74514fd7bfbf7e411bfa,,
constellation brands inc.,Constellation Brands,509bf0caf30f74514fd7bfbf7e411bfa,,
clr.com,Continental Resources,d14b99248a24d370a59de4ae74d61efa,,
continental resources,Continental Resources,d14b99248a24d370a59de4ae74d61efa,,
corning.com,Corning,28ff220341de5b3a7a2547c9b40f3365,,
corning incorporated,Corning,28ff220341de5b3a7a2547c9b40f3365,,
corning incorporated,Corning,28ff220341de5b3a7a2547c9b40f3365,,
hanes.com,Hanesbrands,ee8c9dd9e69bb23c69f36aeaad4c99ea,,
hanesbrands,Hanesbrands,ee8c9dd9e69bb23c69f36aeaad4c99ea,,
campbellsoupcompany.com,Campbell's,0980d1bd78bcef419b0db75f63304c5b,,
campbell soup company,Campbell's,0980d1bd78bcef419b0db75f63304c5b,,
adp.com,ADP,df173000fb604482fc07d7f0d82d1e08,,
automatic data processing,ADP,df173000fb604482fc07d7f0d82d1e08,,
automatic data processing inc.,ADP,df173000fb604482fc07d7f0d82d1e08,,
xpo.com,XPO,7e1e66929b076ab09847a2e5d3f4808e,,
xpo supply chain,XPO,7e1e66929b076ab09847a2e5d3f4808e,,
xpo logistics llc,XPO,7e1e66929b076ab09847a2e5d3f4808e,,
up.com,Union Pacific,55b1f8fcfbb964935cf1628ba135ce57,,
union pacific railroad company,Union Pacific,55b1f8fcfbb964935cf1628ba135ce57,,
neimanmarcus.com,Neiman Marcus,74f02ce2713f10171752ff04d1a3f97b,,
the neiman marcus group,Neiman Marcus,74f02ce2713f10171752ff04d1a3f97b,,
costco.com,Costco,22ba78a74cd3946c02c4bb9921dd2d67,,
costco,Costco,22ba78a74cd3946c02c4bb9921dd2d67,,
costco wholesale corporation,Costco,22ba78a74cd3946c02c4bb9921dd2d67,,
williams-sonomainc.com,Williams-Sonoma,51d19fdb3303060cbd97715e1f609cab,,
williams-sonoma,Williams-Sonoma,51d19fdb3303060cbd97715e1f609cab,,
williams-sonoma inc.,Williams-Sonoma,51d19fdb3303060cbd97715e1f609cab,,
penskelogistics.com,Penske Logistics,,,
penske truck leasing co. lp,Penske Logistics,,,
coxautoinc.com,Cox Automotive,,,
cox enterprises,Cox Automotive,,,
cox automotive inc.,Cox Automotive,,,
thecloroxcompany.com,Clorox,6b87567bfa83ee4aa531bc9ea1f6f43c,,
the clorox company,Clorox,6b87567bfa83ee4aa531bc9ea1f6f43c,,
crackerbarrel.com,Cracker Barrel,4ab5cc6e9cd7e44fc554ea82da5724cd,,
cracker barrel old country store,Cracker Barrel,4ab5cc6e9cd7e44fc554ea82da5724cd,,
cbocs properties inc.,Cracker Barrel,4ab5cc6e9cd7e44fc554ea82da5724cd,,
crateandbarrel.com,Crate and Barrel,b65e49e9ab17b51c60b54ef3b746de46,,
euromarket design,Crate and Barrel,b65e49e9ab17b51c60b54ef3b746de46,,
odfl.com,ODFL,c0f87f61ed4ffd8a7e54d61f70e0a275,,
old dominion freight line inc,ODFL,c0f87f61ed4ffd8a7e54d61f70e0a275,,
scj.com,SC Johnson,7bf7b7dc694868f02523d932d3f9561d,,
crowncastle.com,Crown Castle,ab95948d4f46d3091b640ae196f40d88,,
crown castle usa,Crown Castle,ab95948d4f46d3091b640ae196f40d88,,
crown castle international corp.,Crown Castle,ab95948d4f46d3091b640ae196f40d88,,
discounttire.com,Discount Tire,e37342966f5e94c1466e8dc34f52a83d,,
discount tire co. inc.,Discount Tire,e37342966f5e94c1466e8dc34f52a83d,,
crowncork.com,Crown Holdings,df4f99cce5d5cdb8c1eb3f249d2adf71,,
cumberlandfarms.com,Cumberland Farms,90030dc55d02d7a4dad819b1704ac44a,,
cswg.com,C&S,,,
c&s wholesale grocers,C&S,,,
c&s wholesale grocers inc.,C&S,,,
cummins.com,Cummins,d24f37e6b843b4ce8160741ff42e05d1; 8e8564bf3e946cda0a42b16cef99c3c1,,
cummins inc.,Cummins,d24f37e6b843b4ce8160741ff42e05d1; 8e8564bf3e946cda0a42b16cef99c3c1,,
iff.com,IFF,,,
international flavors & fragrances,IFF,,,
international flavors & fragrances inc.,IFF,,,
cvshealth.com,CVS Health,480b1d303f9e1e9b2d443e70ac8d14b3,,
cvs health corporation,CVS Health,480b1d303f9e1e9b2d443e70ac8d14b3,,
cvs pharmacy inc,CVS Health,480b1d303f9e1e9b2d443e70ac8d14b3,,
monsterbevcorp.com,Monster Beverage,4b3834103ad2cb7180fec79ab4ca5a37,,
drhorton.com,D. R. Horton,3574f1db08c7950c9d30042256ba5277,,
d.r.horton,D. R. Horton,3574f1db08c7950c9d30042256ba5277,,
d.r. horton,D. R. Horton,3574f1db08c7950c9d30042256ba5277,,
nordstrom.com,Nordstrom,a83049de7caf09a57e3028506b11c25b,,
nordstrom,Nordstrom,a83049de7caf09a57e3028506b11c25b,,
nordstrom inc.,Nordstrom,a83049de7caf09a57e3028506b11c25b,,
kelloggcompany.com,Kellogg's,c90865e671888cca3ff3bc770d0f4b02,,
kellogg company,Kellogg's,c90865e671888cca3ff3bc770d0f4b02,,
csx.com,CSX,201bcd91a5d042f4e587be80fd3378ff,,
csx technology,CSX,201bcd91a5d042f4e587be80fd3378ff,,
csx corporation,CSX,201bcd91a5d042f4e587be80fd3378ff,,
publix.com,Publix,ef572276271eebfd7d582afa54444d67,,
publix super markets,Publix,ef572276271eebfd7d582afa54444d67,,
publix super markets inc.,Publix,ef572276271eebfd7d582afa54444d67,,
conagrafoods.com,Conagra,442c47d1bbd3224a878dc356f72fb136,,
conagra brands,Conagra,442c47d1bbd3224a878dc356f72fb136,,
conagra inc.,Conagra,442c47d1bbd3224a878dc356f72fb136,,
dmas.es,D+ diseño,,,
ea.com,EA,8418b27bbef61aa2e8c7f980c41d1c1c,,
electronic arts,EA,8418b27bbef61aa2e8c7f980c41d1c1c,,
electronic arts inc.,EA,8418b27bbef61aa2e8c7f980c41d1c1c,,
clarkenterprises.com,Clark Enterprises,,,
daimler.com,Daimler,15b3b39434e24514040c575fdecb4a7e,,
daimler ag,Daimler,15b3b39434e24514040c575fdecb4a7e,,
daimler trucks north america,Daimler,15b3b39434e24514040c575fdecb4a7e,,
wayfair.com,Wayfair,e565b8b35732042f106a3cecf3aba349,,
wayfair llc,Wayfair,e565b8b35732042f106a3cecf3aba349,,
wayfair inc,Wayfair,e565b8b35732042f106a3cecf3aba349,,
menards.com,Menard's,c4aec7f109908be33498f0babb4c1f61,,
hormelfoods.com,Hormel Foods,1c3b377c794fc0cafc087346d01d0a13,,
hormel foods corporation,Hormel Foods,1c3b377c794fc0cafc087346d01d0a13,,
hormel foods,Hormel Foods,1c3b377c794fc0cafc087346d01d0a13,,
knighttrans.com,Knight Transportation,1cb91d9497b4e9eeae4db025f804d409,,
knight transportation,Knight Transportation,1cb91d9497b4e9eeae4db025f804d409,,
dairyqueen.com,DQ,a5d91bcc184582038da424d86dbfb176,,
dairy queen,DQ,a5d91bcc184582038da424d86dbfb176,,
danaher.com,Danaher,cc7524144763a1e2b533b3622701812e,,
danaher,Danaher,cc7524144763a1e2b533b3622701812e,,
danaher corporation,Danaher,cc7524144763a1e2b533b3622701812e,,
molsoncoors.com,Molson,49cfc3783b7905abaebdc749346ba24a,,
molson coors brewing company,Molson,49cfc3783b7905abaebdc749346ba24a,,
coors brewing company,Molson,49cfc3783b7905abaebdc749346ba24a,,
millercoors,Molson,49cfc3783b7905abaebdc749346ba24a,,
danone.com,Danone,aca326f1bb7f2a6cb3b5de9f360901c8,,
danone sa,Danone,aca326f1bb7f2a6cb3b5de9f360901c8,,
dayzim.com,Day & Zimmermann,,,
the day & zimmermann group,Day & Zimmermann,,,
delawarenorth.com,Delaware North,,,
delaware north companies,Delaware North,,,
hain.com,Hain,a1ccc5f48d0c43e4846c4e627433e20a,,
the hain celestial group inc.,Hain,a1ccc5f48d0c43e4846c4e627433e20a,,
delekus.com,Delek US,a73b57c67902fb3ec9d1f454ff9b0624,,
delek,Delek US,a73b57c67902fb3ec9d1f454ff9b0624,,
delek us holdings,Delek US,a73b57c67902fb3ec9d1f454ff9b0624,,
deloitte.com,Deloitte,797bb8c12c01507ad8669b06b9abe7ac,,
deloitte services lp,Deloitte,797bb8c12c01507ad8669b06b9abe7ac,,
deloitte touche tohmatsu services,Deloitte,797bb8c12c01507ad8669b06b9abe7ac,,
deloitte and touche,Deloitte,797bb8c12c01507ad8669b06b9abe7ac,,
vale.com,Vale,a0d08678c4c65e60a111ae30fc9cc855,,
vale s/a,Vale,a0d08678c4c65e60a111ae30fc9cc855,,
vale sa,Vale,a0d08678c4c65e60a111ae30fc9cc855,,
dentsuaegisnetwork.com,Dentsu Aegis,a9b1940a7d5898af62001fcff3ea8fab,,
