keyword,caption_name,topic_id,guid,groups,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
هونتینگتن نتینل بانک,Huntington National Bank,,bfd6a52584a73a0b3d90c4fd0a81cbb7,Farsi,ForeignMinistry,Huntington National Bank,,dgm_crisk_variants,45a26fd248859336577dbd6fb5f58877,dgm_crisk_variants__45a26fd248859336577dbd6fb5f58877
ته نیو یورک ا‌ند پرسبیترین هاسپیتال,The New York And Presbyterian Hospital,,bd07e804a4c27189c0646e435c68d759,Farsi,Media,The New York And Presbyterian Hospital,,dgm_crisk_variants,4e29733a2becc1333549ddf9b17298bd,dgm_crisk_variants__4e29733a2becc1333549ddf9b17298bd
تریپدویسر,TriPadvisor,,61b05c55f5c2708664bda58a68eed318,Farsi,Organization,TriPadvisor,,dgm_crisk_variants,6a954a4d8096a43015256171906c7c6d,dgm_crisk_variants__6a954a4d8096a43015256171906c7c6d
یوبر,Uber,,c0f40627427dacd06ff9438863c83be7,Farsi,Legislator,Uber,,dgm_crisk_variants,af00a7270cc3dc7b1bfd41fdb533f6e0,dgm_crisk_variants__af00a7270cc3dc7b1bfd41fdb533f6e0
یوپس,UPS,,9cbf31388531bdcb5e616f7a42f99574,Farsi,Media,UPS,,dgm_crisk_variants,0e60ac85bc39f1e221d66a048ff164da,dgm_crisk_variants__0e60ac85bc39f1e221d66a048ff164da
وریزن,Verizon,,5559b5eea076eae74a93a09af10cd9b7,Farsi,ForeignMinistry,Verizon,,dgm_crisk_variants,9ef23a446a119387586d089c425f2d55,dgm_crisk_variants__9ef23a446a119387586d089c425f2d55
ویزا,Visa,,acab4e59bb18181324d348ea9feb9ddc,Farsi,Consulates,Visa,,dgm_crisk_variants,89fc0d6fe12b0e0c1af5c7a0373435a6,dgm_crisk_variants__89fc0d6fe12b0e0c1af5c7a0373435a6
ودفن,Vodafone,,fb7930bf795fb75b9033712a5fcbda7e,Farsi,Organization,Vodafone,,dgm_crisk_variants,9fa79a022c25390f258d71886fc68e7d,dgm_crisk_variants__9fa79a022c25390f258d71886fc68e7d
اوتزن,Autozone,,a8aab37f3ec4d5cbc37ec5df7b1cb8a8,Farsi,Shipping,Autozone,,dgm_crisk_variants,4dc7ce0b3df303fe9aaea51b651fb954,dgm_crisk_variants__4dc7ce0b3df303fe9aaea51b651fb954
دیسنی,Disney,,"cb1eabf6f10ada8ee69ccf5ad4705cc5,6eef59b51c9224808c07de857d2af840",Farsi,space,Disney,,dgm_crisk_variants,a77450f87def43cbe79f3f494d0c332a,dgm_crisk_variants__a77450f87def43cbe79f3f494d0c332a
لیفت,Lyft,,c9744788bc700f942e4711689d8e3ea0,Farsi,Person,Lyft,,dgm_crisk_variants,6fad50840dd41242695277924e4a6f16,dgm_crisk_variants__6fad50840dd41242695277924e4a6f16
وک انرژی گروپ,Wec Energy Group,,a5d16dfd1401f7f1c168f582df3d049c,Farsi,Media,Wec Energy Group,,dgm_crisk_variants,4b06d523a30bc69a4505efa112fc1a35,dgm_crisk_variants__4b06d523a30bc69a4505efa112fc1a35
وللس فرگو,Wells Fargo,,d9d5c8ff5b1f43a93a3991d4472355af,Farsi,Consulates,Wells Fargo,,dgm_crisk_variants,db9756cc1ba8953cec0b0d95989cfe39,dgm_crisk_variants__db9756cc1ba8953cec0b0d95989cfe39
وسترن یونیون,Western Union,,b04eb4bb20dc1fdf663492c64f24e204,Farsi,CompanyKeyword,Western Union,,dgm_crisk_variants,82a19c8382cf3b61e0f12f58489aa002,dgm_crisk_variants__82a19c8382cf3b61e0f12f58489aa002
وستپک,Westpac,,"be092acf3bdd9edb18379fcff13bbb0d,66f3f385b2f3bf76d89d2eaeba5e300c",Farsi,space,Westpac,,dgm_crisk_variants,ce9633ac910f02f2f006f3846106bcc0,dgm_crisk_variants__ce9633ac910f02f2f006f3846106bcc0
آمریکن ایرلینس,American Airlines,,4c0cfa29b24e5fb16b526d401bf15d77,Farsi,LegislativeCommittee,American Airlines,,dgm_crisk_variants,74c33d8b1535bdee3549ef38dfd12f62,dgm_crisk_variants__74c33d8b1535bdee3549ef38dfd12f62
وورک,Wework,,5f43f664d6054e5b07dac51bcaf40706,Farsi,Person,Wework,,dgm_crisk_variants,e96f5b7f62eb350d3fe74ed3d74fe31b,dgm_crisk_variants__e96f5b7f62eb350d3fe74ed3d74fe31b
وودسید انرژی,Woodside Energy,,1b2a1bccabfcc7bf71adcbdb34a4ecc2,Farsi,CompanyKeyword,Woodside Energy,,dgm_crisk_variants,43dfdbfd27325bc7ea9a462b6e46296c,dgm_crisk_variants__43dfdbfd27325bc7ea9a462b6e46296c
دل,Dell,,172f134c7db3f3afed258f79968ffde0,Farsi,Diplomat,Dell,,dgm_crisk_variants,ab2724d10b490217916b1bcc56aef48f,dgm_crisk_variants__ab2724d10b490217916b1bcc56aef48f
خکل انرژی,Xcel Energy,,7d35331757a145e41208c2275691fd8b,Farsi,CompanyKeyword,Xcel Energy,,dgm_crisk_variants,9b8f6bc38750b48b560c33cf56001a41,dgm_crisk_variants__9b8f6bc38750b48b560c33cf56001a41
زبرا تچنلگیس,Zebra Technologies,,ff77d368bbc34c30cd1e171ac21ed848,Farsi,space,Zebra Technologies,,dgm_crisk_variants,fbf886cf5ff4c45a4e06dc29f0bae04c,dgm_crisk_variants__fbf886cf5ff4c45a4e06dc29f0bae04c
ترویست,Truist,,"d40dbc4bd2cb221b6c8214ade7be1a01,2b6f4cda0b5cac5783edd79bc9596a70,2916b651bbc29138a226e7904de313ff",Farsi,Keyphrase,Truist,,dgm_crisk_variants,4fcf947459b92d320e761770e71d46fc,dgm_crisk_variants__4fcf947459b92d320e761770e71d46fc
بوز اللن همیلتون,Booz Allen Hamilton,,fb39ab5b2d2020ac31120923f8cf5d07,Farsi,Pipeline,Booz Allen Hamilton,,dgm_crisk_variants,00a861641d84876df2b914533ee33a41,dgm_crisk_variants__00a861641d84876df2b914533ee33a41
اقوینر,Equinor,,180d0f07bea6e793d4e521fb3b247411,Farsi,DiplomaticFacilities,Equinor,,dgm_crisk_variants,142c6e03afef743822e44f0fb378533e,dgm_crisk_variants__142c6e03afef743822e44f0fb378533e
یوک,IOC,,24cce950dfc9dee004cb94f7be451e82,Farsi,IndustryTerm,IOC,,dgm_crisk_variants,7245a636843f38ae56d5862d502a4303,dgm_crisk_variants__7245a636843f38ae56d5862d502a4303
مسک,MSC,,1859ca5b073e6c79fdd7973db99c796d,Farsi,Organization,MSC,,dgm_crisk_variants,d6d3f15d5bf6480c19b6205bc27dccc3,dgm_crisk_variants__d6d3f15d5bf6480c19b6205bc27dccc3
نفل,Nfl,,e91833d83ab04011777fe55112e50674,Farsi,News,Nfl,,dgm_crisk_variants,b4c489ea685e3f7d1c32123aa9e15abc,dgm_crisk_variants__b4c489ea685e3f7d1c32123aa9e15abc
تویتر,Twitter,,d7e6c32993a18cd808bc47ac0af51f31,Farsi,Person,Twitter,,dgm_crisk_variants,2491bc9c7d8731e1ae33124093bc7026,dgm_crisk_variants__2491bc9c7d8731e1ae33124093bc7026
سوبوی,Subway,,d233216e6356445c609b2c9d956ee7db,Farsi,Legislator,Subway,,dgm_crisk_variants,59e6c9bc4380c7ff71a3cd3eb9515b30,dgm_crisk_variants__59e6c9bc4380c7ff71a3cd3eb9515b30
تهرمو فیشر سکینتیفیک,Thermo Fisher Scientific,,24635fab910d9bab148fdab719b9e8d8,Farsi,News,Thermo Fisher Scientific,,dgm_crisk_variants,a029ee19405e2289d1999cc066f0e165,dgm_crisk_variants__a029ee19405e2289d1999cc066f0e165
فیس کمپانی,FIS Company,,776e4467de3962f89c769e33c77235f9,Farsi,FTO,FIS Company,,dgm_crisk_variants,3a98cd3a96e1f063aaa0f5daca818096,dgm_crisk_variants__3a98cd3a96e1f063aaa0f5daca818096
پلنند پرنتهود,Planned Parenthood,,5bd919ada3b1587ca156fc1fc9b8b97a,Farsi,FTO,Planned Parenthood,,dgm_crisk_variants,ce992da6345c524a22db401bc1a5d69a,dgm_crisk_variants__ce992da6345c524a22db401bc1a5d69a
زیللو,Zillow,,75cbdcea128a2a0a5ffe4b7a889abef9,Farsi,Keyphrase,Zillow,,dgm_crisk_variants,26f8915a28c09be64f13107ee33fc48f,dgm_crisk_variants__26f8915a28c09be64f13107ee33fc48f
ویرهأوسر,Weyerhaeuser,,ae1c699abcd9aa394e346e9bb2c1d470,Farsi,Exec,Weyerhaeuser,,dgm_crisk_variants,445b95b36ec9218b61e0474ca590921c,dgm_crisk_variants__445b95b36ec9218b61e0474ca590921c
پترنس,Petronas,,96a18c766c0e60a9b6f8b992d934875a,Farsi,DiplomaticFacilities,Petronas,,dgm_crisk_variants,b4321c5b207b026711819d3c3fa6ab32,dgm_crisk_variants__b4321c5b207b026711819d3c3fa6ab32
ادونک اوتو بوسینس ساپورت,Advance Auto Business Support,,ed08dbd0692173ac9a5c41ccafe27878,Farsi,ForeignMinister,Advance Auto Business Support,,dgm_crisk_variants,4189ef70a8cb2ca53eea33ee41fefc30,dgm_crisk_variants__4189ef70a8cb2ca53eea33ee41fefc30
هرریس تیتر,Harris Teeter,,ff49a9b846f25b213ec65cdf4f3fafed,Farsi,Keyphrase,Harris Teeter,,dgm_crisk_variants,38e954fce9644794fff27906a0b9ab3e,dgm_crisk_variants__38e954fce9644794fff27906a0b9ab3e
تک‌توو اینترکتیو سافتور,Take-Two Interactive Software,,989a38bf2134eaf523c7899e1bc1905b,Farsi,Exec,Take-Two Interactive Software,,dgm_crisk_variants,53d8dfeefbba7c502f22d5c13a2e3dd9,dgm_crisk_variants__53d8dfeefbba7c502f22d5c13a2e3dd9
قب اینسورنک,QBE Insurance,,d750b9095fa3da2801aa31bc0a30f79c,Farsi,Organization,QBE Insurance,,dgm_crisk_variants,9844f56098987d277d93d1f16d61be5f,dgm_crisk_variants__9844f56098987d277d93d1f16d61be5f
وکفرن فود,Wakefern Food,,4f2cdd9dbdc6d2e0246039992e2e8047,Farsi,Person,Wakefern Food,,dgm_crisk_variants,04492c0aabde41841456f494134d03d5,dgm_crisk_variants__04492c0aabde41841456f494134d03d5
سپککس,Spacex,,482d22ee391c96d95e6bd36732770175,Farsi,space,Spacex,,dgm_crisk_variants,1a9f0ac686c8e0316db94240e58ffd2e,dgm_crisk_variants__1a9f0ac686c8e0316db94240e58ffd2e
اببت لبرتریس,Abbott Laboratories,,d625cbb483cc5cfc4cc85c88d86f34d3,Farsi,Wells,Abbott Laboratories,,dgm_crisk_variants,85f68b724587f17d75725f58db29012c,dgm_crisk_variants__85f68b724587f17d75725f58db29012c
ویکم,Viacom,,376dfde5fb40599f89882a9df6dff121,Farsi,Legislator,Viacom,,dgm_crisk_variants,be91d258951b2b2f7355409fd031ddb7,dgm_crisk_variants__be91d258951b2b2f7355409fd031ddb7
دیپمیند,Deepmind,,29d99882da5223603d025ccb959dfcbf,Farsi,News,Deepmind,,dgm_crisk_variants,2901fb6e364a50a6403299fd62bccbfa,dgm_crisk_variants__2901fb6e364a50a6403299fd62bccbfa
رکو,Roku,,f89af4ceae5be081915330396da1b796,Farsi,Consulates,Roku,,dgm_crisk_variants,292eebca0d5aa42928e07457ec8a22b3,dgm_crisk_variants__292eebca0d5aa42928e07457ec8a22b3
دکوسیگن,Docusign,,2ca393e84020afd3ca4e9081cc96e94f,Farsi,Media,Docusign,,dgm_crisk_variants,f13edbe504edc992acac48a0715758aa,dgm_crisk_variants__f13edbe504edc992acac48a0715758aa
ورنرمدیا,Warnermedia,,68c99c18b04742addfac70889332fdcc,Farsi,Pipeline,Warnermedia,,dgm_crisk_variants,e906d7c4a44de2d6b08ea7390215fbbb,dgm_crisk_variants__e906d7c4a44de2d6b08ea7390215fbbb
نیسورک,Nisource,,b47145e5f51bcae838fcf50f771d96d6,Farsi,IndustryTerm,Nisource,,dgm_crisk_variants,37c0c54f888faf1d600d7c6f7e72a71d,dgm_crisk_variants__37c0c54f888faf1d600d7c6f7e72a71d
توتال,Total,,29d6c4447586ecf5ce4be918e9921324,Farsi,CompanyKeyword,Total,,dgm_crisk_variants,96b0141273eabab320119c467cdcaf17,dgm_crisk_variants__96b0141273eabab320119c467cdcaf17
رلف لورن,Ralph Lauren,,9cf3f3c0cbd7891c9e26553626249795,Farsi,Consulates,Ralph Lauren,,dgm_crisk_variants,790c6eabf25d3b854cd9c3ec7ead2fe5,dgm_crisk_variants__790c6eabf25d3b854cd9c3ec7ead2fe5
یک,IAC,,e5240bbc9432ee74c1233d72b69989f5,Farsi,Wells,IAC,,dgm_crisk_variants,973ec353d1e7caeadedeecac026a80a3,dgm_crisk_variants__973ec353d1e7caeadedeecac026a80a3
اخکت سکینکس کرپرتین,Exact Sciences Corporation,,c4c5f995d47d22d14f96d46049a19582,Farsi,News,Exact Sciences Corporation,,dgm_crisk_variants,99f9c4a8601964a4d6c07dafe6f09659,dgm_crisk_variants__99f9c4a8601964a4d6c07dafe6f09659
میچلس کرپرتین,Michels Corporation,,10bedc8f2ca351004c815fe8d89dcea5,Farsi,LegislativeCommittee,Michels Corporation,,dgm_crisk_variants,276ebab478ab3b1cb124aaafa0a139a0,dgm_crisk_variants__276ebab478ab3b1cb124aaafa0a139a0
نتینل گرید نرته آمریکا,National Grid North America,,bfb99fc7faca565dc0a19e635f45637e,Farsi,CompanyKeyword,National Grid North America,,dgm_crisk_variants,d486e6dec2545218ad565e9b69933dd7,dgm_crisk_variants__d486e6dec2545218ad565e9b69933dd7
سرویکیس فلبللا سپا,Servicios Falabella Spa,,7bfa50137540a1e46fc406987999c9b7,Farsi,AAEntity,Servicios Falabella Spa,,dgm_crisk_variants,f13f457a920b8d80bc1c6d1a389b65aa,dgm_crisk_variants__f13f457a920b8d80bc1c6d1a389b65aa
ارگنن فرمکوتیکلس,Organon Pharmaceuticals,,7fae85bad020e46faef8856025193a1e,Farsi,Pipeline,Organon Pharmaceuticals,,dgm_crisk_variants,aaba0bccc5169068ea1a9a22dc54db7f,dgm_crisk_variants__aaba0bccc5169068ea1a9a22dc54db7f
نتینل فول گاس کمپانی,National Fuel Gas Company,,85d2cc3afcf9c005eee0f8d6704f508b,Farsi,Diplomat,National Fuel Gas Company,,dgm_crisk_variants,11c39553d2448817d0207c1a35c6461c,dgm_crisk_variants__11c39553d2448817d0207c1a35c6461c
بریقتلین,Brightline,,f6a05020141ab4c8a7a18ab7bfb929d5,Farsi,Refinery,Brightline,,dgm_crisk_variants,6f0712fe3c0265f8d55695fd4061c48c,dgm_crisk_variants__6f0712fe3c0265f8d55695fd4061c48c
جان سطریت گروپ,Jane Street Group,,fd39ab0dd0553cf1e36a07ec8895a994,Farsi,IndustryTerm,Jane Street Group,,dgm_crisk_variants,b65e36be4370f84201aecf970e6df7b4,dgm_crisk_variants__b65e36be4370f84201aecf970e6df7b4
اکدیا هیلتهکر کمپانی، اینک.,"Acadia Healthcare Company, Inc.",,58f7727140d4d66b81ea3a7b413bec4e,Farsi,ForeignMinistry,"Acadia Healthcare Company, Inc.",,dgm_crisk_variants,a37fc70484751dcbfa865abb49eb1bfd,dgm_crisk_variants__a37fc70484751dcbfa865abb49eb1bfd
سپتیفی,Spotify,,be0d9160ee9bb48480b95d99cdf6ca7e,Farsi,Media,Spotify,,dgm_crisk_variants,fd539ca17a17132049c4fef4619df638,dgm_crisk_variants__fd539ca17a17132049c4fef4619df638
بروکشیر گرکری کمپانی,Brookshire Grocery Company,,feb6bf7a1d9be9bd5e5f9123d8a38045,Farsi,Wells,Brookshire Grocery Company,,dgm_crisk_variants,cb0b6ac32ab51c8ae8e56e30b5cdeb10,dgm_crisk_variants__cb0b6ac32ab51c8ae8e56e30b5cdeb10
نتینل استرالیا بانک لیمیتد,National Australia Bank Limited,,d01937aa966f223b9f8a0ec89cc9ba13,Farsi,News,National Australia Bank Limited,,dgm_crisk_variants,dfcca49462fd377c9c9f2802b7142eaa,dgm_crisk_variants__dfcca49462fd377c9c9f2802b7142eaa
گدک تچنیکس,GDC Technics,,d63db0c031d59cc6404fee09851eb16b,Farsi,Organization,GDC Technics,,dgm_crisk_variants,de3392442f1ff44e5fe6eb31e5bea6e6,dgm_crisk_variants__de3392442f1ff44e5fe6eb31e5bea6e6
نیو بلنک,New Balance,,bcb07a4ccf2d06b1803afc107e46f4f0,Farsi,DiplomaticFacilities,New Balance,,dgm_crisk_variants,17d359918fd3a6a893423f72a0898e3f,dgm_crisk_variants__17d359918fd3a6a893423f72a0898e3f
سینای هیلته سیستم,Sinai Health System,,1bf72586fb6e5433da4eb06f58e988f3,Farsi,space,Sinai Health System,,dgm_crisk_variants,bc862213353d0fc5faaebd38693b45af,dgm_crisk_variants__bc862213353d0fc5faaebd38693b45af
هسبک,HSBC,,914fc0ddfc7d82f93070dfc556c9b721,Farsi,ForeignMinister,HSBC,,dgm_crisk_variants,f8f8f7fcceffcd4c66e2e4f9670b27aa,dgm_crisk_variants__f8f8f7fcceffcd4c66e2e4f9670b27aa
پلتن,Peloton,,a365212ba5ca63154de91381df90afe4,Farsi,Keyphrase,Peloton,,dgm_crisk_variants,74bd6c409f5bfee0ba0d79b79d1408b3,dgm_crisk_variants__74bd6c409f5bfee0ba0d79b79d1408b3
پریمرک سترس,Primark Stores,,61eda585dc0bc5c52f5bce4895c65fcb,Farsi,Media,Primark Stores,,dgm_crisk_variants,8fe1b0a6980b69a62f9116efe60bf062,dgm_crisk_variants__8fe1b0a6980b69a62f9116efe60bf062
یونیپر,Uniper,,"56681f81c157ef6aac909f5fac001644,b59cf8b79aecea9326ef4916ba09a45b",Farsi,CompanyKeyword,Uniper,,dgm_crisk_variants,df55bd694f6727e5bc6dd10a78ba16e6,dgm_crisk_variants__df55bd694f6727e5bc6dd10a78ba16e6
هیلته کر سرویس کرپرتین,Health Care Service Corporation,,d184f433776ecbd6d3b44a9b026f4049,Farsi,Exec,Health Care Service Corporation,,dgm_crisk_variants,31fae8092eea86fa36ca2be62f997cdd,dgm_crisk_variants__31fae8092eea86fa36ca2be62f997cdd
شمرکک فودس کمپانی,Shamrock Foods Company,,d48a3e0e6b3edb7dda380a5861670e5c,Farsi,Organization,Shamrock Foods Company,,dgm_crisk_variants,705f19824d7d0b8dbe654e6b722bf881,dgm_crisk_variants__705f19824d7d0b8dbe654e6b722bf881
جکک این ته باکس,Jack In The Box,,db38047578d3110af8de490f78c78bc0,Farsi,ForeignMinister,Jack In The Box,,dgm_crisk_variants,f3973e668f10a466d68c57f40b508ed5,dgm_crisk_variants__f3973e668f10a466d68c57f40b508ed5
هکا هیلتهکر,HCA Healthcare,,28a9d91d97c1d4f1363ed7a237c972cb,Farsi,Legislator,HCA Healthcare,,dgm_crisk_variants,aadfbe01ebf203bd6a20535aac3b7f7a,dgm_crisk_variants__aadfbe01ebf203bd6a20535aac3b7f7a
یونایتد هیلتهکر سرویس,United Healthcare Services,,99aa9c11bdcea2b4a023466ccb364950,Farsi,Diplomat,United Healthcare Services,,dgm_crisk_variants,6a868e60b911365738ab548dbe942173,dgm_crisk_variants__6a868e60b911365738ab548dbe942173
کتلنت,Catalent,,91e31d7af1bd3451cb93f8f38bf5e036,Farsi,AAEntity,Catalent,,dgm_crisk_variants,d54f060c536527037a22f6a3be40f303,dgm_crisk_variants__d54f060c536527037a22f6a3be40f303
ویمئو,Vimeo,,13a271cd4827b494e8f42a349e719d0b,Farsi,Refinery,Vimeo,,dgm_crisk_variants,15db599e0119be476d71bfc1fda72217,dgm_crisk_variants__15db599e0119be476d71bfc1fda72217
هوبسپت,Hubspot,,8739f41a02ccac6ed02c759956353739,Farsi,IndustryTerm,Hubspot,,dgm_crisk_variants,a43d8e9bf0ea7a9a5bb98b7da9833d11,dgm_crisk_variants__a43d8e9bf0ea7a9a5bb98b7da9833d11
پرتن,Peraton,,abcd543389664f611f8aeb327d840802,Farsi,Keyphrase,Peraton,,dgm_crisk_variants,b06d42bf79f5ce333b372fad64078b93,dgm_crisk_variants__b06d42bf79f5ce333b372fad64078b93
جبیل,Jabil,,4bbd0e83f690bf93ef526482f4e99f49,Farsi,IndustryTerm,Jabil,,dgm_crisk_variants,803cf016e27723fbdf1e0aa78e498ecd,dgm_crisk_variants__803cf016e27723fbdf1e0aa78e498ecd
پلو التو نتورکس,Palo Alto Networks,,0a83692ffa77e3b43873fb69088cc890,Farsi,Organization,Palo Alto Networks,,dgm_crisk_variants,e6f06fa461bc66fc445c237d2e7d9ed7,dgm_crisk_variants__e6f06fa461bc66fc445c237d2e7d9ed7
کللینس ارسپک,Collins Aerospace,,5e02bfead62c3c9cc7846a3f1cd5bf3d,Farsi,Diplomat,Collins Aerospace,,dgm_crisk_variants,8e15fad695efcb408b103bd0c68ba598,dgm_crisk_variants__8e15fad695efcb408b103bd0c68ba598
اکتیویسین بلیززرد,Activision Blizzard,,5f1a65971ad63c9cf9be9b25b89b5e28,Farsi,Keyphrase,Activision Blizzard,,dgm_crisk_variants,c87cb90e721691623d804d736e398318,dgm_crisk_variants__c87cb90e721691623d804d736e398318
ادتلم گلبل ادوکتین,Adtalem Global Education,,a03153bd0b88c5aa0c4015b844de032e,Farsi,Pipeline,Adtalem Global Education,,dgm_crisk_variants,f0aa9ad0650e70b44c61877da70b6e7f,dgm_crisk_variants__f0aa9ad0650e70b44c61877da70b6e7f
اتنا,Aetna,,ade4c68cba85e3beb73a3413c0888b7d,Farsi,FTO,Aetna,,dgm_crisk_variants,a090692640b320d9fb346567fe22cc0d,dgm_crisk_variants__a090692640b320d9fb346567fe22cc0d
ایر کانادا,Air Canada,,e2437347300ecc96b6855502ea951918,Farsi,AAEntity,Air Canada,,dgm_crisk_variants,76a25b8511a5f39c1bdc761f65636e4b,dgm_crisk_variants__76a25b8511a5f39c1bdc761f65636e4b
ایرباس,Airbus,,252db0d6399cb907417e6bc9b56042d5,Farsi,Pipeline,Airbus,,dgm_crisk_variants,b110aa10dc3e3aa939ba099440938e65,dgm_crisk_variants__b110aa10dc3e3aa939ba099440938e65
الخین فرمکوتیکلس,Alexion Pharmaceuticals,,0561c22457ce25c15c5251b4100d79e7,Farsi,IndustryTerm,Alexion Pharmaceuticals,,dgm_crisk_variants,d704a832f6a812950e2e502282ae05a3,dgm_crisk_variants__d704a832f6a812950e2e502282ae05a3
اللی فیننکیل,Ally Financial,,dd4bc800f9a4c4d6659f7f7818d8c45d,Farsi,Legislator,Ally Financial,,dgm_crisk_variants,fc7809369342e4f094cba19dcc955b79,dgm_crisk_variants__fc7809369342e4f094cba19dcc955b79
آمازون,Amazon,,32ec5fc746a720416749e18927068772,Farsi,CompanyKeyword,Amazon,,dgm_crisk_variants,b3b3a6ac74ecbd56bcdbefa4799fb9df,dgm_crisk_variants__b3b3a6ac74ecbd56bcdbefa4799fb9df
آمریکن الکتریک پاور,American Electric Power,,41a6ce85ffd66124357de8ba23e871ba,Farsi,Keyphrase,American Electric Power,,dgm_crisk_variants,35ea1836d307e9d2646c8afc87d239a2,dgm_crisk_variants__35ea1836d307e9d2646c8afc87d239a2
امگن,Amgen,,cbbf605ac8c153dab40ee70a8371ed1b,Farsi,AAEntity,Amgen,,dgm_crisk_variants,c142e310cf1889900ac13cc74784585c,dgm_crisk_variants__c142e310cf1889900ac13cc74784585c
اپل,Apple,,2adac6e9b077021a8c4e5de1a3aa057b,Farsi,IndustryTerm,Apple,,dgm_crisk_variants,9f6290f4436e5a2351f12e03b6433c3c,dgm_crisk_variants__9f6290f4436e5a2351f12e03b6433c3c
درپبکس,Dropbox,,75a6131f845974797c5c2823b234ec0f,Farsi,CompanyKeyword,Dropbox,,dgm_crisk_variants,f92aa92725095d5531f54b4589d99264,dgm_crisk_variants__f92aa92725095d5531f54b4589d99264
ارچر دنیلس میدلند کمپانی,Archer Daniels Midland Company,,b77236a889ac01314f318337ee2f9524,Farsi,Consulates,Archer Daniels Midland Company,,dgm_crisk_variants,d59dd55023c2b3b119d4511d567fd061,dgm_crisk_variants__d59dd55023c2b3b119d4511d567fd061
جنرال الکتریک,General Electric,,322ac38925c136d0cdf64421568a1bf7,Farsi,Keyphrase,General Electric,,dgm_crisk_variants,b7dd9335262c963353fe9f12165a5a86,dgm_crisk_variants__b7dd9335262c963353fe9f12165a5a86
فرددی مککای,Freddie Mac,,2f73a63fa56565bb8209179dfe056f48,Farsi,space,Freddie Mac,,dgm_crisk_variants,99fc3471b2182beaebe91a3f43131979,dgm_crisk_variants__99fc3471b2182beaebe91a3f43131979
پاناسونیک,Panasonic,,300414e91c9cf1d0de9a668688a8db4b,Farsi,ForeignMinister,Panasonic,,dgm_crisk_variants,4db2eb60906233021c65b511fe814034,dgm_crisk_variants__4db2eb60906233021c65b511fe814034
function at() { [native code] }&ت,AT&T,,eb4c37efac8ef073aaf6d5e9f4120e0a,Farsi,Consulates,AT&T,,dgm_crisk_variants,b74e69c4545cf7fc29395289f96240c2,dgm_crisk_variants__b74e69c4545cf7fc29395289f96240c2
کهل`س,Kohl's,,bebe2053a8d82be1e8c0986f277a27ba,Farsi,Person,Kohl's,,dgm_crisk_variants,f47914299f3d8460ea82dd21f435b624,dgm_crisk_variants__f47914299f3d8460ea82dd21f435b624
بعع سیستمس,BAE Systems,,68de11995b3eaa7243a40b135a58219b,Farsi,Media,BAE Systems,,dgm_crisk_variants,48c7e055cb46ce0c9f686921c0ac63b2,dgm_crisk_variants__48c7e055cb46ce0c9f686921c0ac63b2
بانک آف آمریکا,Bank Of America,,e672678f644ea6ca9d8396db9db0bdf0,Farsi,DiplomaticFacilities,Bank Of America,,dgm_crisk_variants,ccededfed262f8c0ad2f3921440fc57b,dgm_crisk_variants__ccededfed262f8c0ad2f3921440fc57b
بسف,BASF,,8d49b8dc5ba98024dc999c10317deae7,Farsi,DiplomaticFacilities,BASF,,dgm_crisk_variants,1672f5c14b0beab044c02884a30f1e5b,dgm_crisk_variants__1672f5c14b0beab044c02884a30f1e5b
بستن کنسولتینگ گروپ,Boston Consulting Group,,2e782cdf90647fa9b827009f6d6818e9,Farsi,Media,Boston Consulting Group,,dgm_crisk_variants,7ddcc78d3f09886602edbfc226721ad6,dgm_crisk_variants__7ddcc78d3f09886602edbfc226721ad6
بیگن,Biogen,,1f46a67ae7e6023e6cffca51f4a46c16,Farsi,Person,Biogen,,dgm_crisk_variants,b34193a9204d2f50d15aedf8b222dbad,dgm_crisk_variants__b34193a9204d2f50d15aedf8b222dbad
بهپ گروپ لیمیتد,BHP Group Limited,,c503f35fcdc52d4912f2ca64ea221306,Farsi,AAEntity,BHP Group Limited,,dgm_crisk_variants,f458659825cb5b9141b09d1e658f6132,dgm_crisk_variants__f458659825cb5b9141b09d1e658f6132
بوسه,Bose,,960e0d172242014d2a3c40d906cdefce,Farsi,CompanyKeyword,Bose,,dgm_crisk_variants,20383fe03b614c5fb3a4da13e1d0b873,dgm_crisk_variants__20383fe03b614c5fb3a4da13e1d0b873
بستن سکینتیفیک,Boston Scientific,,19ed1a9f49895c64e95dc95d23bf95f7,Farsi,Legislator,Boston Scientific,,dgm_crisk_variants,fc7e7271fb92a64ec66a3c9974fb1aaa,dgm_crisk_variants__fc7e7271fb92a64ec66a3c9974fb1aaa
بپ,BP,,38d8b69ed5061389a56cf5a9dad770db,Farsi,News,BP,,dgm_crisk_variants,96d4cdff8ed57e93e3b3d843cffe3af7,dgm_crisk_variants__96d4cdff8ed57e93e3b3d843cffe3af7
بریتیش آمریکن تبککو,British American Tobacco,,2037bdb717b3511c220447491342823c,Farsi,Diplomat,British American Tobacco,,dgm_crisk_variants,a13c37478a66be4a7bbe4b077a1816c5,dgm_crisk_variants__a13c37478a66be4a7bbe4b077a1816c5
