keyword,caption_name,guid,groups,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
astellas pharma hq,Astellas Pharma headquarters,43cbd070b5c03cfa96fab53fe575c4ee,,Exec,Astellas Pharma headquarters,,dgm_corp_hq,13be1c692748b7e8667f6e47089a167f,dgm_corp_hq__13be1c692748b7e8667f6e47089a167f
astrazeneca hq,AstraZeneca  headquarters,07d20eb918083dcb298363913496b729,,Wells,AstraZeneca  headquarters,,dgm_corp_hq,7769f9797d4ce623e75c4eda96e22c13,dgm_corp_hq__7769f9797d4ce623e75c4eda96e22c13
asustek computer hq,ASUSTeK Computer headquarters,98c0bc8470a9bc632bd151315bebace1,,DiplomaticFacilities,ASUSTeK Computer headquarters,,dgm_corp_hq,1c13b436d0458763611d403b45cbd3a6,dgm_corp_hq__1c13b436d0458763611d403b45cbd3a6
atacadao s.a hq,Atacadao S.A headquarters,4504fb5be6bd61dc269602adc9c0cdcb,,Exec,Atacadao S.A headquarters,,dgm_corp_hq,c61ce7ab717957b6a9c0f9602ce5b684,dgm_corp_hq__c61ce7ab717957b6a9c0f9602ce5b684
athene holding limited hq,Athene Holding Limited headquarters,bc0f80d72852ba5fc3ae52d5193d145e,,Media,Athene Holding Limited headquarters,,dgm_corp_hq,6b21e09d0950abd60355faab4c40d50e,dgm_corp_hq__6b21e09d0950abd60355faab4c40d50e
atlantia hq,Atlantia headquarters,3040f33f3a000128a58c4950b8f13da6,,DiplomaticFacilities,Atlantia headquarters,,dgm_corp_hq,c051ee6cd634fdf043cd8a256c69d6c1,dgm_corp_hq__c051ee6cd634fdf043cd8a256c69d6c1
atlas copco hq,Atlas Copco headquarters,2931ca37f443ad9fe50a07172ba87909,,AAEntity,Atlas Copco headquarters,,dgm_corp_hq,e71b806fcbea7a9fd16ddda30d6427cb,dgm_corp_hq__e71b806fcbea7a9fd16ddda30d6427cb
atlas corp hq,Atlas Corp headquarters,45ceab948506febf71eb7acc24870e16,,Person,Atlas Corp headquarters,,dgm_corp_hq,fc467ba9c7619c0acc6c9e4f84b7dc1d,dgm_corp_hq__fc467ba9c7619c0acc6c9e4f84b7dc1d
atos se hq,Atos S.E. headquarters,c0eeceab147fe9b1a1f8e7bc1b0064c8,,Diplomat,Atos S.E. headquarters,,dgm_corp_hq,905a29daa0a87ff358b6edbf1151c147,dgm_corp_hq__905a29daa0a87ff358b6edbf1151c147
au optronics hq,AU Optronics headquarters,a637545602879a39a8872779e1df00c6,,AAEntity,AU Optronics headquarters,,dgm_corp_hq,71bacf9c56fbc7ed876a8c9d3f228c4e,dgm_corp_hq__71bacf9c56fbc7ed876a8c9d3f228c4e
aurubis ag hq,Aurubis AG headquarters,86e6bf969a4c8f792641a181704326d0,,Diplomat,Aurubis AG headquarters,,dgm_corp_hq,f5ebd999dd4c552ce0df5caa34244104,dgm_corp_hq__f5ebd999dd4c552ce0df5caa34244104
australian amalgamated terminals hq,Australian Amalgamated Terminals headquarters,5120024d918196d73f9f1d3af85aef64,,FTO,Australian Amalgamated Terminals headquarters,,dgm_corp_hq,5274cef063f21b70f5fd110390796d0c,dgm_corp_hq__5274cef063f21b70f5fd110390796d0c
autoliv hq,Autoliv headquarters,7eebac8a5ced987c52b6a98295eefd09,,Person,Autoliv headquarters,,dgm_corp_hq,fbbe41f944d72b7f9370c42a62c9b2c4,dgm_corp_hq__fbbe41f944d72b7f9370c42a62c9b2c4
autozone hq,AutoZone headquarters,a8aab37f3ec4d5cbc37ec5df7b1cb8a8,,DiplomaticFacilities,AutoZone headquarters,,dgm_corp_hq,73bb750b9d13073dc619e00537ea7252,dgm_corp_hq__73bb750b9d13073dc619e00537ea7252
avago technologies hq,Avago Technologies headquarters,5977cd2e18aa5efbf9ef4bf02bec784a,,Person,Avago Technologies headquarters,,dgm_corp_hq,9b77d57dd1f3d0b2151bf0b409ef662c,dgm_corp_hq__9b77d57dd1f3d0b2151bf0b409ef662c
avangrid hq,Avangrid headquarters,c4cf4265ff2a1d7c08b0cc092d237056,,space,Avangrid headquarters,,dgm_corp_hq,273d8a1fb3e193ef32dced0c06aaad84,dgm_corp_hq__273d8a1fb3e193ef32dced0c06aaad84
avantor hq,Avantor headquarters,4ea5f50745e112fd2af0d09ad0b372c9,,Legislator,Avantor headquarters,,dgm_corp_hq,1e4378a2dea4afc5e40c54312994c95b,dgm_corp_hq__1e4378a2dea4afc5e40c54312994c95b
avery dennison corporation hq,Avery Dennison Corporation headquarters,2f2cdff763a5bdc7833bfe9ac3d9cab9,,Media,Avery Dennison Corporation headquarters,,dgm_corp_hq,a3245dc674336ff5a211a90185bc4b48,dgm_corp_hq__a3245dc674336ff5a211a90185bc4b48
avichina hq,AviChina headquarters,d6cef7ee26c73c9c06d2458d8d25ab37,,Organization,AviChina headquarters,,dgm_corp_hq,2566c6aa26350301b3a2364938e1d148,dgm_corp_hq__2566c6aa26350301b3a2364938e1d148
axfood ab hq,Axfood AB headquarters,4a6d4ae026b42a581dbd602a84378e0d,,Person,Axfood AB headquarters,,dgm_corp_hq,acf7ac9f694b8e4f4918e4b93d19763d,dgm_corp_hq__acf7ac9f694b8e4f4918e4b93d19763d
axiata hq,Axiata  headquarters,6d06c3048a4ac8c58bf401294ae8f404,,FTO,Axiata  headquarters,,dgm_corp_hq,f853b2f7a8e5633d8875917a6e759ed0,dgm_corp_hq__f853b2f7a8e5633d8875917a6e759ed0
b&m european value retail hq,B&M headquarters,f0021b905bd2e02ef0d6996fbb198652,,Wells,B&M headquarters,,dgm_corp_hq,da8cb411557bdc7015d6c43eb79fe866,dgm_corp_hq__da8cb411557bdc7015d6c43eb79fe866
babcock international group hq,Babcock International Group headquarters,77014f81c0abb94bee8100e70239e2e2,,ForeignMinistry,Babcock International Group headquarters,,dgm_corp_hq,6506ea3f0d55042f4d265fae50ada81e,dgm_corp_hq__6506ea3f0d55042f4d265fae50ada81e
baic motor hq,BAIC Motor headquarters,706f33717daa8060f231369959d65039,,Legislator,BAIC Motor headquarters,,dgm_corp_hq,c0bdaee0875bb4c0cac8482d3c4b1292,dgm_corp_hq__c0bdaee0875bb4c0cac8482d3c4b1292
baidu hq,Baidu headquarters,e124818c3e704f0866b798552089cd98,,CompanyKeyword,Baidu headquarters,,dgm_corp_hq,d9dac48635e68a3e174a8b8a1c1ad157,dgm_corp_hq__d9dac48635e68a3e174a8b8a1c1ad157
baiyin nonferrous hq,Baiyin Nonferrous headquarters,8a510625ccce1e9ecfae13611efaa685,,LegislativeCommittee,Baiyin Nonferrous headquarters,,dgm_corp_hq,f0fb42d9797c51c01dbe5ac9d3b13e5b,dgm_corp_hq__f0fb42d9797c51c01dbe5ac9d3b13e5b
baiyin nonferrous group hq,Baiyin Nonferrous Group headquarters,8a510625ccce1e9ecfae13611efaa685,,ForeignMinistry,Baiyin Nonferrous Group headquarters,,dgm_corp_hq,faa48669774e73b78748b1b5a90aa5e4,dgm_corp_hq__faa48669774e73b78748b1b5a90aa5e4
bajaj finserv hq,Bajaj Finserv headquarters,096e5bff42d8caa38b1945cf93e889d5,,DiplomaticFacilities,Bajaj Finserv headquarters,,dgm_corp_hq,2f0382a8015c582decd1d73dd92547bc,dgm_corp_hq__2f0382a8015c582decd1d73dd92547bc
balfour beatty hq,Balfour Beatty headquarters,b896fdd897eef4e27568f629c56e78f6,,DiplomaticFacilities,Balfour Beatty headquarters,,dgm_corp_hq,37a64a31f4b7e08cc503f3e288faa45f,dgm_corp_hq__37a64a31f4b7e08cc503f3e288faa45f
ball corporation hq,Ball Corporation headquarters,876a7cfb9c0d79aeb5ea953049aae95a,,AAEntity,Ball Corporation headquarters,,dgm_corp_hq,408167222538d20d1ada0f37dc85fcea,dgm_corp_hq__408167222538d20d1ada0f37dc85fcea
bâloise holding hq,Bâloise Holding headquarters,edef2a5298954acf3d0d765f84d86261,,ForeignMinister,Bâloise Holding headquarters,,dgm_corp_hq,091f3f180142aeeea5f9c99eaa30e9c4,dgm_corp_hq__091f3f180142aeeea5f9c99eaa30e9c4
banco bradesco hq,Banco Bradesco headquarters,cbb385b27630632998eaaf54e48592d0,,Refinery,Banco Bradesco headquarters,,dgm_corp_hq,705a437c6994fe2fc6a44b6352304d40,dgm_corp_hq__705a437c6994fe2fc6a44b6352304d40
banco do brasil hq,Banco do Brasil headquarters,0879914b4c0f6fb8f7d7210c10365383,,Diplomat,Banco do Brasil headquarters,,dgm_corp_hq,62bdd3137d31476d1fbeea576abf8db2,dgm_corp_hq__62bdd3137d31476d1fbeea576abf8db2
banco santander hq,"Banco Santander, S.A. headquarters",f5e294ea83b3a023cb9f3af917f9041d,,DiplomaticFacilities,"Banco Santander, S.A. headquarters",,dgm_corp_hq,fa55fee9b812aec279de4ba5b5e77c72,dgm_corp_hq__fa55fee9b812aec279de4ba5b5e77c72
bandai namco entertainment hq,Bandai Namco Entertainment headquarters,8dc2b3f013df3561971461b49b971f7a,,Wells,Bandai Namco Entertainment headquarters,,dgm_corp_hq,e26ee349aa1474657ec0932d74bf86c1,dgm_corp_hq__e26ee349aa1474657ec0932d74bf86c1
bandai namco holdings hq,BANDAI NAMCO Holdings headquarters,8dc2b3f013df3561971461b49b971f7a,,Diplomat,BANDAI NAMCO Holdings headquarters,,dgm_corp_hq,efe6a60a2fade40a0d4e6069259b1ae6,dgm_corp_hq__efe6a60a2fade40a0d4e6069259b1ae6
bank of beijing hq,Bank of Beijing headquarters,764dd742fe2c26e10510ec131aba8304,,LegislativeCommittee,Bank of Beijing headquarters,,dgm_corp_hq,01a13e9f8ad7ff1019f8a8f7ae11ac8f,dgm_corp_hq__01a13e9f8ad7ff1019f8a8f7ae11ac8f
bank of brasil hq,Bank of Brasil headquarters,0879914b4c0f6fb8f7d7210c10365383,,Person,Bank of Brasil headquarters,,dgm_corp_hq,69e1b72f89175c2f70709dc1434fd658,dgm_corp_hq__69e1b72f89175c2f70709dc1434fd658
bank of china hq,Bank of China  headquarters,729c721c8022a162a197beca41854971,,News,Bank of China  headquarters,,dgm_corp_hq,49e577b50ca4f3e89014ce58a42b1af8,dgm_corp_hq__49e577b50ca4f3e89014ce58a42b1af8
bank of communications hq,Bank of Communications headquarters,fe1477201173f088849037148b0db427,,space,Bank of Communications headquarters,,dgm_corp_hq,bca5af63d99e45540dc7ddbd30ffd8eb,dgm_corp_hq__bca5af63d99e45540dc7ddbd30ffd8eb
bank of japan hq,Bank of Japan headquarters,e6755318594cef832508de304ee988de,,Organization,Bank of Japan headquarters,,dgm_corp_hq,59698349aad5b3abad6ccf97d77e84dd,dgm_corp_hq__59698349aad5b3abad6ccf97d77e84dd
bank of jiangsu hq,Bank of Jiangsu headquarters,2cf316b94754dadcf693761bf2e7797e,,space,Bank of Jiangsu headquarters,,dgm_corp_hq,4fc5fc9e1064c8ae0abb50c48d06aaa3,dgm_corp_hq__4fc5fc9e1064c8ae0abb50c48d06aaa3
bank of montreal hq,Bank of Montreal headquarters,0e4eda9d383987bd75f947982c37f95b,,Pipeline,Bank of Montreal headquarters,,dgm_corp_hq,d49882f05a2e271a6cbb32702cfc9104,dgm_corp_hq__d49882f05a2e271a6cbb32702cfc9104
bank of ningbo hq,Bank of Ningbo headquarters,5bad092dcb8ba314d9a4bc528e689184,,ForeignMinistry,Bank of Ningbo headquarters,,dgm_corp_hq,0532200abf575edbdaa75ab7b7a10bb0,dgm_corp_hq__0532200abf575edbdaa75ab7b7a10bb0
bank rakyat indonesia hq,Bank Rakyat Indonesia headquarters,cd463a0ff13c2db5cfbd28170521dc85,,IndustryTerm,Bank Rakyat Indonesia headquarters,,dgm_corp_hq,7146dcd469232b1586b15cad75f2b782,dgm_corp_hq__7146dcd469232b1586b15cad75f2b782
baoshan iron & steel hq,Baoshan Iron & Steel headquarters,422d3b83affbeac2e0c8bd04c31a5036,,Diplomat,Baoshan Iron & Steel headquarters,,dgm_corp_hq,232ea04bd6cf12058a73ced9537886d8,dgm_corp_hq__232ea04bd6cf12058a73ced9537886d8
baosheng science and tech hq,Baosheng Science And Tech headquarters,c8631b38b286a4ba0946ad0446ee9bf4,,Person,Baosheng Science And Tech headquarters,,dgm_corp_hq,2e40b93832fb534e62e50b43f2b35718,dgm_corp_hq__2e40b93832fb534e62e50b43f2b35718
barratt developments hq,Barratt Developments headquarters,222cd77a76e4512ac8f2ebccf6c77e01,,AAEntity,Barratt Developments headquarters,,dgm_corp_hq,b29c6bb97a0cc7fd17773e75065acd18,dgm_corp_hq__b29c6bb97a0cc7fd17773e75065acd18
barrick gold corporation hq,Barrick Gold Corporation headquarters,93e7c20c0519f2349163811c46f79b74,,Exec,Barrick Gold Corporation headquarters,,dgm_corp_hq,efe2ce982df6af0037b76c5cd86c8c69,dgm_corp_hq__efe2ce982df6af0037b76c5cd86c8c69
barry callebaut hq,Barry Callebaut  headquarters,913c78140022f03009fb9c6c695a1c20,,ForeignMinistry,Barry Callebaut  headquarters,,dgm_corp_hq,a779782c34178248741e3c56d5f878e0,dgm_corp_hq__a779782c34178248741e3c56d5f878e0
bass pro shops hq,Bass Pro Shops headquarters,49c32e07aa50ea4888967374cb385314,,Wells,Bass Pro Shops headquarters,,dgm_corp_hq,d622ace531c6a983980ec03568dee16d,dgm_corp_hq__d622ace531c6a983980ec03568dee16d
bausch health hq,Bausch Health headquarters,7ac6dc4b952c742a0fdcf79a80ced81f,,Shipping,Bausch Health headquarters,,dgm_corp_hq,0647c4c1b3d5df8056fcabcc268d9f81,dgm_corp_hq__0647c4c1b3d5df8056fcabcc268d9f81
bayerische motoren werke aktiengesellschaft hq,Bayerische Motoren Werke Aktiengesellschaft headquarters,b80ef0ce876c4ca2aaaebe2ec640d4fd,,CompanyKeyword,Bayerische Motoren Werke Aktiengesellschaft headquarters,,dgm_corp_hq,92e97e759c80d63684ccc6b0fe6462d1,dgm_corp_hq__92e97e759c80d63684ccc6b0fe6462d1
baywa hq,BayWa headquarters,505f570102632252bbb91fb0b65caf39,,Consulates,BayWa headquarters,,dgm_corp_hq,d8869560afaf1d78a02b7ca523e0a47f,dgm_corp_hq__d8869560afaf1d78a02b7ca523e0a47f
bbmg hq,BBMG headquarters,f0311028e69b1c7e8d2679d5cd040b70,,Exec,BBMG headquarters,,dgm_corp_hq,61b760fcc5b37935bcef389600c531a8,dgm_corp_hq__61b760fcc5b37935bcef389600c531a8
bbva hq,BBVA headquarters,aa5ebdb928145d39c138ba23c9494201,,Person,BBVA headquarters,,dgm_corp_hq,fe7706463a26fd987a1b2c1cfad84fd2,dgm_corp_hq__fe7706463a26fd987a1b2c1cfad84fd2
beacon roofing supply hq,Beacon Roofing Supply headquarters,ec003d3ab6e1c2b9e1c8156920cf824a,,IndustryTerm,Beacon Roofing Supply headquarters,,dgm_corp_hq,8c8d57bb062048de1b924fd0d8886108,dgm_corp_hq__8c8d57bb062048de1b924fd0d8886108
bechtel hq,Bechtel headquarters,a97f70cf42f0ff33b021e169962ea24c,,LegislativeCommittee,Bechtel headquarters,,dgm_corp_hq,6d41a950addf9dc5a057191ff530be22,dgm_corp_hq__6d41a950addf9dc5a057191ff530be22
bechtle ag hq,Bechtle AG headquarters,1ca483ee05397f356fd680fc7e80ac92,,Pipeline,Bechtle AG headquarters,,dgm_corp_hq,7e259057d13561c4cb0ad16a11a4a976,dgm_corp_hq__7e259057d13561c4cb0ad16a11a4a976
"becton, dickinson and company hq","Becton, Dickinson and Company headquarters",78071c633e4b62634e781f09ed88f5ee,,IndustryTerm,"Becton, Dickinson and Company headquarters",,dgm_corp_hq,4fc1f24e2af54d07993799a64ce67750,dgm_corp_hq__4fc1f24e2af54d07993799a64ce67750
beiersdorf hq,Beiersdorf headquarters,a6bdc17c397f12ec336dd8304a4f39da,,Refinery,Beiersdorf headquarters,,dgm_corp_hq,db55ef10bdc8deca70a6f433d5e344c6,dgm_corp_hq__db55ef10bdc8deca70a6f433d5e344c6
beijing capital hq,Beijing Capital headquarters,b242a1207b591bdb2b92b38f0dec5899,,Person,Beijing Capital headquarters,,dgm_corp_hq,0fa449ebe5511707bb8c241675195ade,dgm_corp_hq__0fa449ebe5511707bb8c241675195ade
beijing enterprises hq,Beijing Enterprises headquarters,463e7ae2600975b7c61b6f399169107d,,Wells,Beijing Enterprises headquarters,,dgm_corp_hq,f4729080e6ab533003ec30967b5d79b9,dgm_corp_hq__f4729080e6ab533003ec30967b5d79b9
beijing shougang hq,Beijing Shougang headquarters,67708ea7deac0c0cbf39f938fe56c0e1,,AAEntity,Beijing Shougang headquarters,,dgm_corp_hq,5b32266b93c9fbf531e658edcd1120bd,dgm_corp_hq__5b32266b93c9fbf531e658edcd1120bd
beiqi foton motor hq,Beiqi Foton Motor headquarters,a5a73d07f5377c9b1b5d7a7338b019d9,,Diplomat,Beiqi Foton Motor headquarters,,dgm_corp_hq,a86a7689572f1991ba5b3d0390e01b20,dgm_corp_hq__a86a7689572f1991ba5b3d0390e01b20
benchmark electronics hq,Benchmark Electronics headquarters,29365b033e7d0e5bb0e3034314f76eb3,,News,Benchmark Electronics headquarters,,dgm_corp_hq,cc6315aadd5683c2759979475460a1fe,dgm_corp_hq__cc6315aadd5683c2759979475460a1fe
bengang steel plates hq,Bengang Steel Plates  headquarters,893757cd2c634b610310c8bea0c6faf9,,Consulates,Bengang Steel Plates  headquarters,,dgm_corp_hq,1a703a352521f366f9aeaa0839c469eb,dgm_corp_hq__1a703a352521f366f9aeaa0839c469eb
bernhard spalt hq,Bernhard Spalt headquarters,16650216765c089dc0519bc2f2f29d07,,space,Bernhard Spalt headquarters,,dgm_corp_hq,776b20bb4ebf543406606d1797dd5e90,dgm_corp_hq__776b20bb4ebf543406606d1797dd5e90
berry global group hq,Berry Global Group headquarters,d059d5e509e17937c782cf63646b84b5,,FTO,Berry Global Group headquarters,,dgm_corp_hq,9b7013b2c681f16b9f5df1a70dd7644d,dgm_corp_hq__9b7013b2c681f16b9f5df1a70dd7644d
bgf retail hq,BGF Retail  headquarters,45d7b9ab9b795c29a58c5f7b9386f693,,ForeignMinister,BGF Retail  headquarters,,dgm_corp_hq,aed3b7a530192b847def85260ab00d71,dgm_corp_hq__aed3b7a530192b847def85260ab00d71
bharti airtel hq,Bharti Airtel headquarters,aeb746a44282235dfa29024bbcf75a60,,Wells,Bharti Airtel headquarters,,dgm_corp_hq,83e000a62288cc40c3744b3fad5617e1,dgm_corp_hq__83e000a62288cc40c3744b3fad5617e1
bhp billiton hq,BHP Billiton headquarters,2d85885caba32665f3bce24676cbefa9,,AAEntity,BHP Billiton headquarters,,dgm_corp_hq,57f6fbfd16adb3f66f7daa523b4fae99,dgm_corp_hq__57f6fbfd16adb3f66f7daa523b4fae99
bic camera hq,Bic Camera headquarters,03e6cf7f0c8a18588c643cf1b2405d84,,Shipping,Bic Camera headquarters,,dgm_corp_hq,715563b7e96be8dd173707c126a16816,dgm_corp_hq__715563b7e96be8dd173707c126a16816
bluefocus intelligent communications hq,BlueFocus Intelligent Communications headquarters,914755d68441a0949d82b9a438ac0db7,,ForeignMinister,BlueFocus Intelligent Communications headquarters,,dgm_corp_hq,4e23444288c542bc90f5fd47d5ee128c,dgm_corp_hq__4e23444288c542bc90f5fd47d5ee128c
bluescope steel hq,BlueScope Steel headquarters,941f28e29d91ffc7a831a8de2fa42e40,,News,BlueScope Steel headquarters,,dgm_corp_hq,bbd8a0d7f0a86fe0f65eda04bf7208ad,dgm_corp_hq__bbd8a0d7f0a86fe0f65eda04bf7208ad
bnp paribas fortis hq,BNP Paribas Fortis headquarters,0115e389ba3aeaca37a1613a6f05b7c0,,ForeignMinistry,BNP Paribas Fortis headquarters,,dgm_corp_hq,5fa2013ca8853663c01ac757332e1d34,dgm_corp_hq__5fa2013ca8853663c01ac757332e1d34
boc hong kong hq,BOC Hong Kong headquarters,4a2da6230231731389cd4a327d188baa,,DiplomaticFacilities,BOC Hong Kong headquarters,,dgm_corp_hq,32cf0e530acd779da21a20ed759ab8d7,dgm_corp_hq__32cf0e530acd779da21a20ed759ab8d7
boe technology hq,BOE Technology headquarters,9e5caea10f71512444c15c69f9eef320,,Refinery,BOE Technology headquarters,,dgm_corp_hq,2187471471c05c4368055035a4135e04,dgm_corp_hq__2187471471c05c4368055035a4135e04
boise cascade company hq,Boise Cascade Company headquarters,f4c61511355e95424106f6a13af291af,,FTO,Boise Cascade Company headquarters,,dgm_corp_hq,fbe1cc207cac4495b414ee8e6f878729,dgm_corp_hq__fbe1cc207cac4495b414ee8e6f878729
boliden ab hq,Boliden AB headquarters,8aa7a0fc198b0f621bfb25d8a2b0e75c,,Consulates,Boliden AB headquarters,,dgm_corp_hq,cc317a7c667d6cde76939f178505def3,dgm_corp_hq__cc317a7c667d6cde76939f178505def3
bolloré hq,Bolloré headquarters,5e188e166ec89f47b755825e9041e141,,IndustryTerm,Bolloré headquarters,,dgm_corp_hq,cb0d7aea94cd15e87e39730fad163ade,dgm_corp_hq__cb0d7aea94cd15e87e39730fad163ade
borgwarner hq,BorgWarner headquarters,a9bc589d60304674c7fbf0e91f8f6eab,,Pipeline,BorgWarner headquarters,,dgm_corp_hq,338a9f07afbef87aec8fc2a9f9169971,dgm_corp_hq__338a9f07afbef87aec8fc2a9f9169971
bouygues hq,Bouygues headquarters,215dfb6f83612e1ffc8ca84964a5b9fc,,Refinery,Bouygues headquarters,,dgm_corp_hq,38cf20b0a1686c89a4c1c43f3a5ebf23,dgm_corp_hq__38cf20b0a1686c89a4c1c43f3a5ebf23
braskem hq,Braskem headquarters,5c6de0e774dd6b631f03bed9ad46811f,,Shipping,Braskem headquarters,,dgm_corp_hq,df1b8852f4932c1823581848f5fcf007,dgm_corp_hq__df1b8852f4932c1823581848f5fcf007
brenntag hq,Brenntag headquarters,cb5e83de501ffe96b053f572b3d95df7,,Organization,Brenntag headquarters,,dgm_corp_hq,174178ddea4fc4ce3c2aa14eb556faea,dgm_corp_hq__174178ddea4fc4ce3c2aa14eb556faea
bridgestone corporation hq,Bridgestone Corporation headquarters,e7638b847dd296b5bfc1e15a7586a3e4,,FTO,Bridgestone Corporation headquarters,,dgm_corp_hq,4515f8c0075b0561161ca55bd09f5fdf,dgm_corp_hq__4515f8c0075b0561161ca55bd09f5fdf
brighthouse financial hq,Brighthouse Financial  headquarters,24c040cba818bd5c54d8b263b7e64d7c,,IndustryTerm,Brighthouse Financial  headquarters,,dgm_corp_hq,f31902f6106393ce293dfe117830111f,dgm_corp_hq__f31902f6106393ce293dfe117830111f
brookfield infrastructure partners hq,Brookfield Infrastructure Partners  headquarters,854fa083cd5febbe3ad75c4964962e19,,Diplomat,Brookfield Infrastructure Partners  headquarters,,dgm_corp_hq,48ab1d28886079014b7e2dc09f22d06b,dgm_corp_hq__48ab1d28886079014b7e2dc09f22d06b
bt group hq,BT Group headquarters,a98f5dda46d57336b33d73648ba46419,,ForeignMinistry,BT Group headquarters,,dgm_corp_hq,896bcfdae3d1bf5574af922b8717dea1,dgm_corp_hq__896bcfdae3d1bf5574af922b8717dea1
budweiser brewing company apac hq,Budweiser Brewing Company APAC headquarters,50ec954b86fe7215a1dd6271c520d7f3,,Person,Budweiser Brewing Company APAC headquarters,,dgm_corp_hq,0300ba023da9f30d6a779e407f53cf68,dgm_corp_hq__0300ba023da9f30d6a779e407f53cf68
builders firstsource hq,Builders FirstSource headquarters,1094f32cde500376689295aee2f511cc,,ForeignMinistry,Builders FirstSource headquarters,,dgm_corp_hq,03abd70755919e01b0ba935b36986c5e,dgm_corp_hq__03abd70755919e01b0ba935b36986c5e
bunzl hq,Bunzl headquarters,ecd1bb8e58a79c00f23338f9ac3200d2,,DiplomaticFacilities,Bunzl headquarters,,dgm_corp_hq,a46844b1ca1b61ab1d5b5bd8718ec8fa,dgm_corp_hq__a46844b1ca1b61ab1d5b5bd8718ec8fa
bureau veritas hq,Bureau Veritas headquarters,03138b186022f752380f5880543b7d5a,,IndustryTerm,Bureau Veritas headquarters,,dgm_corp_hq,d17b8b3116fefade7a720da7670e1185,dgm_corp_hq__d17b8b3116fefade7a720da7670e1185
burelle sa hq,Burelle SA headquarters,7ac2f03c89b44ba2177548fe5469531f,,Refinery,Burelle SA headquarters,,dgm_corp_hq,851e90a5b074ffda2404c45047ebf2c5,dgm_corp_hq__851e90a5b074ffda2404c45047ebf2c5
byd company hq,BYD Company headquarters,fd946b29ed5b49991efedcf928cd1154,,Pipeline,BYD Company headquarters,,dgm_corp_hq,9519e178bc96fad7ec54fa51c4fabe28,dgm_corp_hq__9519e178bc96fad7ec54fa51c4fabe28
c.h. robinson hq,C.H. Robinson headquarters,b346334cc34bb33d74e0e2e83bafe6fd,,Keyphrase,C.H. Robinson headquarters,,dgm_corp_hq,40c119f56386a00a2a0875311b10070d,dgm_corp_hq__40c119f56386a00a2a0875311b10070d
c.q. pharmaceutical holding hq,C.Q. Pharmaceutical Holding headquarters,ad9702a61ffbba1ee1f286ba52dea0ea,,IndustryTerm,C.Q. Pharmaceutical Holding headquarters,,dgm_corp_hq,249bc8388b99f8f7651ff7b3c1485268,dgm_corp_hq__249bc8388b99f8f7651ff7b3c1485268
c&d international investment group hq,C&D International Investment Group headquarters,03298af3018109ecb7a7bff776e7c851,,Consulates,C&D International Investment Group headquarters,,dgm_corp_hq,3b03a43bc181059c9da2f2b3996c401c,dgm_corp_hq__3b03a43bc181059c9da2f2b3996c401c
c&s wholesale grocers hq,C&S Wholesale Grocers headquarters,6d8c24d4d5b4454462cdc73d09fc2f36,,Consulates,C&S Wholesale Grocers headquarters,,dgm_corp_hq,3c3d3824d491ba6185a5889107c81910,dgm_corp_hq__3c3d3824d491ba6185a5889107c81910
caci international hq,CACI International  headquarters,8aee35d3b245ef834884172cc6deec49,,Wells,CACI International  headquarters,,dgm_corp_hq,7d59b1487ac15f4582cd4eda70815b95,dgm_corp_hq__7d59b1487ac15f4582cd4eda70815b95
