handle,caption_name,location_lower,include_groups,entity_type,location,lat,long,exclude_groups,,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
harvestsa3,Harvest SA,"cape town, south africa",commodity match;ag commodity;company;country;stateprovince;imports;exports;drought;severe weather;soil;biofuel;pest;region;frost;agricultureminister;agricultureministry,agriculture press,"Cape Town, South Africa",-33.9248685,18.4240553,,"-33.9248685, 18.4240553",AgriculturePress,Harvest SA,,dgm_agr_mentioner_entities,1b5329d86ea5bc68fcf226f00a24a78c,dgm_agr_mentioner_entities__1b5329d86ea5bc68fcf226f00a24a78c
africanfarming,African Farming,"cape town, south africa",commodity match;ag commodity;company;country;stateprovince;imports;exports;drought;severe weather;soil;biofuel;pest;region;frost;agricultureminister;agricultureministry,agriculture press,"Cape Town, South Africa",-33.9248685,18.4240553,,"-33.9248685, 18.4240553",AgriculturePress,African Farming,,dgm_agr_mentioner_entities,442ae5f745ae32dbd31ee9370360ea23,dgm_agr_mentioner_entities__442ae5f745ae32dbd31ee9370360ea23
ftcommodities,FT Commodities,"london, uk",commodity match;ag commodity;company;country;stateprovince;imports;exports;drought;severe weather;soil;biofuel;pest;region;frost;agricultureminister;agricultureministry,agriculture press,"London, UK",51.5073509,-0.1277583,,"51.5073509, -0.1277583",AgriculturePress,FT Commodities,,dgm_agr_mentioner_entities,1e1de348ff018b6b496f199d87809f64,dgm_agr_mentioner_entities__1e1de348ff018b6b496f199d87809f64
bncommodities,Bloomberg Commodities,"new york, ny",commodity match;ag commodity;company;country;stateprovince;imports;exports;drought;severe weather;soil;biofuel;pest;region;frost;agricultureminister;agricultureministry,agriculture press,"New York, NY",40.7127753,-74.0059728,,"40.7127753, -74.0059728",AgriculturePress,Bloomberg Commodities,,dgm_agr_mentioner_entities,1115e5dff5e5fcef3b88ca309924053d,dgm_agr_mentioner_entities__1115e5dff5e5fcef3b88ca309924053d
plattsag,Platts Agriculture,"london, uk",commodity match;ag commodity;company;country;stateprovince;imports;exports;drought;severe weather;soil;biofuel;pest;region;frost;agricultureminister;agricultureministry,agriculture press,"London, UK",51.5073509,-0.1277583,,"51.5073509, -0.1277583",AgriculturePress,Platts Agriculture,,dgm_agr_mentioner_entities,97df4650f5ff14e2a063bbf0ab749025,dgm_agr_mentioner_entities__97df4650f5ff14e2a063bbf0ab749025
reutersag,Reuters,"london, uk",commodity match;ag commodity;company;country;stateprovince;imports;exports;drought;severe weather;soil;biofuel;pest;region;frost;agricultureminister;agricultureministry,agriculture press,"London, UK",51.5073509,-0.1277583,,"51.5073509, -0.1277583",AgriculturePress,Reuters,,dgm_agr_mentioner_entities,7513717dba8b208fe06799dcc54e59e2,dgm_agr_mentioner_entities__7513717dba8b208fe06799dcc54e59e2
jeffpeterson01,Agriculture analyst,"lincoln, ne",commodity match;ag commodity;company;country;stateprovince;imports;exports;drought;severe weather;soil;biofuel;pest;region;frost;agricultureminister;agricultureministry,agriculture analyst,"Lincoln, NE",40.813616,-96.7025955,,"40.813616, -96.7025955",AgricultureAnalyst,Agriculture analyst,,dgm_agr_mentioner_entities,6a4de7014d68761bdff92627c4f58a97,dgm_agr_mentioner_entities__6a4de7014d68761bdff92627c4f58a97
kimchipman1,Agriculture analyst,washington dc,commodity match;ag commodity;company;country;stateprovince;imports;exports;drought;severe weather;soil;biofuel;pest;region;frost;agricultureminister;agricultureministry,agriculture analyst,Washington DC,38.9071923,-77.0368707,,"38.9071923, -77.0368707",AgricultureAnalyst,Agriculture analyst,,dgm_agr_mentioner_entities,6a4de7014d68761bdff92627c4f58a97,dgm_agr_mentioner_entities__6a4de7014d68761bdff92627c4f58a97
lhallhorizon,Agriculture analyst,"williston, nd",commodity match;ag commodity;company;country;stateprovince;imports;exports;drought;severe weather;soil;biofuel;pest;region;frost;agricultureminister;agricultureministry,agriculture analyst,"Williston, ND",48.1469683,-103.6179745,,"48.1469683, -103.6179745",AgricultureAnalyst,Agriculture analyst,,dgm_agr_mentioner_entities,6a4de7014d68761bdff92627c4f58a97,dgm_agr_mentioner_entities__6a4de7014d68761bdff92627c4f58a97
hedgeit,Agriculture analyst,"st paul, mn",commodity match;ag commodity;company;country;stateprovince;imports;exports;drought;severe weather;soil;biofuel;pest;region;frost;agricultureminister;agricultureministry,agriculture analyst,"St Paul, MN",44.9537029,-93.0899578,,"44.9537029, -93.0899578",AgricultureAnalyst,Agriculture analyst,,dgm_agr_mentioner_entities,6a4de7014d68761bdff92627c4f58a97,dgm_agr_mentioner_entities__6a4de7014d68761bdff92627c4f58a97
acomrb,Agriculture analyst,"monte carlo, monaco",commodity match;ag commodity;company;country;stateprovince;imports;exports;drought;severe weather;soil;biofuel;pest;region;frost;agricultureminister;agricultureministry,agriculture analyst,"Monte Carlo, Monaco",43.7400718,7.4266436,,"43.7400718, 7.4266436",AgricultureAnalyst,Agriculture analyst,,dgm_agr_mentioner_entities,6a4de7014d68761bdff92627c4f58a97,dgm_agr_mentioner_entities__6a4de7014d68761bdff92627c4f58a97
jarkko_niemi,Agriculture analyst,"seinäjoki, finland",commodity match;ag commodity;company;country;stateprovince;imports;exports;drought;severe weather;soil;biofuel;pest;region;frost;agricultureminister;agricultureministry,agriculture analyst,"Seinäjoki, Finland",62.787735,22.8504338,,"62.787735, 22.8504338",AgricultureAnalyst,Agriculture analyst,,dgm_agr_mentioner_entities,6a4de7014d68761bdff92627c4f58a97,dgm_agr_mentioner_entities__6a4de7014d68761bdff92627c4f58a97
lsynkovska,Agriculture analyst,"dnipro, ukraine",commodity match;ag commodity;company;country;stateprovince;imports;exports;drought;severe weather;soil;biofuel;pest;region;frost;agricultureminister;agricultureministry,agriculture analyst,"Dnipro, Ukraine",48.464717,35.046183,,"48.464717, 35.046183",AgricultureAnalyst,Agriculture analyst,,dgm_agr_mentioner_entities,6a4de7014d68761bdff92627c4f58a97,dgm_agr_mentioner_entities__6a4de7014d68761bdff92627c4f58a97
rallydasafra,Agriculture analyst,"brasilia, brazil",commodity match;ag commodity;company;country;stateprovince;imports;exports;drought;severe weather;soil;biofuel;pest;region;frost;agricultureminister;agricultureministry,agriculture analyst,"Brasilia, Brazil",-15.7975174,-47.8918881,,"-15.7975174, -47.8918881",AgricultureAnalyst,Agriculture analyst,,dgm_agr_mentioner_entities,6a4de7014d68761bdff92627c4f58a97,dgm_agr_mentioner_entities__6a4de7014d68761bdff92627c4f58a97
andredebastiani,Agriculture analyst,"florianópolis, brazil",commodity match;ag commodity;company;country;stateprovince;imports;exports;drought;severe weather;soil;biofuel;pest;region;frost;agricultureminister;agricultureministry,agriculture analyst,"Florianópolis, Brazil",-27.5948036,-48.5569286,,"-27.5948036, -48.5569286",AgricultureAnalyst,Agriculture analyst,,dgm_agr_mentioner_entities,6a4de7014d68761bdff92627c4f58a97,dgm_agr_mentioner_entities__6a4de7014d68761bdff92627c4f58a97
agroconsult,Agriculture analyst,"brasilia, brazil",commodity match;ag commodity;company;country;stateprovince;imports;exports;drought;severe weather;soil;biofuel;pest;region;frost;agricultureminister;agricultureministry,agriculture analyst,"Brasilia, Brazil",-15.7975174,-47.8918881,,"-15.7975174, -47.8918881",AgricultureAnalyst,Agriculture analyst,,dgm_agr_mentioner_entities,6a4de7014d68761bdff92627c4f58a97,dgm_agr_mentioner_entities__6a4de7014d68761bdff92627c4f58a97
tarsoveloso,Agriculture analyst,"chicago, il",commodity match;ag commodity;company;country;stateprovince;imports;exports;drought;severe weather;soil;biofuel;pest;region;frost;agricultureminister;agricultureministry,agriculture analyst,"Chicago, IL",41.8781136,-87.6297982,,"41.8781136, -87.6297982",AgricultureAnalyst,Agriculture analyst,,dgm_agr_mentioner_entities,6a4de7014d68761bdff92627c4f58a97,dgm_agr_mentioner_entities__6a4de7014d68761bdff92627c4f58a97
benbelgica,Agriculture analyst,"ghent, belgium",commodity match;ag commodity;company;country;stateprovince;imports;exports;drought;severe weather;soil;biofuel;pest;region;frost;agricultureminister;agricultureministry,agriculture analyst,"Ghent, Belgium",51.0543422,3.7174243,,"51.0543422, 3.7174243",AgricultureAnalyst,Agriculture analyst,,dgm_agr_mentioner_entities,6a4de7014d68761bdff92627c4f58a97,dgm_agr_mentioner_entities__6a4de7014d68761bdff92627c4f58a97
jinghe17215567,Agriculture analyst,"beijing, china",commodity match;ag commodity;company;country;stateprovince;imports;exports;drought;severe weather;soil;biofuel;pest;region;frost;agricultureminister;agricultureministry,agriculture analyst,"Beijing, China",39.9041999,116.4073963,,"39.9041999, 116.4073963",AgricultureAnalyst,Agriculture analyst,,dgm_agr_mentioner_entities,6a4de7014d68761bdff92627c4f58a97,dgm_agr_mentioner_entities__6a4de7014d68761bdff92627c4f58a97
cerealpar,Agriculture analyst,"valletta, malta",commodity match;ag commodity;company;country;stateprovince;imports;exports;drought;severe weather;soil;biofuel;pest;region;frost;agricultureminister;agricultureministry,agriculture analyst,"Valletta, Malta",35.8989085,14.5145528,,"35.8989085, 14.5145528",AgricultureAnalyst,Agriculture analyst,,dgm_agr_mentioner_entities,6a4de7014d68761bdff92627c4f58a97,dgm_agr_mentioner_entities__6a4de7014d68761bdff92627c4f58a97
olivialiu2011,Agriculture analyst,"san diego, ca",commodity match;ag commodity;company;country;stateprovince;imports;exports;drought;severe weather;soil;biofuel;pest;region;frost;agricultureminister;agricultureministry,agriculture analyst,"San Diego, CA",32.715738,-117.1610838,,"32.715738, -117.1610838",AgricultureAnalyst,Agriculture analyst,,dgm_agr_mentioner_entities,6a4de7014d68761bdff92627c4f58a97,dgm_agr_mentioner_entities__6a4de7014d68761bdff92627c4f58a97
crushtraders,Agriculture analyst,"chicago, il",commodity match;ag commodity;company;country;stateprovince;imports;exports;drought;severe weather;soil;biofuel;pest;region;frost;agricultureminister;agricultureministry,agriculture analyst,"Chicago, IL",41.8781136,-87.6297982,,"41.8781136, -87.6297982",AgricultureAnalyst,Agriculture analyst,,dgm_agr_mentioner_entities,6a4de7014d68761bdff92627c4f58a97,dgm_agr_mentioner_entities__6a4de7014d68761bdff92627c4f58a97
lnfield,Agriculture analyst,"buenos aires, argentina",commodity match;ag commodity;company;country;stateprovince;imports;exports;drought;severe weather;soil;biofuel;pest;region;frost;agricultureminister;agricultureministry,agriculture analyst,"Buenos Aires, Argentina",-34.6036844,-58.3815591,,"-34.6036844, -58.3815591",AgricultureAnalyst,Agriculture analyst,,dgm_agr_mentioner_entities,6a4de7014d68761bdff92627c4f58a97,dgm_agr_mentioner_entities__6a4de7014d68761bdff92627c4f58a97
benbrownmu,Agriculture analyst,"columbia, mo",commodity match;ag commodity;company;country;stateprovince;imports;exports;drought;severe weather;soil;biofuel;pest;region;frost;agricultureminister;agricultureministry,agriculture analyst,"Columbia, MO",38.9517053,-92.3340724,,"38.9517053, -92.3340724",AgricultureAnalyst,Agriculture analyst,,dgm_agr_mentioner_entities,6a4de7014d68761bdff92627c4f58a97,dgm_agr_mentioner_entities__6a4de7014d68761bdff92627c4f58a97
bjsplitt,Agriculture analyst,"arlington heights, il",commodity match;ag commodity;company;country;stateprovince;imports;exports;drought;severe weather;soil;biofuel;pest;region;frost;agricultureminister;agricultureministry,agriculture analyst,"Arlington Heights, IL",42.0883603,-87.9806265,,"42.0883603, -87.9806265",AgricultureAnalyst,Agriculture analyst,,dgm_agr_mentioner_entities,6a4de7014d68761bdff92627c4f58a97,dgm_agr_mentioner_entities__6a4de7014d68761bdff92627c4f58a97
markosleo,Agriculture analyst,washington dc,commodity match;ag commodity;company;country;stateprovince;imports;exports;drought;severe weather;soil;biofuel;pest;region;frost;agricultureminister;agricultureministry,agriculture analyst,Washington DC,38.9071923,-77.0368707,,"38.9071923, -77.0368707",AgricultureAnalyst,Agriculture analyst,,dgm_agr_mentioner_entities,6a4de7014d68761bdff92627c4f58a97,dgm_agr_mentioner_entities__6a4de7014d68761bdff92627c4f58a97
shah_neil,Agriculture analyst,"new york, ny",commodity match;ag commodity;company;country;stateprovince;imports;exports;drought;severe weather;soil;biofuel;pest;region;frost;agricultureminister;agricultureministry,agriculture analyst,"New York, NY",40.7127753,-74.0059728,,"40.7127753, -74.0059728",AgricultureAnalyst,Agriculture analyst,,dgm_agr_mentioner_entities,6a4de7014d68761bdff92627c4f58a97,dgm_agr_mentioner_entities__6a4de7014d68761bdff92627c4f58a97
infofimix,Agriculture analyst,"montevideo, uruguay",commodity match;ag commodity;company;country;stateprovince;imports;exports;drought;severe weather;soil;biofuel;pest;region;frost;agricultureminister;agricultureministry,agriculture analyst,"Montevideo, Uruguay",-34.9011127,-56.1645314,,"-34.9011127, -56.1645314",AgricultureAnalyst,Agriculture analyst,,dgm_agr_mentioner_entities,6a4de7014d68761bdff92627c4f58a97,dgm_agr_mentioner_entities__6a4de7014d68761bdff92627c4f58a97
rakepark,Agriculture analyst,"london, uk",commodity match;ag commodity;company;country;stateprovince;imports;exports;drought;severe weather;soil;biofuel;pest;region;frost;agricultureminister;agricultureministry,agriculture analyst,"London, UK",51.5073509,-0.1277583,,"51.5073509, -0.1277583",AgricultureAnalyst,Agriculture analyst,,dgm_agr_mentioner_entities,6a4de7014d68761bdff92627c4f58a97,dgm_agr_mentioner_entities__6a4de7014d68761bdff92627c4f58a97
graincast,Agriculture analyst,"michigan, usa",commodity match;ag commodity;company;country;stateprovince;imports;exports;drought;severe weather;soil;biofuel;pest;region;frost;agricultureminister;agricultureministry,agriculture analyst,"Michigan, USA",44.3148443,-85.6023643,,"44.3148443, -85.6023643",AgricultureAnalyst,Agriculture analyst,,dgm_agr_mentioner_entities,6a4de7014d68761bdff92627c4f58a97,dgm_agr_mentioner_entities__6a4de7014d68761bdff92627c4f58a97
thegrainguy,Agriculture analyst,"willow lake, sd",commodity match;ag commodity;company;country;stateprovince;imports;exports;drought;severe weather;soil;biofuel;pest;region;frost;agricultureminister;agricultureministry,agriculture analyst,"Willow Lake, SD",44.627469,-97.6370273,,"44.627469, -97.6370273",AgricultureAnalyst,Agriculture analyst,,dgm_agr_mentioner_entities,6a4de7014d68761bdff92627c4f58a97,dgm_agr_mentioner_entities__6a4de7014d68761bdff92627c4f58a97
eduardovanin4,Agriculture analyst,"curbita, brazil",commodity match;ag commodity;company;country;stateprovince;imports;exports;drought;severe weather;soil;biofuel;pest;region;frost;agricultureminister;agricultureministry,agriculture analyst,"Curbita, Brazil",-25.4372382,-49.2699727,,"-25.4372382, -49.2699727",AgricultureAnalyst,Agriculture analyst,,dgm_agr_mentioner_entities,6a4de7014d68761bdff92627c4f58a97,dgm_agr_mentioner_entities__6a4de7014d68761bdff92627c4f58a97
grainhedging,Agriculture analyst,washington dc,commodity match;ag commodity;company;country;stateprovince;imports;exports;drought;severe weather;soil;biofuel;pest;region;frost;agricultureminister;agricultureministry,agriculture analyst,Washington DC,38.9071923,-77.0368707,,"38.9071923, -77.0368707",AgricultureAnalyst,Agriculture analyst,,dgm_agr_mentioner_entities,6a4de7014d68761bdff92627c4f58a97,dgm_agr_mentioner_entities__6a4de7014d68761bdff92627c4f58a97
alexeyyegorov,Agriculture analyst,"moscow, russia",commodity match;ag commodity;company;country;stateprovince;imports;exports;drought;severe weather;soil;biofuel;pest;region;frost;agricultureminister;agricultureministry,agriculture analyst,"Moscow, Russia",55.755826,37.6172999,,"55.755826, 37.6172999",AgricultureAnalyst,Agriculture analyst,,dgm_agr_mentioner_entities,6a4de7014d68761bdff92627c4f58a97,dgm_agr_mentioner_entities__6a4de7014d68761bdff92627c4f58a97
kannbwx,Agriculture analyst,"fort collins, co",commodity match;ag commodity;company;country;stateprovince;imports;exports;drought;severe weather;soil;biofuel;pest;region;frost;agricultureminister;agricultureministry,agriculture analyst,"Fort Collins, CO",40.5852602,-105.084423,,"40.5852602, -105.084423",AgricultureAnalyst,Agriculture analyst,,dgm_agr_mentioner_entities,6a4de7014d68761bdff92627c4f58a97,dgm_agr_mentioner_entities__6a4de7014d68761bdff92627c4f58a97
cornbroker21,Agriculture analyst,"mckinney, tx",commodity match;ag commodity;company;country;stateprovince;imports;exports;drought;severe weather;soil;biofuel;pest;region;frost;agricultureminister;agricultureministry,agriculture analyst,"McKinney, TX",33.1983388,-96.6389342,,"33.1983388, -96.6389342",AgricultureAnalyst,Agriculture analyst,,dgm_agr_mentioner_entities,6a4de7014d68761bdff92627c4f58a97,dgm_agr_mentioner_entities__6a4de7014d68761bdff92627c4f58a97
