keyword,caption_name,location,topic_id,guid,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
hongyan,Chinese Hongyan satellite communication system,a1433,188261,,Wells,Chinese Hongyan satellite communication system,,dgm_space,b1a1fac1dbcc2008b4e8d2ac895fe428,dgm_space__78386a3c938a94c85bc18c6bd066c186
hongyun,Chinese Hongyun satellite communication system,a1433,188261,,Keyphrase,Chinese Hongyun satellite communication system,,dgm_space,46ea8acbec6aa3f8e4da3730506b4994,dgm_space__4af38959d6a7f360982dc5a223ea21fc
xingyun,Chinese Xingyun satellite communication system,a1433,188261,,AAEntity,Chinese Xingyun satellite communication system,,dgm_space,2e6a5c9d12f1911d1659de1c5d7208bf,dgm_space__6679cebc4b0ff0f7000eaf989e9ac554
acs3,NASA ACS3 satellite,a700,188261,,Legislator,NASA ACS3 satellite,,dgm_space,65eb65fad208d7c7f1a13eddf481c3dd,dgm_space__8d6a5b85eb73ab3d822e4f1976c277f2
accp,NASA ACCP Earth observation satellite series,a700,188261,,Diplomat,NASA ACCP Earth observation satellite series,,dgm_space,6d85092d779f301dfdc4307bca4696fe,dgm_space__bce25286798e9f4bfcd1979676210d3c
landsat 9,NASA Landsat 9 Earth observation satellite,a700,188261,,Pipeline,NASA Landsat 9 Earth observation satellite,,dgm_space,4c1ad7be35d89180eabd348497270692,dgm_space__6481f55c6c6b57f41bc3505d58d7d6e1
swot,joint NASA and French CNES SWOT satellite,a700,188261,,ForeignMinistry,joint NASA and French CNES SWOT satellite,,dgm_space,c15f60ef94a6cd7a29bbc6dbc4518c13,dgm_space__ac0e3ed4706b7ec41cf88568fdd899a6
cyclone global navigation satellite system,NASA Cyclone Global Navigation Satellite System,a700,188261,,Refinery,NASA Cyclone Global Navigation Satellite System,,dgm_space,8b3bda684108526ede48337cb73a283a,dgm_space__a87a9c8227d8dc93c78ef19dd7b6e4ae
deep space optical communications,NASA Deep Space Optical Communications Satellite,a1463,188261,,Pipeline,NASA Deep Space Optical Communications Satellite,,dgm_space,af056afda085dfdba2616fe051fa7a72,dgm_space__950115ee8ace1c27e72a177ba5453c27
james webb space telescope,James Webb Space Telescope,a700,188261,,DiplomaticFacilities,James Webb Space Telescope,,dgm_space,fd1e9e47620857a894f1e0794cada25a,dgm_space__ceaaa2a649e127addd776115ae4d6002
europa clipper,NASA interplanetary mission unmanned spacecraft Europa Clipper,a700,188261,,Keyphrase,NASA interplanetary mission unmanned spacecraft Europa Clipper,,dgm_space,5fd3a922bb4a1dcbba563c4704f01559,dgm_space__cbb53abb695fbfb327b1a8e76180cacd
starlink,SpaceX Starlink communication satellite system,a700,188261,482d22ee391c96d95e6bd36732770175,Organization,SpaceX Starlink communication satellite system,,dgm_space,5d69761772ec277e05e465fdcf6727e3,dgm_space__55fb1a6d07973fe056ba79f64c76f948
oneweb,OneWeb communications satellite system,a702,188261,ada9c72dcf7a19fd67c1789f26bd0851;8678e290bc51bd2b4ea4b17d80d02d37,Person,OneWeb communications satellite system,,dgm_space,b9da865d5169d78b3ffa54e97eea8ab6,dgm_space__ee585d943f545f02040d58e0e1ff7cf8
kuiper,Amazon's Project Kuiper communications satellite system,a700,188261,32ec5fc746a720416749e18927068772,space,Amazon's Project Kuiper communications satellite system,,dgm_space,d94ec4b1e32d7212067d787f50c78259,dgm_space__f0acc83e4b4fdf57a82f0e122022172f
wisa woodsat,ESA WISA Woodsat wooden research satellite,a697,188261,,Media,ESA WISA Woodsat wooden research satellite,,dgm_space,487516d33f8a6cb70e4edfd7159e5285,dgm_space__6fd6c45b8b26938542224e94ad1212c6
lignosat,Kyoto University LignoSat wooden research satellite,a1456,188261,,Wells,Kyoto University LignoSat wooden research satellite,,dgm_space,6ea7bb05f8fd6a64c81c59dc58196b2f,dgm_space__b2b0152112a8769d631aae963075dfe7
transport layer,US Space Development Agency Transport Layer military satellite system,a700,188261,,Legislator,US Space Development Agency Transport Layer military satellite system,,dgm_space,c79f212cd6f70c6ab56d5d58b7b26db0,dgm_space__e772ced80d020b7bce608dc0e3f6f407
tranche 0,US Space Development Agency Tranche 0 military satellite system,a700,188261,,Legislator,US Space Development Agency Tranche 0 military satellite system,,dgm_space,378f1dc556d29da9da5715765276b735,dgm_space__a4d4927aff5d400075d316fbca052b8a
tranche 1,US Space Development Agency Tranche 1 military satellite system,a700,188261,,Legislator,US Space Development Agency Tranche 1 military satellite system,,dgm_space,693776081bb9becd860fab93a749cca8,dgm_space__d0c1a3363c029e4113efe70592195207
prototype infrared payload,US Space Development Agency Prototype Infrafred Payload military satellite,a700,188261,,space,US Space Development Agency Prototype Infrafred Payload military satellite,,dgm_space,20071f8e3df9b46202811ed1479796e9,dgm_space__1af64150c925d1c8c35d46c3a3a707f2
csirosat-1,Australian CSIRO CSIROSat-1 earth observation CubeSat satellite,a1432,188261,,Exec,Australian CSIRO CSIROSat-1 earth observation CubeSat satellite,,dgm_space,18e15a9d551e749ddb4ccf34eb1f6b92,dgm_space__126e0e80b9e43517183a831afa5c8bba
biomass,ESA Biomass Earth observation satellite,a697,188261,,Refinery,ESA Biomass Earth observation satellite,,dgm_space,29804f0cee4920af7cae5e49eb78569c,dgm_space__0d8cecba298df4d518fe3da5d0da180d
earthcare,Joint Japenese-ESA EarthCARE Earth Observation Satellite,a697,188261,,Shipping,Joint Japenese-ESA EarthCARE Earth Observation Satellite,,dgm_space,3134b55ff529cabc6366aea7023702ff,dgm_space__422ba77390ab459571835a3469380605
euclid,ESA Euclid space telescope,a697,188261,,Organization,ESA Euclid space telescope,,dgm_space,8576ca8e36023497257dd627dedb989c,dgm_space__47f655df8fc74663a8570af182f7c17b
exomars,Joint Roscosmos-ESA ExoMars Mars exploration programme,a697,188261,,DiplomaticFacilities,Joint Roscosmos-ESA ExoMars Mars exploration programme,,dgm_space,689e5a5e679ed443ee7729d1f357ca5b,dgm_space__93f8646090e86d5bfc4cb5f267495062
kazachok,Joint Roscosmos-ESA Kazachok Mars lander spacecraft,a708,188261,,ForeignMinister,Joint Roscosmos-ESA Kazachok Mars lander spacecraft,,dgm_space,1fd8e7dd0ed691c9067d49ea6a036a5f,dgm_space__5a0ae3a00fc2da4914ab238533bfcd17
rosalind franklin,Joint Roscosmos-ESA Rosalind Franklin Mars rover,a697,188261,,AAEntity,Joint Roscosmos-ESA Rosalind Franklin Mars rover,,dgm_space,1c49e1fe0e6cf7774ad53696115932bb,dgm_space__2c73b1289400442f4c323c55f800d3f5
flex,ESA FLEX Earth obervation satellite,a697,188261,,Wells,ESA FLEX Earth obervation satellite,,dgm_space,75bfcaac4586c16e1455657b77e39b78,dgm_space__ed88d86e18451253664ecb2014d429d7
juice,ESA JUICE interplanetary science spacecraft,a697,188261,,Organization,ESA JUICE interplanetary science spacecraft,,dgm_space,18112c3aa19b4c0ed66b1f997b67e6e5,dgm_space__d75b33706474d7d5e99527368f7a3649
plato,ESA PLATO space telescope,a697,188261,,Diplomat,ESA PLATO space telescope,,dgm_space,e97e28da2e49cdc010cda542f056c5cf,dgm_space__b7ae8a6bc9a7694b57e6c79f85a0ebc9
sentinels-6b,ESA Sentinel-6B Earth observation satellite,a697,188261,,space,ESA Sentinel-6B Earth observation satellite,,dgm_space,acc911163d72ba1790bf422123a6c9de,dgm_space__642570f6a1e11c5581cb6f005cf90c1c
yaogan 1,Chinese Yaogan 1 satellite,a1433,188261,,Exec,Chinese Yaogan 1 satellite,,dgm_space,516ed4d6fed01ea447eb713037864e0c,dgm_space__1b1c730c2bcb0fa043622bf9b6d6871f
yaogan 2,Chinese Yaogan 2 satellite,a1433,188261,,Legislator,Chinese Yaogan 2 satellite,,dgm_space,f0ce1c644fa09f644388ea9b2968e9d8,dgm_space__424a168d305051a1ea36e1b6c5cff8fa
yaogan 3,Chinese Yaogan 3 satellite,a1433,188261,,space,Chinese Yaogan 3 satellite,,dgm_space,7f796217d6d4a30f8561391b50e844ab,dgm_space__581641bd9fe5b1ce225f3a1a5c2c7feb
soyuz ms,Russian Soyuz MS spacecraft,a708,188261,,News,Russian Soyuz MS spacecraft,,dgm_space,0761a6b6182cf0bb69358749d785e864,dgm_space__75e5ebe954d6038ac4db1a6018b8541d
shenzhou,Chinese Shenzhou spacecraft,a1433,188261,,Exec,Chinese Shenzhou spacecraft,,dgm_space,ca74082507a5d7e7aaf8d46063700156,dgm_space__8025da021476ab4608da493574eb9a21
spaceshiptwo,Virgin Galactic SpaceShipTwo spacecraft,a700,188261,,Legislator,Virgin Galactic SpaceShipTwo spacecraft,,dgm_space,08a857ea0d43438422b973d4d1bd338d,dgm_space__2ad50ff0629e6cb67503defb75b3b873
new shepard,Blue Origin New Shepard spacecraft,a700,188261,e4708e2918ef66d64a10ff84863547e9,ForeignMinistry,Blue Origin New Shepard spacecraft,,dgm_space,b7c1f49db83f3fb4506531eddba6bcaa,dgm_space__1ccad8cb37826483b596c7b0447deb85
chinese next‑generation crewed spacecraft,Chinese next‑generation crewed spacecraft,a1433,188261,,CompanyKeyword,Chinese next‑generation crewed spacecraft,,dgm_space,52e5c703263a4dcb2e00dfeb91351aa9,dgm_space__24f43bee1553836e55222dc11ab9e9f5
spacex starship,SpaceX Starship spacecraft,a700,188261,482d22ee391c96d95e6bd36732770175,ForeignMinistry,SpaceX Starship spacecraft,,dgm_space,c8863849f7552bed4b6983d4792e4390,dgm_space__39ca09d90194050e41990f819a0d15ce
gaganyaan,Indian Gaganyaan spacecraft,a699,188261,,Keyphrase,Indian Gaganyaan spacecraft,,dgm_space,71ddf80a2f8a15bff574cb97f742ba59,dgm_space__a6a174a648a7f474eb57c3196d80b20d
dream chaser,Sierra Nevada Corporation Dream Chaser spacecraft,a700,188261,,Exec,Sierra Nevada Corporation Dream Chaser spacecraft,,dgm_space,737799527112664eac4e53f3dcd97e57,dgm_space__c4b287b9d401b78c690dd625efc45053
orel,Roscosmos Orel spacecraft,a708,188261,,Media,Roscosmos Orel spacecraft,,dgm_space,5953177a28ca0854f74ea33784615a5f,dgm_space__f78de23e982820e467e33c991ee64a41
rim-161 standard missile 3 interceptor,RIM-161 Standard Missile 3,a700,188261,,Keyphrase,RIM-161 Standard Missile 3,,dgm_space,e8bbe724312ba31463f6313596ed9217,dgm_space__a1321e9fdafba28c12fc866f2684a5f7
dong neng-3,Dong Neng-3 anti-satellite missile,a1433,188261,,LegislativeCommittee,Dong Neng-3 anti-satellite missile,,dgm_space,e92a0f0d367b5caccbddfd5320e662c2,dgm_space__f2422896caa0b9494b96ba46ed15adf7
dong neng-2,Dong Neng-2 anti-satellite missile,a1433,188261,,Wells,Dong Neng-2 anti-satellite missile,,dgm_space,0c3f18bfb79a404dd3350007af3fbb62,dgm_space__394bda7b8b4742c626695a0c57777f24
yaogan-30,Chinese Yaogan-30 reconnaisance satellite cluster,a1433,188261,,Exec,Chinese Yaogan-30 reconnaisance satellite cluster,,dgm_space,64ebe88a8a6dc133068e814d2a65db5b,dgm_space__cf04c883de31f5c6cd5c1634501b0b56
yaogan-25,Chinese Yaogan-25 surveillance satellite cluster,a1433,188261,,ForeignMinistry,Chinese Yaogan-25 surveillance satellite cluster,,dgm_space,cf19a49128d925aeeb393dafb3535a04,dgm_space__dc026aa79a696c89778d62cea5a0593d
yaogan-16,Chinese Yaogan-16 surveillance satellite cluster,a1433,188261,,Organization,Chinese Yaogan-16 surveillance satellite cluster,,dgm_space,21207a9c877e0360a1873ee315f70b73,dgm_space__175307bc22d26670f24b0f362764c07a
yaogan-17,Chinese Yaogan-17 surveillance satellite cluster,a1433,188261,,Shipping,Chinese Yaogan-17 surveillance satellite cluster,,dgm_space,c9da043a9e7d791326d597508217636a,dgm_space__5cd556e01d70b1a3a9f1bea341c411c3
yaogan-20,Chinese Yaogan-20 surveillance satellite cluster,a1433,188261,,ForeignMinister,Chinese Yaogan-20 surveillance satellite cluster,,dgm_space,6faf938586eb458d22822c3466742591,dgm_space__c06a3e198ea7fdf17c08a86337dd88dc
ofeq 16,Israeli OFEQ-16 surveillance satellite,a747,188261,,Shipping,Israeli OFEQ-16 surveillance satellite,,dgm_space,81b26b6f335900c2afe074f49606a43d,dgm_space__a4274d3296ca10a61294947494c000c4
usa 314,USA 314 surveillance satellite,a700,188261,,Consulates,USA 314 surveillance satellite,,dgm_space,a49ef455196e8ae08f502dacaf5d73c3,dgm_space__508fa5112f8b17043728dfebde0d5c10
usa 310,USA 310 surveillance satellite,a700,188261,,LegislativeCommittee,USA 310 surveillance satellite,,dgm_space,43ef53d33ebf27997beffad8d7db87c0,dgm_space__04223d2867e8e7f815dcbe5d8b7cba2d
cosmos 2546,Russian COSMOS 2564 missile warning satellite,a708,188261,,Diplomat,Russian COSMOS 2564 missile warning satellite,,dgm_space,d41cc29989742e16b560b048fa0cd5d0,dgm_space__cb2f386f5d0ccca0887e349c4a5e44d5
nour 01,Iranian NOUR-01 surveillance satellite,a1455,188261,,ForeignMinister,Iranian NOUR-01 surveillance satellite,,dgm_space,34cc971e48ff7cd1cf3f8efebe52b672,dgm_space__0bcb64f97db6b4505db1da2f4f4ea5b0
usa 294,USA 294 reconnaissance satellite,a700,188261,,Wells,USA 294 reconnaissance satellite,,dgm_space,c7d009292da5ac47df913ffa9b13e46d,dgm_space__f571688815d72f48d933568dc5572f2c
meridian,Russian Meridian military communications satellite constellation,a708,188261,,Legislator,Russian Meridian military communications satellite constellation,,dgm_space,6832aeecb5d76bd280f392fbe06d54c4,dgm_space__4a1e4536d5a5c93e00fd760671821db2
usa 290,USA 290 reconnaissance satellite,a700,188261,,Shipping,USA 290 reconnaissance satellite,,dgm_space,81a7d1e0b82b089a1d45b533e40c3c63,dgm_space__03bb7329eb74b50f2696fc0d3e48011b
tjs-3,Chinese TJS-3  reconnaissance satellite,a1433,188261,,Organization,Chinese TJS-3  reconnaissance satellite,,dgm_space,698ac660e9e072849e44212055da8893,dgm_space__931e07da9c7a23d23f4586a2307ebddb
aehf 4,AEHF US military communications satellite,a700,188261,,Wells,AEHF US military communications satellite,,dgm_space,4927a87f4e62a8915110b019fad554b6,dgm_space__81e491d0f324afec5b0d3160af9685e5
sbirs geo 4,SBIRS-GEO-4 US missile surveillance satellite,a700,188261,,Refinery,SBIRS-GEO-4 US missile surveillance satellite,,dgm_space,512360ae4025bfaa5099a4c8a8b12723,dgm_space__9f5eef651caaf13d1f3a8d9c215dba12
lkw-3,Chinese LKW-3 surveillance satellite,a700,188261,,IndustryTerm,Chinese LKW-3 surveillance satellite,,dgm_space,0a8da335237986046d7723862d13d732,dgm_space__bb30e05c28f650439b0f7c33307f9567
cosmos 2524,Russian COSMOS 2524 surveillance satellite,a708,188261,,FTO,Russian COSMOS 2524 surveillance satellite,,dgm_space,fffdd7915b9470d97490d789bafb03bc,dgm_space__e1528617a31a7e38e140369e2bd578ee
blagovest 11l,Russian BLAGOVEST 11L military communications satellite,a708,188261,,IndustryTerm,Russian BLAGOVEST 11L military communications satellite,,dgm_space,4ca5cc14ce441beb37d537ef34d22c68,dgm_space__5c1a6e8a7cefaac877b243df688193cb
optsat 3000,Italian OPTSAT 3000 surveillance satellite,a717,188261,,Exec,Italian OPTSAT 3000 surveillance satellite,,dgm_space,ad4191b0bedeeee87076b9b16796c999,dgm_space__2cce3a6ee4a7225985b4e4e28df6cb12
igs radar-5,Japanese IGS RADAR-5 reconnaissance satellite,a1456,188261,,Organization,Japanese IGS RADAR-5 reconnaissance satellite,,dgm_space,8b0fb9e7f754c596b117fa5a670ec440,dgm_space__2a74ba2b6741c099dc42bd8211dd940c
usa 274,USA 275 surveillance satellite,a700,188261,,DiplomaticFacilities,USA 275 surveillance satellite,,dgm_space,d278982b79cb8e4ff2819638cc715b8e,dgm_space__866fc7aa8c9b07628dd56d1e4af9cac5
gokturk-1a,Turkish GOKTURK-1A reconnaissance satellite,a1465,188261,,Shipping,Turkish GOKTURK-1A reconnaissance satellite,,dgm_space,92d68fb947a646427ea7cbcb3e273059,dgm_space__a0b2bd8823eaddec0e558459e0514cc6
ofeq 11,Israeli OFEQ-11 reconnaissance satellite,a747,188261,,Legislator,Israeli OFEQ-11 reconnaissance satellite,,dgm_space,8ffeeee7d8aa40b1519232cbdd0ee8d2,dgm_space__0e86806796daff7b139ca3241fe50b0b
sj 16-02,Chinese SJ 16-02 reconnaissance satellite,a1433,188261,,Diplomat,Chinese SJ 16-02 reconnaissance satellite,,dgm_space,a770d4958382eae308b43f0ade205ca8,dgm_space__3495bc609b528d927a961b8a7bbb99f9
dong-feng 21,Dong-Feng 21 ballistic missile,a1433,188261,,Keyphrase,Dong-Feng 21 ballistic missile,,dgm_space,b90a69b8bebae6af0e7cba665defe205,dgm_space__7434ec27231441ace2cb675e361c98e4
sc-19,SC-19 anti-ballistic missile interceptor,a1433,188261,,Refinery,SC-19 anti-ballistic missile interceptor,,dgm_space,d481c50f13f71b9fe37b28d8169d96f7,dgm_space__aa3617a0089a917f0e2018ea7ba0b3ec
hq-19,HQ-19 anti-ballistic missile interceptor,a1433,188261,,Wells,HQ-19 anti-ballistic missile interceptor,,dgm_space,7443cd5815fdb96dca565651f75c8235,dgm_space__7342ccf094d519afb83950765d74ab33
hq-9,HQ-9 surface to air missile,a1433,188261,,Consulates,HQ-9 surface to air missile,,dgm_space,538a1bdc668a3a019d51e2950b6b6eff,dgm_space__3e2272c0983d5c5b647063239de5ca52
naryad,Naryad anti-satellite system,a708,188261,,News,Naryad anti-satellite system,,dgm_space,ceb7523e9b99671a7e20557769d256e8,dgm_space__af1722e8fdf8b5bb0df72d6dbac60d09
cosmos 2519,Cosmos 2519 co-orbital anti-satellite system,a708,188261,,LegislativeCommittee,Cosmos 2519 co-orbital anti-satellite system,,dgm_space,108aaec01292f43de7717c1bd4ffc982,dgm_space__3a5e552c5cbc1df1608d02f6fced8012
cosmos 2521,Cosmos 2521 co-orbital anti-satellite system,a708,188261,,Keyphrase,Cosmos 2521 co-orbital anti-satellite system,,dgm_space,8e1735fc33b21d6a4bf10476e48f5cca,dgm_space__8ea3825f736082b2247ed39edd9edac9
cosmos 2523,Cosmos 2523 co-orbital anti-satellite system,a708,188261,,AAEntity,Cosmos 2523 co-orbital anti-satellite system,,dgm_space,a87ec8f77bd87c30ed44c733beac7311,dgm_space__01714e51f4cfde2ad5398bc95193788e
cosmos 2542,Cosmos 2542 co-orbital anti-satellite system,a708,188261,,IndustryTerm,Cosmos 2542 co-orbital anti-satellite system,,dgm_space,8e28e59b36cc37fa7c521a60019c2c9a,dgm_space__074e9f1c2c6d667d8a7b7b44cfd0ee7d
cosmos 2543,Cosmos 2543 co-orbital anti-satellite system,a708,188261,,Legislator,Cosmos 2543 co-orbital anti-satellite system,,dgm_space,244e98a3eb19eff13178301b76c761d3,dgm_space__bf2ff6cea728d6e51e18f44d61f261c8
cosmos 2535,Cosmos 2535 co-orbital anti-satellite system,a708,188261,,Wells,Cosmos 2535 co-orbital anti-satellite system,,dgm_space,ad205110084245cb7eafb4efb47295d9,dgm_space__c3a2169c8627fccd81bbaa5ed566bf0e
cosmos 2536,Cosmos 2536 co-orbital anti-satellite system,a708,188261,,Diplomat,Cosmos 2536 co-orbital anti-satellite system,,dgm_space,06cd8ebd251168ddf0c44b63f5cd65f0,dgm_space__bb7e5d5af30938be1ebcbbbcc5f9d5f0
9m730 burevestnik,9M730 Burevestnik nuclear-powered cruise missile,a708,188261,,News,9M730 Burevestnik nuclear-powered cruise missile,,dgm_space,a1ec491ebc525a82066aee607c7060db,dgm_space__9fc029c5b3854de1952d0cbdfd91086a
a-235 pl-19 nudol,A-235 PL-19 Nudol anti-satellite missile system,a708,188261,,Consulates,A-235 PL-19 Nudol anti-satellite missile system,,dgm_space,833157a3b805bec69a2dc3b0da272362,dgm_space__ba194df9e636d29ab607cdf986ef4e2d
sokol-eshelon,Sokol-Eshelon anti-satellite laser weapon,a708,188261,,CompanyKeyword,Sokol-Eshelon anti-satellite laser weapon,,dgm_space,f7d730f0e54dd884af66446679c9d252,dgm_space__18577feacc6f1471a0afe60ef15bc253
79m6 kontakt,79M6 Kontakt anti-satellite missile,a708,188261,,FTO,79M6 Kontakt anti-satellite missile,,dgm_space,41edff7bdfa3a9fcb40f505ecf72352c,dgm_space__cfc6756f4c01c6273b828fe598619642
fakel 95m6,Fakel 95M6 anti-satellite missile,a708,188261,,space,Fakel 95M6 anti-satellite missile,,dgm_space,c798ee10e920a2d149ae685e806d382a,dgm_space__e44cfd4fdf7dbefc1509afb7877e2da2
prithvi defence vehicle mark-ii,Prithvi Defence Vehicle Mark-II anti-ballistic missile interceptor,a699,188261,,LegislativeCommittee,Prithvi Defence Vehicle Mark-II anti-ballistic missile interceptor,,dgm_space,f7c52adb2de0c9443972e51c47656f96,dgm_space__d378c465d69bdf5166723e4a9c2d9752
