keyword,caption,topic,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
suncrypt,SunCrypt ransomware,188366,Wells,SunCrypt ransomware,,IOC_Mapping_File_Hasthags_Keywords,fc70ce441a5d08bc0bc154027eb6dbb1,IOC_Mapping_File_Hasthags_Keywords__fc70ce441a5d08bc0bc154027eb6dbb1
sunshop group,China-affiliated Sunshop Group,188349,LegislativeCommittee,China-affiliated Sunshop Group,,IOC_Mapping_File_Hasthags_Keywords,163adf54cbea089b50d9e4020263b72f,IOC_Mapping_File_Hasthags_Keywords__163adf54cbea089b50d9e4020263b72f
sunshopgroup,China-affiliated Sunshop Group,188349,Shipping,China-affiliated Sunshop Group,,IOC_Mapping_File_Hasthags_Keywords,163adf54cbea089b50d9e4020263b72f,IOC_Mapping_File_Hasthags_Keywords__163adf54cbea089b50d9e4020263b72f
swallowtail,Russia-affiliated Swallowtail,188349,ForeignMinister,Russia-affiliated Swallowtail,,IOC_Mapping_File_Hasthags_Keywords,ee7d6632ced402a79679eb2a58184714,IOC_Mapping_File_Hasthags_Keywords__ee7d6632ced402a79679eb2a58184714
ta407,TA407,188349,Legislator,TA407,,IOC_Mapping_File_Hasthags_Keywords,ceedffd801eb801a1ca2fa1e44b1e1b3,IOC_Mapping_File_Hasthags_Keywords__ceedffd801eb801a1ca2fa1e44b1e1b3
ta459,China-affiliated TA459,188349,Person,China-affiliated TA459,,IOC_Mapping_File_Hasthags_Keywords,8e3454cc3c9629185139a5052473f0bd,IOC_Mapping_File_Hasthags_Keywords__8e3454cc3c9629185139a5052473f0bd
ta505,TA505,188349,Keyphrase,TA505,,IOC_Mapping_File_Hasthags_Keywords,3096a101f68888b9770d28d37bdf7656,IOC_Mapping_File_Hasthags_Keywords__3096a101f68888b9770d28d37bdf7656
ta551,TA551,188349,Pipeline,TA551,,IOC_Mapping_File_Hasthags_Keywords,6b116128b71ca3e0bd0730a8d0f57876,IOC_Mapping_File_Hasthags_Keywords__6b116128b71ca3e0bd0730a8d0f57876
taidoor,China-affiliated Taidoor,188349,Diplomat,China-affiliated Taidoor,,IOC_Mapping_File_Hasthags_Keywords,19955eb1ff3a2dc93bd02ec60f66467e,IOC_Mapping_File_Hasthags_Keywords__19955eb1ff3a2dc93bd02ec60f66467e
telebots,Russia-affiliated Telebots,188349,Exec,Russia-affiliated Telebots,,IOC_Mapping_File_Hasthags_Keywords,02a45b69457efb6e729b87a96b4987fd,IOC_Mapping_File_Hasthags_Keywords__02a45b69457efb6e729b87a96b4987fd
temp jumper,TEMP.Jumper,188349,Wells,TEMP.Jumper,,IOC_Mapping_File_Hasthags_Keywords,00e56a074c575e29712ee5cb9656a649,IOC_Mapping_File_Hasthags_Keywords__00e56a074c575e29712ee5cb9656a649
temp mixmaster,TEMP.MixMaster,188349,Organization,TEMP.MixMaster,,IOC_Mapping_File_Hasthags_Keywords,d538461b1718b16cf998b2bd929a8845,IOC_Mapping_File_Hasthags_Keywords__d538461b1718b16cf998b2bd929a8845
temp periscope,TEMP.Periscope,188349,CompanyKeyword,TEMP.Periscope,,IOC_Mapping_File_Hasthags_Keywords,d731b96e8a62438987aa27cbf75ab24a,IOC_Mapping_File_Hasthags_Keywords__d731b96e8a62438987aa27cbf75ab24a
temp reaper,North Korea-affiliated TEMP.Reaper,188349,Person,North Korea-affiliated TEMP.Reaper,,IOC_Mapping_File_Hasthags_Keywords,71da268a9288d4faaef96ca6d942c19e,IOC_Mapping_File_Hasthags_Keywords__71da268a9288d4faaef96ca6d942c19e
temp veles,Russia-affiliated TEMP.Veles,188349,Legislator,Russia-affiliated TEMP.Veles,,IOC_Mapping_File_Hasthags_Keywords,5af08859e957b35005cafa245ec73e52,IOC_Mapping_File_Hasthags_Keywords__5af08859e957b35005cafa245ec73e52
temp zagros,Iran-affiliated TEMP.Zagros,188349,Consulates,Iran-affiliated TEMP.Zagros,,IOC_Mapping_File_Hasthags_Keywords,a46885d2191bc15d6587901cd88f42f3,IOC_Mapping_File_Hasthags_Keywords__a46885d2191bc15d6587901cd88f42f3
tg 0110,China-affiliated TG-0110,188349,Shipping,China-affiliated TG-0110,,IOC_Mapping_File_Hasthags_Keywords,8ad995068f889e3a3391142cc35d4676,IOC_Mapping_File_Hasthags_Keywords__8ad995068f889e3a3391142cc35d4676
tg 0416,China-affiliated TG-0416,188349,Wells,China-affiliated TG-0416,,IOC_Mapping_File_Hasthags_Keywords,9c5bdf530d2b24c729b37e7abae0e94a,IOC_Mapping_File_Hasthags_Keywords__9c5bdf530d2b24c729b37e7abae0e94a
tg 1314,TG-1314,188349,AAEntity,TG-1314,,IOC_Mapping_File_Hasthags_Keywords,7dbca747b7787f3d3d320e16f8402bfe,IOC_Mapping_File_Hasthags_Keywords__7dbca747b7787f3d3d320e16f8402bfe
tg 2889,Iran-affiliated TG-2889,188349,FTO,Iran-affiliated TG-2889,,IOC_Mapping_File_Hasthags_Keywords,f375cbbfdca187f77033e70fe94715a4,IOC_Mapping_File_Hasthags_Keywords__f375cbbfdca187f77033e70fe94715a4
tg 3390,China-affiliated TG-3390,188349,Keyphrase,China-affiliated TG-3390,,IOC_Mapping_File_Hasthags_Keywords,0f198eee2b54a3a95cff2ac21aa7796b,IOC_Mapping_File_Hasthags_Keywords__0f198eee2b54a3a95cff2ac21aa7796b
tg 4127,Russia-affiliated TG-4127,188349,Refinery,Russia-affiliated TG-4127,,IOC_Mapping_File_Hasthags_Keywords,3f107da4d82e9ca5f697b89c6a31d3de,IOC_Mapping_File_Hasthags_Keywords__3f107da4d82e9ca5f697b89c6a31d3de
thallium,North Korea-affiliated Thallium,188349,FTO,North Korea-affiliated Thallium,,IOC_Mapping_File_Hasthags_Keywords,d0cde7909aabdc81fda4bfd1cea17656,IOC_Mapping_File_Hasthags_Keywords__d0cde7909aabdc81fda4bfd1cea17656
the dukes,Russia-affiliated The Dukes,188349,Legislator,Russia-affiliated The Dukes,,IOC_Mapping_File_Hasthags_Keywords,4de283d5df696a153b3b59dcd89439d1,IOC_Mapping_File_Hasthags_Keywords__4de283d5df696a153b3b59dcd89439d1
the white company,India-affiliated The White Company,188349,Consulates,India-affiliated The White Company,,IOC_Mapping_File_Hasthags_Keywords,b5d7cfa2eea1c36d240377f092a1f0a7,IOC_Mapping_File_Hasthags_Keywords__b5d7cfa2eea1c36d240377f092a1f0a7
thedukes,Russia-affiliated The Dukes,188349,Refinery,Russia-affiliated The Dukes,,IOC_Mapping_File_Hasthags_Keywords,4de283d5df696a153b3b59dcd89439d1,IOC_Mapping_File_Hasthags_Keywords__4de283d5df696a153b3b59dcd89439d1
thewhitecompany,India-affiliated The White Company,188349,Media,India-affiliated The White Company,,IOC_Mapping_File_Hasthags_Keywords,b5d7cfa2eea1c36d240377f092a1f0a7,IOC_Mapping_File_Hasthags_Keywords__b5d7cfa2eea1c36d240377f092a1f0a7
threat group 2889,Iran-affiliated Threat Group 2889,188349,News,Iran-affiliated Threat Group 2889,,IOC_Mapping_File_Hasthags_Keywords,4bd9a5964ef6faf463a3632d1aebb7d8,IOC_Mapping_File_Hasthags_Keywords__4bd9a5964ef6faf463a3632d1aebb7d8
threat group 0110,China-affiliated Threat Group-0110,188349,AAEntity,China-affiliated Threat Group-0110,,IOC_Mapping_File_Hasthags_Keywords,4f809bc4a9f059c645f9773ceecc2bac,IOC_Mapping_File_Hasthags_Keywords__4f809bc4a9f059c645f9773ceecc2bac
threat group 0416,China-affiliated Threat Group-0416,188349,Refinery,China-affiliated Threat Group-0416,,IOC_Mapping_File_Hasthags_Keywords,e0e19eff99d0a6fce244cc14b1144a4f,IOC_Mapping_File_Hasthags_Keywords__e0e19eff99d0a6fce244cc14b1144a4f
threat group 1314,Threat Group-1314,188349,Media,Threat Group-1314,,IOC_Mapping_File_Hasthags_Keywords,3d0c8b74ca2ad7144e18bb7ee6b18458,IOC_Mapping_File_Hasthags_Keywords__3d0c8b74ca2ad7144e18bb7ee6b18458
threat group 3390,China-affiliated Threat Group-3390,188349,Keyphrase,China-affiliated Threat Group-3390,,IOC_Mapping_File_Hasthags_Keywords,4126b34c2247354e83139b593e425429,IOC_Mapping_File_Hasthags_Keywords__4126b34c2247354e83139b593e425429
threat group 4127,Russia-affiliated Threat Group-4127,188349,Shipping,Russia-affiliated Threat Group-4127,,IOC_Mapping_File_Hasthags_Keywords,89130f2f8a1319b9b66968491113bcdb,IOC_Mapping_File_Hasthags_Keywords__89130f2f8a1319b9b66968491113bcdb
threatgroup 0110,China-affiliated Threat Group-0110,188349,Shipping,China-affiliated Threat Group-0110,,IOC_Mapping_File_Hasthags_Keywords,4f809bc4a9f059c645f9773ceecc2bac,IOC_Mapping_File_Hasthags_Keywords__4f809bc4a9f059c645f9773ceecc2bac
threatgroup 0416,China-affiliated Threat Group-0416,188349,FTO,China-affiliated Threat Group-0416,,IOC_Mapping_File_Hasthags_Keywords,e0e19eff99d0a6fce244cc14b1144a4f,IOC_Mapping_File_Hasthags_Keywords__e0e19eff99d0a6fce244cc14b1144a4f
threatgroup 1314,Threat Group-1314,188349,Wells,Threat Group-1314,,IOC_Mapping_File_Hasthags_Keywords,3d0c8b74ca2ad7144e18bb7ee6b18458,IOC_Mapping_File_Hasthags_Keywords__3d0c8b74ca2ad7144e18bb7ee6b18458
threatgroup 3390,China-affiliated Threat Group-3390,188349,Keyphrase,China-affiliated Threat Group-3390,,IOC_Mapping_File_Hasthags_Keywords,4126b34c2247354e83139b593e425429,IOC_Mapping_File_Hasthags_Keywords__4126b34c2247354e83139b593e425429
threatgroup 4127,Russia-affiliated Threat Group-4127,188349,ForeignMinistry,Russia-affiliated Threat Group-4127,,IOC_Mapping_File_Hasthags_Keywords,89130f2f8a1319b9b66968491113bcdb,IOC_Mapping_File_Hasthags_Keywords__89130f2f8a1319b9b66968491113bcdb
threatgroup2889,Iran-affiliated Threat Group 2889,188349,Diplomat,Iran-affiliated Threat Group 2889,,IOC_Mapping_File_Hasthags_Keywords,4bd9a5964ef6faf463a3632d1aebb7d8,IOC_Mapping_File_Hasthags_Keywords__4bd9a5964ef6faf463a3632d1aebb7d8
thrip,Thrip,188349,Media,Thrip,,IOC_Mapping_File_Hasthags_Keywords,3679225d7813542c3da5765e9b2088b7,IOC_Mapping_File_Hasthags_Keywords__3679225d7813542c3da5765e9b2088b7
teabot,Teabot android banking trojan,188368,Organization,Teabot android banking trojan,,IOC_Mapping_File_Hasthags_Keywords,bcda7729d77264e2a323ed8f2f9897d7,IOC_Mapping_File_Hasthags_Keywords__bcda7729d77264e2a323ed8f2f9897d7
toddler,Toddler android banking trojan,188368,Organization,Toddler android banking trojan,,IOC_Mapping_File_Hasthags_Keywords,906c7105f3e2abe633610db8f07bf090,IOC_Mapping_File_Hasthags_Keywords__906c7105f3e2abe633610db8f07bf090
tonto,China-affiliated Tonto Team,188349,Exec,China-affiliated Tonto Team,,IOC_Mapping_File_Hasthags_Keywords,76e39add4f96dd0b3e69302fd7f13ec2,IOC_Mapping_File_Hasthags_Keywords__76e39add4f96dd0b3e69302fd7f13ec2
transparenttribe,Pakistan-affiliated Transparent Tribe,188349,Person,Pakistan-affiliated Transparent Tribe,,IOC_Mapping_File_Hasthags_Keywords,02a91dbc5373e2f29806b89f0dd0159e,IOC_Mapping_File_Hasthags_Keywords__02a91dbc5373e2f29806b89f0dd0159e
trickbot,Trickbot malware,188368,Keyphrase,Trickbot malware,,IOC_Mapping_File_Hasthags_Keywords,a9ce867ded9f43358d1dc719b081b655,IOC_Mapping_File_Hasthags_Keywords__a9ce867ded9f43358d1dc719b081b655
tropic trooper,Tropic Trooper,188349,Refinery,Tropic Trooper,,IOC_Mapping_File_Hasthags_Keywords,2133ffcf00c7bf36a8264d4b2285eadd,IOC_Mapping_File_Hasthags_Keywords__2133ffcf00c7bf36a8264d4b2285eadd
tropictrooper,Tropic Trooper,188349,Consulates,Tropic Trooper,,IOC_Mapping_File_Hasthags_Keywords,2133ffcf00c7bf36a8264d4b2285eadd,IOC_Mapping_File_Hasthags_Keywords__2133ffcf00c7bf36a8264d4b2285eadd
tsar team,Russia-affiliated Tsar Team,188349,Diplomat,Russia-affiliated Tsar Team,,IOC_Mapping_File_Hasthags_Keywords,981c720eb315df6df69d2d33a3f8e2bf,IOC_Mapping_File_Hasthags_Keywords__981c720eb315df6df69d2d33a3f8e2bf
tsarteam,Russia-affiliated Tsar Team,188349,ForeignMinistry,Russia-affiliated Tsar Team,,IOC_Mapping_File_Hasthags_Keywords,981c720eb315df6df69d2d33a3f8e2bf,IOC_Mapping_File_Hasthags_Keywords__981c720eb315df6df69d2d33a3f8e2bf
tsunami,Tsunami botnet,188368,LegislativeCommittee,Tsunami botnet,,IOC_Mapping_File_Hasthags_Keywords,c7b2ecef0c23f50cdebdfddb570b1383,IOC_Mapping_File_Hasthags_Keywords__c7b2ecef0c23f50cdebdfddb570b1383
turla,Russia-affiliated Turla,188349,News,Russia-affiliated Turla,,IOC_Mapping_File_Hasthags_Keywords,1d533d3aac3e16c3125e4c60dfb232f6,IOC_Mapping_File_Hasthags_Keywords__1d533d3aac3e16c3125e4c60dfb232f6
unc1151,Unclassified UNC1151,188349,Pipeline,Unclassified UNC1151,,IOC_Mapping_File_Hasthags_Keywords,c49a5a0a9335e47496d66c9b3a5fc012,IOC_Mapping_File_Hasthags_Keywords__c49a5a0a9335e47496d66c9b3a5fc012
unc1878,Unclassified UNC1878,188349,ForeignMinistry,Unclassified UNC1878,,IOC_Mapping_File_Hasthags_Keywords,d21a793826fcd7caf6603f0c155197cd,IOC_Mapping_File_Hasthags_Keywords__d21a793826fcd7caf6603f0c155197cd
unc1945,Unclassified UNC1945,188349,ForeignMinistry,Unclassified UNC1945,,IOC_Mapping_File_Hasthags_Keywords,a63d484b7aedbd306eeb22e785e5c2e5,IOC_Mapping_File_Hasthags_Keywords__a63d484b7aedbd306eeb22e785e5c2e5
unc2198,Unclassified UNC2198,188349,LegislativeCommittee,Unclassified UNC2198,,IOC_Mapping_File_Hasthags_Keywords,acc5194cc50d4b4c00bc64f03dc62f9c,IOC_Mapping_File_Hasthags_Keywords__acc5194cc50d4b4c00bc64f03dc62f9c
unc2374,Unclassified UNC2374,188349,ForeignMinistry,Unclassified UNC2374,,IOC_Mapping_File_Hasthags_Keywords,fb2a9a37b32a528d10aa56a5e712452c,IOC_Mapping_File_Hasthags_Keywords__fb2a9a37b32a528d10aa56a5e712452c
unc2420,Unclassified UNC2420,188349,Diplomat,Unclassified UNC2420,,IOC_Mapping_File_Hasthags_Keywords,0c8cb02ed0a98e43fdf10934ceb90256,IOC_Mapping_File_Hasthags_Keywords__0c8cb02ed0a98e43fdf10934ceb90256
unc2422,Unclassified UNC2422,188349,FTO,Unclassified UNC2422,,IOC_Mapping_File_Hasthags_Keywords,03b7aed7d9f88be9e021c6765c4559a9,IOC_Mapping_File_Hasthags_Keywords__03b7aed7d9f88be9e021c6765c4559a9
unc2447,Unclassified UNC2447,188349,FTO,Unclassified UNC2447,,IOC_Mapping_File_Hasthags_Keywords,963ac0134e5ef34577942d56f005cee6,IOC_Mapping_File_Hasthags_Keywords__963ac0134e5ef34577942d56f005cee6
unc2452,Unclassified UNC2452,188349,CompanyKeyword,Unclassified UNC2452,,IOC_Mapping_File_Hasthags_Keywords,665499b34779ff952259198e395c8318,IOC_Mapping_File_Hasthags_Keywords__665499b34779ff952259198e395c8318
unc2465,Unclassified UNC2465,188349,Consulates,Unclassified UNC2465,,IOC_Mapping_File_Hasthags_Keywords,d509b1273de5720d43feb1f71ee94e9c,IOC_Mapping_File_Hasthags_Keywords__d509b1273de5720d43feb1f71ee94e9c
unc2529,Unclassified UNC2529,188349,FTO,Unclassified UNC2529,,IOC_Mapping_File_Hasthags_Keywords,2c0243e6741e46e344c40c6171aedda8,IOC_Mapping_File_Hasthags_Keywords__2c0243e6741e46e344c40c6171aedda8
unc2546,Unclassified UNC2546,188349,Consulates,Unclassified UNC2546,,IOC_Mapping_File_Hasthags_Keywords,7b47907fc48a88060e3f467cb231f735,IOC_Mapping_File_Hasthags_Keywords__7b47907fc48a88060e3f467cb231f735
unc2582,Unclassified UNC2582,188349,AAEntity,Unclassified UNC2582,,IOC_Mapping_File_Hasthags_Keywords,ebbadeb0999b4ed8d6ed119fdacdb69b,IOC_Mapping_File_Hasthags_Keywords__ebbadeb0999b4ed8d6ed119fdacdb69b
unc2639,Unclassified UNC2639,188349,ForeignMinistry,Unclassified UNC2639,,IOC_Mapping_File_Hasthags_Keywords,f6a3d34dc5de104a4abe3b2523cf6b6e,IOC_Mapping_File_Hasthags_Keywords__f6a3d34dc5de104a4abe3b2523cf6b6e
unc26528,Unclassified UNC26528,188349,CompanyKeyword,Unclassified UNC26528,,IOC_Mapping_File_Hasthags_Keywords,eb529b924563204d5c957c2bd224c441,IOC_Mapping_File_Hasthags_Keywords__eb529b924563204d5c957c2bd224c441
unc2659,Unclassified UNC2659,188349,Diplomat,Unclassified UNC2659,,IOC_Mapping_File_Hasthags_Keywords,37779b52ae48a9b784bac1cfce9673ab,IOC_Mapping_File_Hasthags_Keywords__37779b52ae48a9b784bac1cfce9673ab
unluckyware,UnluckyWare ransomware,188366,space,UnluckyWare ransomware,,IOC_Mapping_File_Hasthags_Keywords,f6ee3bd181c5f27fa8b139d62d2b1fc2,IOC_Mapping_File_Hasthags_Keywords__f6ee3bd181c5f27fa8b139d62d2b1fc2
ups team,China-affiliated UPS Team,188349,IndustryTerm,China-affiliated UPS Team,,IOC_Mapping_File_Hasthags_Keywords,8a97b44a46c5950662e3289a55b44c3b,IOC_Mapping_File_Hasthags_Keywords__8a97b44a46c5950662e3289a55b44c3b
upsteam,China-affiliated UPS Team,188349,CompanyKeyword,China-affiliated UPS Team,,IOC_Mapping_File_Hasthags_Keywords,8a97b44a46c5950662e3289a55b44c3b,IOC_Mapping_File_Hasthags_Keywords__8a97b44a46c5950662e3289a55b44c3b
ursnif,Ursnif trojan,188368,Person,Ursnif trojan,,IOC_Mapping_File_Hasthags_Keywords,e8932faa427aff34bc8d411bf1745e1c,IOC_Mapping_File_Hasthags_Keywords__e8932faa427aff34bc8d411bf1745e1c
velvet chollima,North Korea-affiliated Velvet Chollima,188349,LegislativeCommittee,North Korea-affiliated Velvet Chollima,,IOC_Mapping_File_Hasthags_Keywords,ea699d44586a58c3be99393c405e88ed,IOC_Mapping_File_Hasthags_Keywords__ea699d44586a58c3be99393c405e88ed
velvetchollima,North Korea-affiliated Velvet Chollima,188349,ForeignMinister,North Korea-affiliated Velvet Chollima,,IOC_Mapping_File_Hasthags_Keywords,ea699d44586a58c3be99393c405e88ed,IOC_Mapping_File_Hasthags_Keywords__ea699d44586a58c3be99393c405e88ed
venomous bear,Russia-affiliated VENOMOUS BEAR,188349,Wells,Russia-affiliated VENOMOUS BEAR,,IOC_Mapping_File_Hasthags_Keywords,ae25c147125b4beb935d0e45ba0b4ba2,IOC_Mapping_File_Hasthags_Keywords__ae25c147125b4beb935d0e45ba0b4ba2
venomousbear,Russia-affiliated VENOMOUS BEAR,188349,Media,Russia-affiliated VENOMOUS BEAR,,IOC_Mapping_File_Hasthags_Keywords,ae25c147125b4beb935d0e45ba0b4ba2,IOC_Mapping_File_Hasthags_Keywords__ae25c147125b4beb935d0e45ba0b4ba2
vidar,Vidar trojan,188368,Organization,Vidar trojan,,IOC_Mapping_File_Hasthags_Keywords,13125a291361edbff42588e18517894b,IOC_Mapping_File_Hasthags_Keywords__13125a291361edbff42588e18517894b
vixen panda,China-affiliated Vixen Panda,188349,News,China-affiliated Vixen Panda,,IOC_Mapping_File_Hasthags_Keywords,f9122f014ed020af2a6425bd3e704d23,IOC_Mapping_File_Hasthags_Keywords__f9122f014ed020af2a6425bd3e704d23
vixenpanda,China-affiliated Vixen Panda,188349,Refinery,China-affiliated Vixen Panda,,IOC_Mapping_File_Hasthags_Keywords,f9122f014ed020af2a6425bd3e704d23,IOC_Mapping_File_Hasthags_Keywords__f9122f014ed020af2a6425bd3e704d23
voodoo bear,Russia-affiliated VOODOO BEAR,188349,LegislativeCommittee,Russia-affiliated VOODOO BEAR,,IOC_Mapping_File_Hasthags_Keywords,25fc3bfb5cf9bfc093532d28af84ce26,IOC_Mapping_File_Hasthags_Keywords__25fc3bfb5cf9bfc093532d28af84ce26
voodoobear,Russia-affiliated VOODOO BEAR,188349,DiplomaticFacilities,Russia-affiliated VOODOO BEAR,,IOC_Mapping_File_Hasthags_Keywords,25fc3bfb5cf9bfc093532d28af84ce26,IOC_Mapping_File_Hasthags_Keywords__25fc3bfb5cf9bfc093532d28af84ce26
waterbug,Russia-affiliated Waterbug,188349,AAEntity,Russia-affiliated Waterbug,,IOC_Mapping_File_Hasthags_Keywords,91a14c59d3e7c6095310b3cf5ba8b146,IOC_Mapping_File_Hasthags_Keywords__91a14c59d3e7c6095310b3cf5ba8b146
webmasters,China-affiliated WebMasters,188349,Legislator,China-affiliated WebMasters,,IOC_Mapping_File_Hasthags_Keywords,149cb3d6c96fb7183df7a64f523149e9,IOC_Mapping_File_Hasthags_Keywords__149cb3d6c96fb7183df7a64f523149e9
wellmess,WellMess RAT,188368,DiplomaticFacilities,WellMess RAT,,IOC_Mapping_File_Hasthags_Keywords,d1aa8520a811848f37e1bcf9f92b6fe6,IOC_Mapping_File_Hasthags_Keywords__d1aa8520a811848f37e1bcf9f92b6fe6
whitebear,Russia-affiliated White Bear,188349,Exec,Russia-affiliated White Bear,,IOC_Mapping_File_Hasthags_Keywords,75f01a486c26ca4b1e440e6d12698622,IOC_Mapping_File_Hasthags_Keywords__75f01a486c26ca4b1e440e6d12698622
whitefly,Whitefly,188349,Pipeline,Whitefly,,IOC_Mapping_File_Hasthags_Keywords,288162a252c6cc8c6b3cafc2895ec2cc,IOC_Mapping_File_Hasthags_Keywords__288162a252c6cc8c6b3cafc2895ec2cc
windshift,Windshift,188349,CompanyKeyword,Windshift,,IOC_Mapping_File_Hasthags_Keywords,82be24fe68596702112898966fa3b3bd,IOC_Mapping_File_Hasthags_Keywords__82be24fe68596702112898966fa3b3bd
winnti group,China-affiliated Winnti Group,188349,space,China-affiliated Winnti Group,,IOC_Mapping_File_Hasthags_Keywords,bb53c6eff7adc115ee05a8dde78386d7,IOC_Mapping_File_Hasthags_Keywords__bb53c6eff7adc115ee05a8dde78386d7
winntigroup,China-affiliated Winnti Group,188349,Pipeline,China-affiliated Winnti Group,,IOC_Mapping_File_Hasthags_Keywords,bb53c6eff7adc115ee05a8dde78386d7,IOC_Mapping_File_Hasthags_Keywords__bb53c6eff7adc115ee05a8dde78386d7
wintenzz,Wintenzz ransomware,188366,Wells,Wintenzz ransomware,,IOC_Mapping_File_Hasthags_Keywords,b9e3eaa178cd5362a44c66d0094273d7,IOC_Mapping_File_Hasthags_Keywords__b9e3eaa178cd5362a44c66d0094273d7
wirte,WIRTE,188349,space,WIRTE,,IOC_Mapping_File_Hasthags_Keywords,1f995799f9af476a2fa09f4dae816a2c,IOC_Mapping_File_Hasthags_Keywords__1f995799f9af476a2fa09f4dae816a2c
wizard spider,Wizard Spider,188349,space,Wizard Spider,,IOC_Mapping_File_Hasthags_Keywords,e4d4fd17b0becbc6d75be626398372c2,IOC_Mapping_File_Hasthags_Keywords__e4d4fd17b0becbc6d75be626398372c2
wizardspider,Wizard Spider,188349,Wells,Wizard Spider,,IOC_Mapping_File_Hasthags_Keywords,e4d4fd17b0becbc6d75be626398372c2,IOC_Mapping_File_Hasthags_Keywords__e4d4fd17b0becbc6d75be626398372c2
wshrat,WSHRAT,188368,Refinery,WSHRAT,,IOC_Mapping_File_Hasthags_Keywords,3da24b81cf8a38e53ac2db9b10d2cc82,IOC_Mapping_File_Hasthags_Keywords__3da24b81cf8a38e53ac2db9b10d2cc82
xenotime,Russia-affiliated XENOTIME,188349,ForeignMinister,Russia-affiliated XENOTIME,,IOC_Mapping_File_Hasthags_Keywords,52ce98d32b1b1d71a5add8aadb39d1c7,IOC_Mapping_File_Hasthags_Keywords__52ce98d32b1b1d71a5add8aadb39d1c7
xloader,Xloader trojan,188368,Diplomat,Xloader trojan,,IOC_Mapping_File_Hasthags_Keywords,4e2a88b30aa14fef224b158e2ea19661,IOC_Mapping_File_Hasthags_Keywords__4e2a88b30aa14fef224b158e2ea19661
xmrig,XMRig Miner,188368,Shipping,XMRig Miner,,IOC_Mapping_File_Hasthags_Keywords,31026b39ba0385dd717d33cab2206ce4,IOC_Mapping_File_Hasthags_Keywords__31026b39ba0385dd717d33cab2206ce4
xorist,Xorist ransomware,188366,LegislativeCommittee,Xorist ransomware,,IOC_Mapping_File_Hasthags_Keywords,e55043563c97e66710c0a43a1bbeb337,IOC_Mapping_File_Hasthags_Keywords__e55043563c97e66710c0a43a1bbeb337
voidcrypt,VoidCrypt ransomware,188366,Wells,VoidCrypt ransomware,,IOC_Mapping_File_Hasthags_Keywords,4590df492838ba67e5d3b2eec2cb7735,IOC_Mapping_File_Hasthags_Keywords__4590df492838ba67e5d3b2eec2cb7735
yttrium,Russia-affiliated YTTRIUM,188349,Diplomat,Russia-affiliated YTTRIUM,,IOC_Mapping_File_Hasthags_Keywords,be857174dcb08e0b8f0890c6ef805069,IOC_Mapping_File_Hasthags_Keywords__be857174dcb08e0b8f0890c6ef805069
zenar,Zenar miner,188368,AAEntity,Zenar miner,,IOC_Mapping_File_Hasthags_Keywords,d88c8f2521c83fc93bce7f1170e238fe,IOC_Mapping_File_Hasthags_Keywords__d88c8f2521c83fc93bce7f1170e238fe
zeoticus,Zeoticus ransomware,188366,Exec,Zeoticus ransomware,,IOC_Mapping_File_Hasthags_Keywords,52e0838c6a582d7d3092331515a36f16,IOC_Mapping_File_Hasthags_Keywords__52e0838c6a582d7d3092331515a36f16
zinc,North Korea-affiliated ZINC,188349,Consulates,North Korea-affiliated ZINC,,IOC_Mapping_File_Hasthags_Keywords,26e9cda17e0127d7de1b42d9e77d5643,IOC_Mapping_File_Hasthags_Keywords__26e9cda17e0127d7de1b42d9e77d5643
zloader,Zloader trojan,188368,Person,Zloader trojan,,IOC_Mapping_File_Hasthags_Keywords,661dd391ac9fe4ba0f126b89c7e944e4,IOC_Mapping_File_Hasthags_Keywords__661dd391ac9fe4ba0f126b89c7e944e4
prometheus,Prometheus ransomware,188366,space,Prometheus ransomware,,IOC_Mapping_File_Hasthags_Keywords,35ea8d7f59e2db48199ed8802f5dd9cd,IOC_Mapping_File_Hasthags_Keywords__35ea8d7f59e2db48199ed8802f5dd9cd
wannacry,WannaCry ransomware,188366,AAEntity,WannaCry ransomware,,IOC_Mapping_File_Hasthags_Keywords,7e4d430ec4ade7432c3746d0b3b1ec5c,IOC_Mapping_File_Hasthags_Keywords__7e4d430ec4ade7432c3746d0b3b1ec5c
danabot,Danabot trojan,188368,AAEntity,Danabot trojan,,IOC_Mapping_File_Hasthags_Keywords,b2b7ed7ce199897bf16cc954ab8cbd6f,IOC_Mapping_File_Hasthags_Keywords__b2b7ed7ce199897bf16cc954ab8cbd6f
pony,Pony malware,188368,Refinery,Pony malware,,IOC_Mapping_File_Hasthags_Keywords,c00669f86b31d44b51f76369aa726c68,IOC_Mapping_File_Hasthags_Keywords__c00669f86b31d44b51f76369aa726c68
revenge,Revenge trojan,188368,ForeignMinister,Revenge trojan,,IOC_Mapping_File_Hasthags_Keywords,67739e88a992447334d9f12bf652b80e,IOC_Mapping_File_Hasthags_Keywords__67739e88a992447334d9f12bf652b80e
gootkit,Gootkit trojan,188368,ForeignMinister,Gootkit trojan,,IOC_Mapping_File_Hasthags_Keywords,cf841ac98bbe33b829d7b7fcdbea100e,IOC_Mapping_File_Hasthags_Keywords__cf841ac98bbe33b829d7b7fcdbea100e
