german_text,caption_text,lat,lon,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
angersdorf,Angersdorf,51.4606181,11.9034867,space,Angersdorf,,german_mapping_location,d6ed0175919edf30a7ab2923284166d8,german_mapping_location__d6ed0175919edf30a7ab2923284166d8
anklam,Anklam,53.8559698,13.7017046,Pipeline,Anklam,,german_mapping_location,d487d439fe92208aeaa5b1a7924ef470,german_mapping_location__d487d439fe92208aeaa5b1a7924ef470
annaburg,Annaburg,51.7293517,13.0322457,DiplomaticFacilities,Annaburg,,german_mapping_location,527b96f6e25f9d3ad6f840467d6ad6d1,german_mapping_location__527b96f6e25f9d3ad6f840467d6ad6d1
annweiler am trifels,Annweiler am Trifels,49.2052576,7.9662198,CompanyKeyword,Annweiler am Trifels,,german_mapping_location,5ae07b83d952080012312e73f290269f,german_mapping_location__5ae07b83d952080012312e73f290269f
annweiler-sarnstall,Annweiler-Sarnstall,49.208725,7.937192,ForeignMinister,Annweiler-Sarnstall,,german_mapping_location,562a0f33f1e24a7794a05fee6b2fa59c,german_mapping_location__562a0f33f1e24a7794a05fee6b2fa59c
anrath,Anrath,51.287136,6.4526807,Exec,Anrath,,german_mapping_location,e96a7aa8cfb481387e8572eed61403b6,german_mapping_location__e96a7aa8cfb481387e8572eed61403b6
ansbach,Ansbach,49.298032,10.578239,AAEntity,Ansbach,,german_mapping_location,193fe9d5a03e9dd47e14638d141363b5,german_mapping_location__193fe9d5a03e9dd47e14638d141363b5
anwanden,Anwanden,49.4116579,10.9313112,Organization,Anwanden,,german_mapping_location,896aa62d4322991d720fce344cf78e8c,german_mapping_location__896aa62d4322991d720fce344cf78e8c
anzefahr,Anzefahr,50.8453369,8.860191,Pipeline,Anzefahr,,german_mapping_location,b114c95681d4ebef521c4df30e520d64,german_mapping_location__b114c95681d4ebef521c4df30e520d64
apolda,Apolda,51.0307981,11.526174,Consulates,Apolda,,german_mapping_location,cfefaa080467c7b339eef7db99274c47,german_mapping_location__cfefaa080467c7b339eef7db99274c47
appelhülsen,Appelhulsen,51.8923491,7.4263812,space,Appelhulsen,,german_mapping_location,62106c4b268595bc01f83392be8e9df7,german_mapping_location__62106c4b268595bc01f83392be8e9df7
appenweier,Appenweier,48.5413943,7.9735157,Consulates,Appenweier,,german_mapping_location,fc8cd32aefd5610201012284b13f9305,german_mapping_location__fc8cd32aefd5610201012284b13f9305
appenweier,Appenweier,48.5413943,7.9735157,Refinery,Appenweier,,german_mapping_location,fc8cd32aefd5610201012284b13f9305,german_mapping_location__fc8cd32aefd5610201012284b13f9305
ardey,Ardey,51.481163,7.727176,Shipping,Ardey,,german_mapping_location,730c69182b92223142f9486388d4d1f1,german_mapping_location__730c69182b92223142f9486388d4d1f1
arensdorf (b köthen),Arensdorf,51.7091045,12.007846,AAEntity,Arensdorf,,german_mapping_location,cd06b4dfc9670567550ab3e464355752,german_mapping_location__cd06b4dfc9670567550ab3e464355752
arenshausen,Arenshausen,51.375055,9.9685589,CompanyKeyword,Arenshausen,,german_mapping_location,b765a14ad26c0529d404b8e9c36a9817,german_mapping_location__b765a14ad26c0529d404b8e9c36a9817
arfurt (lahn),Arfurt,50.406403,8.211079,Legislator,Arfurt,,german_mapping_location,eeec4ba145b2c4173d267d939d186c0b,german_mapping_location__eeec4ba145b2c4173d267d939d186c0b
arloff,Arloff,50.597632,6.786914,space,Arloff,,german_mapping_location,1a63c0225174240f336d8b1a3ada5552,german_mapping_location__1a63c0225174240f336d8b1a3ada5552
armsheim,Armsheim,49.8082822,8.0738878,Pipeline,Armsheim,,german_mapping_location,4be688dcc3c9570a7becc337aa599dc2,german_mapping_location__4be688dcc3c9570a7becc337aa599dc2
arnbach,Arnbach,48.3411999,11.3438622,Media,Arnbach,,german_mapping_location,6a12d37b1cec1aeb2d3bed72a6c18fec,german_mapping_location__6a12d37b1cec1aeb2d3bed72a6c18fec
arnsberg (westf),Arnsberg,51.4052713,8.0669436,Legislator,Arnsberg,,german_mapping_location,0a20637a966e574c94fb9f1014f68216,german_mapping_location__0a20637a966e574c94fb9f1014f68216
arnschwang,Arnschwang,49.2754666,12.8144861,IndustryTerm,Arnschwang,,german_mapping_location,de4cc3f083e67b854c981b0d8ee45730,german_mapping_location__de4cc3f083e67b854c981b0d8ee45730
arnsdorf (b dresden),Arnsdorf,51.0929219,13.9823723,Media,Arnsdorf,,german_mapping_location,0ada04f1ecf0e1f1845f96e673a5f062,german_mapping_location__0ada04f1ecf0e1f1845f96e673a5f062
arnstadt hbf,Arnstadt,50.8419746,10.9478764,Organization,Arnstadt,,german_mapping_location,9cde0327a11987aa4c5f19095eeb0a28,german_mapping_location__9cde0327a11987aa4c5f19095eeb0a28
arnstadt süd,Arnstadt South,50.831264,10.9549984,Pipeline,Arnstadt South,,german_mapping_location,c6482f2b587568f8727875913eaddd43,german_mapping_location__c6482f2b587568f8727875913eaddd43
arsbeck,Arsbeck,51.151852,6.2071846,News,Arsbeck,,german_mapping_location,808560c50ee8e470240a47fb9aa650d0,german_mapping_location__808560c50ee8e470240a47fb9aa650d0
artern,Artern,51.3628479,11.3102469,Person,Artern,,german_mapping_location,3f59f885f1cb8a7098d5fcf172739fc3,german_mapping_location__3f59f885f1cb8a7098d5fcf172739fc3
arzberg (oberfr),Arzberg,50.0550472,12.2005147,Consulates,Arzberg,,german_mapping_location,565cf0c58c028d1a982ac11ffc3eb3b9,german_mapping_location__565cf0c58c028d1a982ac11ffc3eb3b9
aschaffenburg hbf,Aschaffenburg,49.9800086,9.1440783,Media,Aschaffenburg,,german_mapping_location,120dc054a31bb4edea0bac70c2fe84a0,german_mapping_location__120dc054a31bb4edea0bac70c2fe84a0
aschaffenburg hochschule,Aschaffenburg Hochschule,49.9742243,9.1602791,Consulates,Aschaffenburg Hochschule,,german_mapping_location,f3408a0f74b67270f449a8dc402953cf,german_mapping_location__f3408a0f74b67270f449a8dc402953cf
aschaffenburg süd,Aschaffenburg South,49.9682001,9.1518585,ForeignMinister,Aschaffenburg South,,german_mapping_location,82236e3af533195462f3ad6d52387ee6,german_mapping_location__82236e3af533195462f3ad6d52387ee6
aschau (chiemgau),Aschau,47.7791426,12.3253491,Keyphrase,Aschau,,german_mapping_location,da905fb0bfaf2154cd1cf6672e0d01ad,german_mapping_location__da905fb0bfaf2154cd1cf6672e0d01ad
ascheberg (holst),Ascheberg,54.1483273,10.3405638,DiplomaticFacilities,Ascheberg,,german_mapping_location,9317a0bb8a8456ea8a68323d9d39b98a,german_mapping_location__9317a0bb8a8456ea8a68323d9d39b98a
ascheberg (westf),Ascheberg,51.7831976,7.6009181,Shipping,Ascheberg,,german_mapping_location,9317a0bb8a8456ea8a68323d9d39b98a,german_mapping_location__9317a0bb8a8456ea8a68323d9d39b98a
aschendorf,Aschendorf,53.0522592,7.3368494,Person,Aschendorf,,german_mapping_location,f3bc34377b24fb747240729d57abcdf3,german_mapping_location__f3bc34377b24fb747240729d57abcdf3
aschersleben pbf,Aschersleben,51.7565547,11.4665348,Keyphrase,Aschersleben,,german_mapping_location,dc81dbd9ee18a04e83fd7840c55e6a3a,german_mapping_location__dc81dbd9ee18a04e83fd7840c55e6a3a
ashausen,Ashausen,53.368352,10.147379,Exec,Ashausen,,german_mapping_location,2191140336bef2a19d6d2bcf23d8e0ac,german_mapping_location__2191140336bef2a19d6d2bcf23d8e0ac
asperg,Asperg,48.9073105,9.1473906,CompanyKeyword,Asperg,,german_mapping_location,99f1dd548d5da1f17761769f663e8637,german_mapping_location__99f1dd548d5da1f17761769f663e8637
asselheim,Asselheim,49.57622,8.161602,ForeignMinister,Asselheim,,german_mapping_location,104f1487deb3fd5d68275a452e487e0a,german_mapping_location__104f1487deb3fd5d68275a452e487e0a
asselheim,Asselheim,49.57622,8.161602,Pipeline,Asselheim,,german_mapping_location,104f1487deb3fd5d68275a452e487e0a,german_mapping_location__104f1487deb3fd5d68275a452e487e0a
assenheim (oberhess),Assenheim,50.3048578,8.8123143,Media,Assenheim,,german_mapping_location,a5aeba3a6eb97701e98ada6530eff537,german_mapping_location__a5aeba3a6eb97701e98ada6530eff537
aßlar,Asslar,50.5887264,8.4628543,Organization,Asslar,,german_mapping_location,8a9c6ef6d3e9181dd809075257bf1cd3,german_mapping_location__8a9c6ef6d3e9181dd809075257bf1cd3
aßling (oberbay),Assling,47.9896403,11.9936972,Wells,Assling,,german_mapping_location,54c2370b91a61ac28c4900c94a05c88c,german_mapping_location__54c2370b91a61ac28c4900c94a05c88c
assmannshausen,Assmannshausen,49.985324,7.867355,AAEntity,Assmannshausen,,german_mapping_location,650c5365b0e4a0c5a0f009967e5bd3eb,german_mapping_location__650c5365b0e4a0c5a0f009967e5bd3eb
attendorn,Attendorn,51.1248967,7.9083771,Shipping,Attendorn,,german_mapping_location,36fd90464ae2da0f8833a55fe8c4cc4d,german_mapping_location__36fd90464ae2da0f8833a55fe8c4cc4d
attendorn hohen-hagen,Attendorn Hohen-Hagen,51.090089,7.8552286,Person,Attendorn Hohen-Hagen,,german_mapping_location,bd7448ba500bbaea2e05a8cd884c43de,german_mapping_location__bd7448ba500bbaea2e05a8cd884c43de
attilastraße,Attilastrasse,52.4472245,13.3612066,Organization,Attilastrasse,,german_mapping_location,1310b46eaf00808ba7d994521a1c73b3,german_mapping_location__1310b46eaf00808ba7d994521a1c73b3
au (sieg),Au,50.773654,7.6567245,Keyphrase,Au,,german_mapping_location,515322af1eb924f2a4cee609d1f39bfa,german_mapping_location__515322af1eb924f2a4cee609d1f39bfa
aue-wingeshausen,Aue-Wingeshausen,51.051778,8.290059,IndustryTerm,Aue-Wingeshausen,,german_mapping_location,50d6333375c1f81ee8e3ee1ade0a869f,german_mapping_location__50d6333375c1f81ee8e3ee1ade0a869f
auehütte,Auehutte,50.719707,10.416924,AAEntity,Auehutte,,german_mapping_location,17e2182539db6a3a70c720b2b920a934,german_mapping_location__17e2182539db6a3a70c720b2b920a934
auerbach (b mosbach),Auerbach,49.3774042,9.1849546,Keyphrase,Auerbach,,german_mapping_location,9c2878bd514ef35b8045b47d5ec4159d,german_mapping_location__9c2878bd514ef35b8045b47d5ec4159d
auerbach (vogtl) hp,Auerbach,50.5067742,12.3792186,LegislativeCommittee,Auerbach,,german_mapping_location,9c2878bd514ef35b8045b47d5ec4159d,german_mapping_location__9c2878bd514ef35b8045b47d5ec4159d
auerbach (vogtl) ob bf,Auerbach,50.5117979,12.3914825,Media,Auerbach,,german_mapping_location,9c2878bd514ef35b8045b47d5ec4159d,german_mapping_location__9c2878bd514ef35b8045b47d5ec4159d
auerbach (vogtl) unt bf,Auerbach,50.5117979,12.3914825,FTO,Auerbach,,german_mapping_location,9c2878bd514ef35b8045b47d5ec4159d,german_mapping_location__9c2878bd514ef35b8045b47d5ec4159d
auersmacher,Auersmacher,49.1434845,7.0448766,CompanyKeyword,Auersmacher,,german_mapping_location,629272d49ee50dfe68b245afaee5a3f6,german_mapping_location__629272d49ee50dfe68b245afaee5a3f6
auerstedt,Auerstedt,51.1019762,11.5903137,Refinery,Auerstedt,,german_mapping_location,316ca5ea9022bbe603c1500aa717a8a7,german_mapping_location__316ca5ea9022bbe603c1500aa717a8a7
aufhausen (b erding),Aufhausen,48.2744552,11.8942809,DiplomaticFacilities,Aufhausen,,german_mapping_location,4eb70068144b0f7aea1ee7c8118f0664,german_mapping_location__4eb70068144b0f7aea1ee7c8118f0664
aufhausen (württ),Aufhausen,48.8560681,10.31727,CompanyKeyword,Aufhausen,,german_mapping_location,4eb70068144b0f7aea1ee7c8118f0664,german_mapping_location__4eb70068144b0f7aea1ee7c8118f0664
auggen,Auggen,47.7899438,7.5867797,Diplomat,Auggen,,german_mapping_location,8df13e67f8d721fe67235d3bf1157029,german_mapping_location__8df13e67f8d721fe67235d3bf1157029
augsburg haunstetterstraße,Augsburg Haunstetterstrasse,48.3549602,10.901708,Organization,Augsburg Haunstetterstrasse,,german_mapping_location,42d7666ebaa63b0f1e51c3184f8c13f4,german_mapping_location__42d7666ebaa63b0f1e51c3184f8c13f4
augsburg hbf,Augsburg,48.3656946,10.8862436,Shipping,Augsburg,,german_mapping_location,21dba34d74f8b1cb8d42e34579c40946,german_mapping_location__21dba34d74f8b1cb8d42e34579c40946
augsburg messe,Augsburg Messe,48.3385711,10.8861253,DiplomaticFacilities,Augsburg Messe,,german_mapping_location,5737ca18e813d2687949f56e7091f34b,german_mapping_location__5737ca18e813d2687949f56e7091f34b
augsburg morellstraße,Augsburg Morellstrasse,48.3551135,10.8930886,IndustryTerm,Augsburg Morellstrasse,,german_mapping_location,b4552b2c8ec464adc43c7d2e1ba6fc8a,german_mapping_location__b4552b2c8ec464adc43c7d2e1ba6fc8a
augsburg-hochzoll,Augsburg-Hochzoll,48.3524698,10.9441721,LegislativeCommittee,Augsburg-Hochzoll,,german_mapping_location,f653fadf463f4c5e4ae7f1ed13149aa2,german_mapping_location__f653fadf463f4c5e4ae7f1ed13149aa2
augsburg-hochzoll,Augsburg-Hochzoll,48.3524698,10.9441721,Legislator,Augsburg-Hochzoll,,german_mapping_location,f653fadf463f4c5e4ae7f1ed13149aa2,german_mapping_location__f653fadf463f4c5e4ae7f1ed13149aa2
augsburg-oberhausen,Augsburg-Oberhausen,48.3809291,10.8729843,Keyphrase,Augsburg-Oberhausen,,german_mapping_location,d482ae3367e48be60d6515a78664c48a,german_mapping_location__d482ae3367e48be60d6515a78664c48a
augustfehn,Augustfehn,53.220695,7.758453,Organization,Augustfehn,,german_mapping_location,6e01d4f628b296b489a79c2897df63f0,german_mapping_location__6e01d4f628b296b489a79c2897df63f0
aukrug,Aukrug,54.0825312,9.7848416,ForeignMinister,Aukrug,,german_mapping_location,93a1791446b398c192823322ccf92f32,german_mapping_location__93a1791446b398c192823322ccf92f32
aulendorf,Aulendorf,47.9531128,9.6437756,News,Aulendorf,,german_mapping_location,d368af6cf03d1b480b63d67a521f65b2,german_mapping_location__d368af6cf03d1b480b63d67a521f65b2
aumenau,Aumenau,50.40018,8.2492281,Person,Aumenau,,german_mapping_location,a90f7c259d7d0d66699d5fd2b2d0d776,german_mapping_location__a90f7c259d7d0d66699d5fd2b2d0d776
aumühle,Aumuhle,53.5299125,10.3147688,Pipeline,Aumuhle,,german_mapping_location,f1c0130b716cd10daddd25cc827299c1,german_mapping_location__f1c0130b716cd10daddd25cc827299c1
aumühle,Aumuhle,53.5299125,10.3147688,LegislativeCommittee,Aumuhle,,german_mapping_location,f1c0130b716cd10daddd25cc827299c1,german_mapping_location__f1c0130b716cd10daddd25cc827299c1
aumühle,Aumuhle,53.5299125,10.3147688,Shipping,Aumuhle,,german_mapping_location,f1c0130b716cd10daddd25cc827299c1,german_mapping_location__f1c0130b716cd10daddd25cc827299c1
auringen-medenbach,Auringen-Medenbach,50.1136011,8.3318307,Wells,Auringen-Medenbach,,german_mapping_location,f8c25fe5f29ca02064ee1815581cd895,german_mapping_location__f8c25fe5f29ca02064ee1815581cd895
außenried,Aussenried,49.0158298,13.1816183,Refinery,Aussenried,,german_mapping_location,9531a5eed0ab30ff0fd4f0efb6665805,german_mapping_location__9531a5eed0ab30ff0fd4f0efb6665805
auw an der kyll,Auw an der Kyll,49.903596,6.614525,Keyphrase,Auw an der Kyll,,german_mapping_location,129ba97ac330535ed80a98e86b81992c,german_mapping_location__129ba97ac330535ed80a98e86b81992c
aw paderborn,AW Paderborn,51.7363183,8.7500357,Pipeline,AW Paderborn,,german_mapping_location,6307179c38d53de28bcc3f78c958823b,german_mapping_location__6307179c38d53de28bcc3f78c958823b
aying,Aying,47.9681815,11.7706456,Person,Aying,,german_mapping_location,4b465b6ffa0cfe6f0afb2c5d1528ce07,german_mapping_location__4b465b6ffa0cfe6f0afb2c5d1528ce07
baalberge,Baalberge,51.7631407,11.7848252,Wells,Baalberge,,german_mapping_location,48bc46a2d6c392248b443145429d46b5,german_mapping_location__48bc46a2d6c392248b443145429d46b5
baar-ebenhausen,Baar-Ebenhausen,48.6679961,11.4629364,Shipping,Baar-Ebenhausen,,german_mapping_location,253856ae2b029a9f17aebe56812feadb,german_mapping_location__253856ae2b029a9f17aebe56812feadb
babelsberg,Babelsberg,52.3914002,13.0928906,FTO,Babelsberg,,german_mapping_location,e8ff7b0a25b21a64798b5b42751db086,german_mapping_location__e8ff7b0a25b21a64798b5b42751db086
babenhausen (hess),Babenhausen,49.9590202,8.9577472,space,Babenhausen,,german_mapping_location,98ae186ee32ed569b835bc820af570c7,german_mapping_location__98ae186ee32ed569b835bc820af570c7
babenhausen langstadt,Babenhausen Langstadt,49.92311,8.94791,Keyphrase,Babenhausen Langstadt,,german_mapping_location,ea553643c5377bf52fe3f68d6e546968,german_mapping_location__ea553643c5377bf52fe3f68d6e546968
babstadt,Babstadt,49.2403502,9.0607415,Organization,Babstadt,,german_mapping_location,edec71975ede04701005627173229f5e,german_mapping_location__edec71975ede04701005627173229f5e
bacharach,Bacharach,50.0554769,7.7697809,ForeignMinistry,Bacharach,,german_mapping_location,806d3365ee9a0f2c03fed30c25d4071a,german_mapping_location__806d3365ee9a0f2c03fed30c25d4071a
bachern,Bachern,48.2791257,11.3814636,Consulates,Bachern,,german_mapping_location,b5865ff6dbc4edd8cb7239d7f8d4596f,german_mapping_location__b5865ff6dbc4edd8cb7239d7f8d4596f
bachfeld,Bachfeld,50.405771,10.9824521,FTO,Bachfeld,,german_mapping_location,14245137ba339209abe93284fd68a3f4,german_mapping_location__14245137ba339209abe93284fd68a3f4
bachheim,Bachheim,47.862072,8.399399,Pipeline,Bachheim,,german_mapping_location,b185e5b636eb254b3f16bda1c3d71b0d,german_mapping_location__b185e5b636eb254b3f16bda1c3d71b0d
backnang,Backnang,48.9429101,9.4259676,Media,Backnang,,german_mapping_location,8fab519b74d421201b1a024a433e9292,german_mapping_location__8fab519b74d421201b1a024a433e9292
bad abbach,Bad Abbach,48.9225109,11.9945982,DiplomaticFacilities,Bad Abbach,,german_mapping_location,36ba454ae68510011643da87fffe727c,german_mapping_location__36ba454ae68510011643da87fffe727c
bad aibling,Bad Aibling,47.8573382,12.0145364,IndustryTerm,Bad Aibling,,german_mapping_location,fb3b74ead6f9802a2cfc8012eecfad38,german_mapping_location__fb3b74ead6f9802a2cfc8012eecfad38
bad aibling kurpark,Bad Aibling Kurpark,47.8573382,12.0145364,DiplomaticFacilities,Bad Aibling Kurpark,,german_mapping_location,8e89e81c82114301f07336ef87b3d295,german_mapping_location__8e89e81c82114301f07336ef87b3d295
bad bellingen,Bad Bellingen,47.7308178,7.557435,CompanyKeyword,Bad Bellingen,,german_mapping_location,db6cdda6bc98215a6d1dd53a0790946d,german_mapping_location__db6cdda6bc98215a6d1dd53a0790946d
bad belzig,Bad Belzig,52.1361601,12.595184,IndustryTerm,Bad Belzig,,german_mapping_location,87dd13a12c9795f6d5376a33836d43ab,german_mapping_location__87dd13a12c9795f6d5376a33836d43ab
bad bentheim,Bad Bentheim,52.3097185,7.1581427,Legislator,Bad Bentheim,,german_mapping_location,504f64a3587e81d504d7ee6b1b5c6f6c,german_mapping_location__504f64a3587e81d504d7ee6b1b5c6f6c
bad bergzabern,Bad Bergzabern,49.1030905,8.0027616,LegislativeCommittee,Bad Bergzabern,,german_mapping_location,e4552fc1de3cd84be672ef0865ec8105,german_mapping_location__e4552fc1de3cd84be672ef0865ec8105
bad berka,Bad Berka,50.8958962,11.2816341,ForeignMinistry,Bad Berka,,german_mapping_location,f1a9db8ce140e72452954a687abd24b0,german_mapping_location__f1a9db8ce140e72452954a687abd24b0
bad berka zeughausplatz,Bad Berka Zeughausplatz,50.9004043,11.2801294,Refinery,Bad Berka Zeughausplatz,,german_mapping_location,c37f89a257f7a31849442734c812a8c3,german_mapping_location__c37f89a257f7a31849442734c812a8c3
bad berleburg,Bad Berleburg,51.0514072,8.3941767,space,Bad Berleburg,,german_mapping_location,7d1b42dfb26e6a3bcb874bb94d3190f9,german_mapping_location__7d1b42dfb26e6a3bcb874bb94d3190f9
bad bevensen,Bad Bevensen,53.078401,10.5746629,AAEntity,Bad Bevensen,,german_mapping_location,acb0e993278f19eeb93152cc9b100e70,german_mapping_location__acb0e993278f19eeb93152cc9b100e70
bad blankenburg (thüringerw),Bad Blankenburg,50.6826509,11.2752514,space,Bad Blankenburg,,german_mapping_location,9c74f3d32906043f40a96de8a5a61002,german_mapping_location__9c74f3d32906043f40a96de8a5a61002
bad bodendorf,Bad Bodendorf,50.5563994,7.2172319,AAEntity,Bad Bodendorf,,german_mapping_location,22e5f110a1fd83520bd9aafbeba98bef,german_mapping_location__22e5f110a1fd83520bd9aafbeba98bef
bad bodenteich,Bad Bodenteich,52.834222,10.673803,space,Bad Bodenteich,,german_mapping_location,b077cc4ca5001e0287ab6148f1145f73,german_mapping_location__b077cc4ca5001e0287ab6148f1145f73
bad brambach,Bad Brambach,50.2176232,12.311681,Organization,Bad Brambach,,german_mapping_location,2b2211b49b9543f8f4a79dd9e5b57d3c,german_mapping_location__2b2211b49b9543f8f4a79dd9e5b57d3c
bad breisig,Bad Breisig,50.5041871,7.3049129,Pipeline,Bad Breisig,,german_mapping_location,4eb763c7b41aee94dafb3fb58282e1b8,german_mapping_location__4eb763c7b41aee94dafb3fb58282e1b8
bad camberg,Bad Camberg,50.2965982,8.2552985,AAEntity,Bad Camberg,,german_mapping_location,af5ef922400deb48e1bd2d324de8ec12,german_mapping_location__af5ef922400deb48e1bd2d324de8ec12
