keyword,caption_name,location,topic_id,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
캠프 험프리스,US Army Garrison Camp Humphreys,a33,188258,Wells,US Army Garrison Camp Humphreys,,basementions_mentionee,8df2dcf87217c9add16256815217bb6b,basementions_mentionee__8df2dcf87217c9add16256815217bb6b
캠프 마켓,US Army Base Camp Market,a34,188258,Exec,US Army Base Camp Market,,basementions_mentionee,4aede7c20649ef238ab9b5502d78bfb9,basementions_mentionee__4aede7c20649ef238ab9b5502d78bfb9
캠프 레드 클라우드,US Army Base Camp Red Cloud,a35,188258,FTO,US Army Base Camp Red Cloud,,basementions_mentionee,d1e2b0d52e6379b22b3ed87393e9c269,basementions_mentionee__d1e2b0d52e6379b22b3ed87393e9c269
캠프 호비,US Army Base Camp Hovey,a36,188258,ForeignMinistry,US Army Base Camp Hovey,,basementions_mentionee,a008a27185b2bac08606d07d8939b5c2,basementions_mentionee__a008a27185b2bac08606d07d8939b5c2
캠프 케이시,US Army Base Camp Casey,a37,188258,Diplomat,US Army Base Camp Casey,,basementions_mentionee,11f2096b464ed9c27459e545f11778a3,basementions_mentionee__11f2096b464ed9c27459e545f11778a3
서울공항,US Seoul Air Base,a38,188258,Refinery,US Seoul Air Base,,basementions_mentionee,e39e7bc94e9f1555cf367a358c870918,basementions_mentionee__e39e7bc94e9f1555cf367a358c870918
용산기지,US Army Garrison Yongsan,a39,188258,Diplomat,US Army Garrison Yongsan,,basementions_mentionee,c3d2ff082627e8ee37e18a8b27360423,basementions_mentionee__c3d2ff082627e8ee37e18a8b27360423
미군 기지 대구,US Army Garrison Daegu,a40,188258,Refinery,US Army Garrison Daegu,,basementions_mentionee,d9555d8748e13483872680396e6aa484,basementions_mentionee__d9555d8748e13483872680396e6aa484
진해 함대지원부대,US Commander Fleet Activities Chinhae,a41,188258,Person,US Commander Fleet Activities Chinhae,,basementions_mentionee,ffb8c17c47465100663b6080afea1266,basementions_mentionee__ffb8c17c47465100663b6080afea1266
د بګرام هوائی ډګر,former US Bagram Air Base,a42,188258,Organization,former US Bagram Air Base,,basementions_mentionee,3f6e512b782375f24a2c1e95c0d744d8,basementions_mentionee__3f6e512b782375f24a2c1e95c0d744d8
کمپ کیمپ,US forward operating base Camp Dwyer,a43,188258,AAEntity,US forward operating base Camp Dwyer,,basementions_mentionee,8e8c9f85df849947b1d4c88bc6dc624b,basementions_mentionee__8e8c9f85df849947b1d4c88bc6dc624b
flugplatz ansbach-katterbach,US Army Air Station Katterbach Kaserne,a46,188258,Person,US Army Air Station Katterbach Kaserne,,basementions_mentionee,297516b14293e21b6fd7e885b0ae9646,basementions_mentionee__297516b14293e21b6fd7e885b0ae9646
panzerkaserne böblingen,US Army installation Panzer Kaserne,a50,188258,DiplomaticFacilities,US Army installation Panzer Kaserne,,basementions_mentionee,58950e7c3ca88ade90bb11daecdb2168,basementions_mentionee__58950e7c3ca88ade90bb11daecdb2168
flugplatz wiesbaden-erbenheim,US Army installation Lucius D Clay Kaserne,a99,188258,Shipping,US Army installation Lucius D Clay Kaserne,,basementions_mentionee,75ebbc34f075d75086a5c0d94e41eec4,basementions_mentionee__75ebbc34f075d75086a5c0d94e41eec4
nato-flugplatz geilenkirchen,NATO Air Base Geilenkirchen,a53,188258,space,NATO Air Base Geilenkirchen,,basementions_mentionee,cc2d9ce405ddfcab0ce5d5e1986b7b56,basementions_mentionee__cc2d9ce405ddfcab0ce5d5e1986b7b56
قاعدة الظفرة الجوية,Al Dhafra Air Base,a54,188258,IndustryTerm,Al Dhafra Air Base,,basementions_mentionee,603485a01ff0ebe889e00a9282bf45f3,basementions_mentionee__603485a01ff0ebe889e00a9282bf45f3
base naval de rota,US Naval Station Rota,a61,188258,Exec,US Naval Station Rota,,basementions_mentionee,d87f9d07b5fda66fa4226c94297adb9c,basementions_mentionee__d87f9d07b5fda66fa4226c94297adb9c
base aerea de moron,US Moron Air Base,a62,188258,IndustryTerm,US Moron Air Base,,basementions_mentionee,98f76812ef830a30a6dbbf5eba5c05a5,basementions_mentionee__98f76812ef830a30a6dbbf5eba5c05a5
القاعدة البحرية الأمريكية البحرين,US Navy base Naval Support Activity Bahrain,a63,188258,IndustryTerm,US Navy base Naval Support Activity Bahrain,,basementions_mentionee,335c47edba536f8e7302506a98798682,basementions_mentionee__335c47edba536f8e7302506a98798682
værnes garnison,Vaernes Air Station,a64,188258,Exec,Vaernes Air Station,,basementions_mentionee,49c157ebf7fcace1faaa12f3dde3f8aa,basementions_mentionee__49c157ebf7fcace1faaa12f3dde3f8aa
ørland hovedflystasjon,NATO Air Base Orland Main Air Station,a65,188258,FTO,NATO Air Base Orland Main Air Station,,basementions_mentionee,e0b884d87acf1bda0ae6da87e17f1cab,basementions_mentionee__e0b884d87acf1bda0ae6da87e17f1cab
base aérienne de chièvres,US Chievres Air Base,a66,188258,DiplomaticFacilities,US Chievres Air Base,,basementions_mentionee,bab46e5acf0c8716e092224e5e96cd22,basementions_mentionee__bab46e5acf0c8716e092224e5e96cd22
معسكر عريفجان,US Army installation Camp Arifjan,a67,188258,Pipeline,US Army installation Camp Arifjan,,basementions_mentionee,180d0c6859b669601cd5ccaba274b8ae,basementions_mentionee__180d0c6859b669601cd5ccaba274b8ae
معسكر الدوحة,US Army installation Camp Doha,a68,188258,FTO,US Army installation Camp Doha,,basementions_mentionee,4cdafcffdbd293065264cae73ee4c2e1,basementions_mentionee__4cdafcffdbd293065264cae73ee4c2e1
معسكر بيوري,US Army installation Camp Buehring,a69,188258,FTO,US Army installation Camp Buehring,,basementions_mentionee,2a10260ddc779e92719f26a38340bf77,basementions_mentionee__2a10260ddc779e92719f26a38340bf77
قاعدة علي السالم الجوية,Ali al-Salem Air Base,a70,188258,Person,Ali al-Salem Air Base,,basementions_mentionee,ea4a2fa36c0637b10dd18a6abfdecb00,basementions_mentionee__ea4a2fa36c0637b10dd18a6abfdecb00
двадесет и втора щурмова авиобаза,Bezmer Air Base,a71,188258,CompanyKeyword,Bezmer Air Base,,basementions_mentionee,7451051b0f8835e93438783ca45daf49,basementions_mentionee__7451051b0f8835e93438783ca45daf49
полигон ново село,Novo Selo Training Area,a72,188258,Pipeline,Novo Selo Training Area,,basementions_mentionee,8e68cf97e8ad2719138f821a7603967c,basementions_mentionee__8e68cf97e8ad2719138f821a7603967c
3-та авиационна база в граф игнатиево,Graf Ignatievo Air Base,a73,188258,ForeignMinistry,Graf Ignatievo Air Base,,basementions_mentionee,124935b6c46417731a0f671c9ed2b668,basementions_mentionee__124935b6c46417731a0f671c9ed2b668
flugplatz illesheim,US Army installation Storck Barracks,a74,188258,Shipping,US Army installation Storck Barracks,,basementions_mentionee,b071256f10e0538231b0c03907950733,basementions_mentionee__b071256f10e0538231b0c03907950733
truppenübungsplatz grafenwöhr,US Army installation Grafenwoehr Training Area,a75,188258,Refinery,US Army installation Grafenwoehr Training Area,,basementions_mentionee,ca7361d41cc4ce009675fa00f3bf49d8,basementions_mentionee__ca7361d41cc4ce009675fa00f3bf49d8
"מתקן המכ""ם בדימונה",US Dimona Radar Facility,a77,188258,ForeignMinister,US Dimona Radar Facility,,basementions_mentionee,bdd81af7fa27934e79fe035004ea3256,basementions_mentionee__bdd81af7fa27934e79fe035004ea3256
kampi bondsteel,US Army base Camp Bondsteel,a78,188258,Keyphrase,US Army base Camp Bondsteel,,basementions_mentionee,6089fa13ef3089829bd44c3c4cbac691,basementions_mentionee__6089fa13ef3089829bd44c3c4cbac691
هلمند فیدلر گرین,US Marine Corps installation Fiddler's Green,a79,188258,Consulates,US Marine Corps installation Fiddler's Green,,basementions_mentionee,a20686c634863febaf29375d92255b55,basementions_mentionee__a20686c634863febaf29375d92255b55
معسكر ليمونير,Camp Lemonnier Naval Base,a81,188258,ForeignMinister,Camp Lemonnier Naval Base,,basementions_mentionee,bfd1e7664881af37f5310b55a7fde376,basementions_mentionee__bfd1e7664881af37f5310b55a7fde376
ναύσταθμος κρήτης,Crete Naval Base,a82,188258,space,Crete Naval Base,,basementions_mentionee,7c1388a9563f02ed9ed2b706ed52bb69,basementions_mentionee__7c1388a9563f02ed9ed2b706ed52bb69
ميناء جبل علي,Port of Jebel Ali,a83,188258,Legislator,Port of Jebel Ali,,basementions_mentionee,f41f4b5ad33a1a7afe52bdcba926e695,basementions_mentionee__f41f4b5ad33a1a7afe52bdcba926e695
i̇ncirlik hava üssü,Incirlik Air Base,a84,188258,Keyphrase,Incirlik Air Base,,basementions_mentionee,670d76f3e63ac6a21d95c687b0f73e19,basementions_mentionee__670d76f3e63ac6a21d95c687b0f73e19
baza militară deveselu,Deveselu Air Base,a100,188258,Keyphrase,Deveselu Air Base,,basementions_mentionee,d6aa22ad64406a8fb3e87c822bd5ee31,basementions_mentionee__d6aa22ad64406a8fb3e87c822bd5ee31
baza militară de la mihail kogălniceanu,Mihail Kogalniceanu Air Base,a85,188258,Keyphrase,Mihail Kogalniceanu Air Base,,basementions_mentionee,82a75aaee0d72f22df17c72fe3469582,basementions_mentionee__82a75aaee0d72f22df17c72fe3469582
قاعدة السيلية العسكرية,US Army Base al-Sayliyah,a86,188258,DiplomaticFacilities,US Army Base al-Sayliyah,,basementions_mentionee,edc38f71e14f8c0c8524bc95a7a108ee,basementions_mentionee__edc38f71e14f8c0c8524bc95a7a108ee
قاعدة العديد الجوية,Al Udeid Air Base,a87,188258,CompanyKeyword,Al Udeid Air Base,,basementions_mentionee,52372c5684786e5bab0d85b0c5a7a934,basementions_mentionee__52372c5684786e5bab0d85b0c5a7a934
base aérea josé enrique soto cano,Soto Cano Air Base,a88,188258,News,Soto Cano Air Base,,basementions_mentionee,6f0083fd02ce7dc9a34d77090ac3ca3a,basementions_mentionee__6f0083fd02ce7dc9a34d77090ac3ca3a
base aérea das lajes,Lajes Air Base,a89,188258,ForeignMinistry,Lajes Air Base,,basementions_mentionee,9bb514bb425e1551f365212077ea4c43,basementions_mentionee__9bb514bb425e1551f365212077ea4c43
vliegbasis kleine brogel,Kleine Brogel Air Base,a91,188258,Consulates,Kleine Brogel Air Base,,basementions_mentionee,dc8f91c6b30ebf37dbc52d51c7a54a92,basementions_mentionee__dc8f91c6b30ebf37dbc52d51c7a54a92
ämari lennubaas,Amari Air Base,a92,188258,Pipeline,Amari Air Base,,basementions_mentionee,dbc631ec73462268e8a68e77bb5ac4c7,basementions_mentionee__dbc631ec73462268e8a68e77bb5ac4c7
"aérodrome de chabelley, base aérienne de chabelley
مطار شابلي",Chabelley Airfield,a93,188258,News,Chabelley Airfield,,basementions_mentionee,313f2dfdb887c2ada78808136af721b9,basementions_mentionee__313f2dfdb887c2ada78808136af721b9
base aérienne 101,Nigerien Air Base 101,a94,188258,ForeignMinister,Nigerien Air Base 101,,basementions_mentionee,386d7591e7c3e107ba17541d6e53a12c,basementions_mentionee__386d7591e7c3e107ba17541d6e53a12c
base aérienne 201,Nigerien Air Base 201,a95,188258,DiplomaticFacilities,Nigerien Air Base 201,,basementions_mentionee,294ce3f474cd2df178bc274daebc3c2f,basementions_mentionee__294ce3f474cd2df178bc274daebc3c2f
32 baza lotnicza,Polish Lask Air Base,a96,188258,Organization,Polish Lask Air Base,,basementions_mentionee,2b9e0cbaa335e49443ef27e7691f55b5,basementions_mentionee__2b9e0cbaa335e49443ef27e7691f55b5
flotila 71 aeriană,Romanian Air Force 71st Air Base,a97,188258,ForeignMinister,Romanian Air Force 71st Air Base,,basementions_mentionee,4c65f0f3ce369915bf3fd896167758db,basementions_mentionee__4c65f0f3ce369915bf3fd896167758db
i̇zmir hava i̇stasyonu,US Izmir Air Station,a98,188258,News,US Izmir Air Station,,basementions_mentionee,d1d4fb1ea3a7ff187257979497a03b72,basementions_mentionee__d1d4fb1ea3a7ff187257979497a03b72
kadena,US Kadena Air Base,a1,188258,LegislativeCommittee,US Kadena Air Base,,basementions_mentionee,8ce2ae5fade4f1835f55204be80a073b,basementions_mentionee__8ce2ae5fade4f1835f55204be80a073b
mcas futenma,US Marine Corps Air Station Futenma,a2,188258,DiplomaticFacilities,US Marine Corps Air Station Futenma,,basementions_mentionee,886b6a618f2130c54b7c068ee465a83b,basementions_mentionee__886b6a618f2130c54b7c068ee465a83b
naval air facility misawa,US Misawa Air Base,a3,188258,Wells,US Misawa Air Base,,basementions_mentionee,9c6cc22a71137dcb6126ba907c6fc4bb,basementions_mentionee__9c6cc22a71137dcb6126ba907c6fc4bb
yokota ab,US Yokota Air Base,a4,188258,IndustryTerm,US Yokota Air Base,,basementions_mentionee,269e054d10292e6d801465aa6902a2da,basementions_mentionee__269e054d10292e6d801465aa6902a2da
us army garrison japan,US Army installation Camp Zama,a5,188258,AAEntity,US Army installation Camp Zama,,basementions_mentionee,c91bfc9bdba2307c315ce19d5bb76dc8,basementions_mentionee__c91bfc9bdba2307c315ce19d5bb76dc8
us army garrison okinawa,US Army Garrison Torii Station,a6,188258,Exec,US Army Garrison Torii Station,,basementions_mentionee,42103f5d4757562303b0e5270a580731,basementions_mentionee__42103f5d4757562303b0e5270a580731
usmc camp courtney,US Marine Corps base Camp Courtney,a7,188258,Exec,US Marine Corps base Camp Courtney,,basementions_mentionee,3457caa9f33e72ce46d4aaca499742c5,basementions_mentionee__3457caa9f33e72ce46d4aaca499742c5
usmc camp foster,US Marine Corps base Camp Foster,a8,188258,News,US Marine Corps base Camp Foster,,basementions_mentionee,a3037314fbf5388e1675692f2f2babf7,basementions_mentionee__a3037314fbf5388e1675692f2f2babf7
combined arms training center camp fuji,US Marine Corps installation Camp Fuji,a9,188258,Shipping,US Marine Corps installation Camp Fuji,,basementions_mentionee,6e05b6902a314b60072d858278277969,basementions_mentionee__6e05b6902a314b60072d858278277969
us marines corps camp hansen,US Marine Corps base Camp Hansen,a10,188258,IndustryTerm,US Marine Corps base Camp Hansen,,basementions_mentionee,4738dda22e70bd60fd7c331b177265f5,basementions_mentionee__4738dda22e70bd60fd7c331b177265f5
us marines corps camp kinser,US Marine Corps base Camp Kinser,a11,188258,AAEntity,US Marine Corps base Camp Kinser,,basementions_mentionee,b38e587474742ec8cecd01d9f3dca1c7,basementions_mentionee__b38e587474742ec8cecd01d9f3dca1c7
us marines corps camp mctureous,US Marine Corps base Camp McTureous,a12,188258,Person,US Marine Corps base Camp McTureous,,basementions_mentionee,3c69857a20baf6ddf80913020e98c37e,basementions_mentionee__3c69857a20baf6ddf80913020e98c37e
mcas iwakuni,US Marine Corps Air Station Iwakuni,a13,188258,Legislator,US Marine Corps Air Station Iwakuni,,basementions_mentionee,ae7f139a3326805e6158e5afe1da2baa,basementions_mentionee__ae7f139a3326805e6158e5afe1da2baa
camp butler,US Marine Corps base Camp Smedley D Butler,a14,188258,Pipeline,US Marine Corps base Camp Smedley D Butler,,basementions_mentionee,941cbebaa8bd0b1d018ffcc6c99a5fd8,basementions_mentionee__941cbebaa8bd0b1d018ffcc6c99a5fd8
usmc camp schwab,US Marine Corps base Camp Schwab,a15,188258,ForeignMinister,US Marine Corps base Camp Schwab,,basementions_mentionee,86e9f2eac216ab794b51cebb4e74f273,basementions_mentionee__86e9f2eac216ab794b51cebb4e74f273
marine corps jungle warfare training center,US Marine Corps base Camp Gonsalves,a16,188258,Diplomat,US Marine Corps base Camp Gonsalves,,basementions_mentionee,d65d268da06a37ff3493d91bb52935e9,basementions_mentionee__d65d268da06a37ff3493d91bb52935e9
yokosuka naval base,US Commander Fleet Activities Yokosuka,a17,188258,Wells,US Commander Fleet Activities Yokosuka,,basementions_mentionee,db8d6a451bd27ba98ab2cbe5d25e73dd,basementions_mentionee__db8d6a451bd27ba98ab2cbe5d25e73dd
sasebo naval base,US Commander Fleet Activities Sasebo,a18,188258,IndustryTerm,US Commander Fleet Activities Sasebo,,basementions_mentionee,5454d97ac419db347141409540ba3aad,basementions_mentionee__5454d97ac419db347141409540ba3aad
atsugi base,US Naval Air Facility Atsugi,a19,188258,Consulates,US Naval Air Facility Atsugi,,basementions_mentionee,fb95d2fb0ab0f2fcdbc048f064438d45,basementions_mentionee__fb95d2fb0ab0f2fcdbc048f064438d45
marine rotational force - darwin,US Marine Corps Rotational Force Darwin at Robertson Barracks,a101,188258,Pipeline,US Marine Corps Rotational Force Darwin at Robertson Barracks,,basementions_mentionee,0ff4868ab8d121e6dec52b9cec0ea9ec,basementions_mentionee__0ff4868ab8d121e6dec52b9cec0ea9ec
usmc camp lester,US Marine Corps base Camp Lester,a21,188258,space,US Marine Corps base Camp Lester,,basementions_mentionee,8ffa0c58a0718f8ffc76679472340d3f,basementions_mentionee__8ffa0c58a0718f8ffc76679472340d3f
ncts far east ncts far east yokosuka,US Naval Computer and Telecommunications Station,a22,188258,IndustryTerm,US Naval Computer and Telecommunications Station,,basementions_mentionee,c8c76322450af4fcac96d32bf6d6acd7,basementions_mentionee__c8c76322450af4fcac96d32bf6d6acd7
ncts naples,US Naval Computer and Telecommunications Station Naples,a23,188258,DiplomaticFacilities,US Naval Computer and Telecommunications Station Naples,,basementions_mentionee,ca84f59f790b4b40bd2d41a9b270bea0,basementions_mentionee__ca84f59f790b4b40bd2d41a9b270bea0
nato base sigonella,US Naval Air Station Sigonella,a25,188258,News,US Naval Air Station Sigonella,,basementions_mentionee,3aeb46fc47a60deb67aac692f7631617,basementions_mentionee__3aeb46fc47a60deb67aac692f7631617
camp ederle,US Army installation Camp Ederle,a26,188258,Person,US Army installation Camp Ederle,,basementions_mentionee,e5a897fd43cc630d41078b33893230d7,basementions_mentionee__e5a897fd43cc630d41078b33893230d7
usag darby military community,US Army installation Camp Darby,a27,188258,Shipping,US Army installation Camp Darby,,basementions_mentionee,16c7cf5ac113bedf5d58c55dc600b1a6,basementions_mentionee__16c7cf5ac113bedf5d58c55dc600b1a6
aviano nato base,Aviano Air Base,a28,188258,DiplomaticFacilities,Aviano Air Base,,basementions_mentionee,3f4c1bc5b38c50e58345288fccbe5fec,basementions_mentionee__3f4c1bc5b38c50e58345288fccbe5fec
ain al-asad,Ain al-Asad Air Base,a29,188258,FTO,Ain al-Asad Air Base,,basementions_mentionee,31d211b21b1c2ef4d5112262550dc071,basementions_mentionee__31d211b21b1c2ef4d5112262550dc071
kunsan k-8 air base,US Kunsan Air Base,a30,188258,Consulates,US Kunsan Air Base,,basementions_mentionee,46c0ec8eaa613f68246d0ef43165e706,basementions_mentionee__46c0ec8eaa613f68246d0ef43165e706
osan ab,US Osan Air Base,a31,188258,Organization,US Osan Air Base,,basementions_mentionee,1764168273d001648bb918fe80401efc,basementions_mentionee__1764168273d001648bb918fe80401efc
camp carroll army base,US Army Base Camp Carroll,a32,188258,Person,US Army Base Camp Carroll,,basementions_mentionee,c47ce06e26eb48d45395d990aa26353e,basementions_mentionee__c47ce06e26eb48d45395d990aa26353e
