Keyword,caption_name,guid,org_name,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
aacustomerservice.com,American Airlines domain aacustomerservice.com,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,News,American Airlines domain aacustomerservice.com,,corp_domain_mention,49ecdfd9ff5b6d410d905a7d8135f68a,corp_domain_mention__49ecdfd9ff5b6d410d905a7d8135f68a
aacustomerservices.com,American Airlines domain aacustomerservices.com,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Media,American Airlines domain aacustomerservices.com,,corp_domain_mention,ae2815d38cf9b21ac4caa958b3755f34,corp_domain_mention__ae2815d38cf9b21ac4caa958b3755f34
aadams.com,American Airlines domain aadams.com,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Media,American Airlines domain aadams.com,,corp_domain_mention,12a52a9a535f944b8e7de2d0ee6a8e19,corp_domain_mention__12a52a9a535f944b8e7de2d0ee6a8e19
aadevelop.com,American Airlines domain aadevelop.com,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,LegislativeCommittee,American Airlines domain aadevelop.com,,corp_domain_mention,b5f66a9c030b8a0a77dfbb85e22a08b5,corp_domain_mention__b5f66a9c030b8a0a77dfbb85e22a08b5
aadominicana.com,American Airlines domain aadominicana.com,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Organization,American Airlines domain aadominicana.com,,corp_domain_mention,35dc4220123c10b355b519661158419a,corp_domain_mention__35dc4220123c10b355b519661158419a
aadvantage.adult,American Airlines domain aadvantage.adult,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Diplomat,American Airlines domain aadvantage.adult,,corp_domain_mention,86a45a38008252328f0ba896ee580bcd,corp_domain_mention__86a45a38008252328f0ba896ee580bcd
aadvantage.aero,American Airlines domain aadvantage.aero,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Pipeline,American Airlines domain aadvantage.aero,,corp_domain_mention,81c85b46d6adc04eab9e3da042a70198,corp_domain_mention__81c85b46d6adc04eab9e3da042a70198
aadvantage.asia,American Airlines domain aadvantage.asia,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Organization,American Airlines domain aadvantage.asia,,corp_domain_mention,f6c13127f13591a4e73f99c78b26effa,corp_domain_mention__f6c13127f13591a4e73f99c78b26effa
aadvantage.at,American Airlines domain aadvantage.at,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Consulates,American Airlines domain aadvantage.at,,corp_domain_mention,9e9c24d5a70c80a305b98f1a3ee6c69f,corp_domain_mention__9e9c24d5a70c80a305b98f1a3ee6c69f
aadvantage.biz,American Airlines domain aadvantage.biz,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Diplomat,American Airlines domain aadvantage.biz,,corp_domain_mention,156d8fcf042baad39f00476c9530ca2a,corp_domain_mention__156d8fcf042baad39f00476c9530ca2a
aadvantage.ca,American Airlines domain aadvantage.ca,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,LegislativeCommittee,American Airlines domain aadvantage.ca,,corp_domain_mention,206eef1605dfeab54d9f94c0604754c5,corp_domain_mention__206eef1605dfeab54d9f94c0604754c5
aadvantage.co.in,American Airlines domain aadvantage.co.in,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,ForeignMinister,American Airlines domain aadvantage.co.in,,corp_domain_mention,8e57d7ac6194d6cbec0e3a913c14181d,corp_domain_mention__8e57d7ac6194d6cbec0e3a913c14181d
aadvantage.co.uk,American Airlines domain aadvantage.co.uk,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,space,American Airlines domain aadvantage.co.uk,,corp_domain_mention,68cb08149370c4590807a39d88c9d351,corp_domain_mention__68cb08149370c4590807a39d88c9d351
aadvantage.co,American Airlines domain aadvantage.co,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,LegislativeCommittee,American Airlines domain aadvantage.co,,corp_domain_mention,ec581db834ab588ffffa5ed07bf49b8b,corp_domain_mention__ec581db834ab588ffffa5ed07bf49b8b
aadvantage.com.mx,American Airlines domain aadvantage.com.mx,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Consulates,American Airlines domain aadvantage.com.mx,,corp_domain_mention,72402b45360abd1026eecb2d4d175ef4,corp_domain_mention__72402b45360abd1026eecb2d4d175ef4
aadvantage.com,American Airlines domain aadvantage.com,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,space,American Airlines domain aadvantage.com,,corp_domain_mention,a476468c108269704ba1451495ba87f3,corp_domain_mention__a476468c108269704ba1451495ba87f3
aadvantage.deals,American Airlines domain aadvantage.deals,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,CompanyKeyword,American Airlines domain aadvantage.deals,,corp_domain_mention,b1bed73a246ba493779a3a29bfa83f7f,corp_domain_mention__b1bed73a246ba493779a3a29bfa83f7f
aadvantage.dk,American Airlines domain aadvantage.dk,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,DiplomaticFacilities,American Airlines domain aadvantage.dk,,corp_domain_mention,cca78789c46f674dcf0a353003fdf261,corp_domain_mention__cca78789c46f674dcf0a353003fdf261
aadvantage.me,American Airlines domain aadvantage.me,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,ForeignMinistry,American Airlines domain aadvantage.me,,corp_domain_mention,1667f246e71646c709c1b15b0c634367,corp_domain_mention__1667f246e71646c709c1b15b0c634367
aadvantage.mx,American Airlines domain aadvantage.mx,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,ForeignMinister,American Airlines domain aadvantage.mx,,corp_domain_mention,72109f8a57147781e24fc6b0ffde5ed4,corp_domain_mention__72109f8a57147781e24fc6b0ffde5ed4
aadvantage.porn,American Airlines domain aadvantage.porn,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,IndustryTerm,American Airlines domain aadvantage.porn,,corp_domain_mention,d95cd677f6a3f008155cbe3471dfb8ab,corp_domain_mention__d95cd677f6a3f008155cbe3471dfb8ab
aadvantage.sucks,American Airlines domain aadvantage.sucks,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Wells,American Airlines domain aadvantage.sucks,,corp_domain_mention,34611781842039508aa59644f0a8d9d7,corp_domain_mention__34611781842039508aa59644f0a8d9d7
aadvantage.tv,American Airlines domain aadvantage.tv,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Consulates,American Airlines domain aadvantage.tv,,corp_domain_mention,b38be27a38e756172f3a00501be80345,corp_domain_mention__b38be27a38e756172f3a00501be80345
aadvantage.uk,American Airlines domain aadvantage.uk,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Exec,American Airlines domain aadvantage.uk,,corp_domain_mention,21d958700ba146badc7ccbe3b6633c47,corp_domain_mention__21d958700ba146badc7ccbe3b6633c47
aadvantageauction.com,American Airlines domain aadvantageauction.com,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Diplomat,American Airlines domain aadvantageauction.com,,corp_domain_mention,85600c25cd1df1a26a234035a071c9ba,corp_domain_mention__85600c25cd1df1a26a234035a071c9ba
aadvantagecard.com,American Airlines domain aadvantagecard.com,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Diplomat,American Airlines domain aadvantagecard.com,,corp_domain_mention,1d77f89d63b394a4d58e80951f8b620e,corp_domain_mention__1d77f89d63b394a4d58e80951f8b620e
aadvantageciticards.com,American Airlines domain aadvantageciticards.com,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Consulates,American Airlines domain aadvantageciticards.com,,corp_domain_mention,90b7d7ebd695869422a000c4425f5bf5,corp_domain_mention__90b7d7ebd695869422a000c4425f5bf5
aadvantageconnection.com,American Airlines domain aadvantageconnection.com,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,ForeignMinistry,American Airlines domain aadvantageconnection.com,,corp_domain_mention,f2cd7a1b4647515af5d32a76d7ff93b6,corp_domain_mention__f2cd7a1b4647515af5d32a76d7ff93b6
aadvantageconnections.com,American Airlines domain aadvantageconnections.com,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Diplomat,American Airlines domain aadvantageconnections.com,,corp_domain_mention,0b048dcd7f1c128a6f55acdf2b9f04d3,corp_domain_mention__0b048dcd7f1c128a6f55acdf2b9f04d3
aadvantagecruise.com,American Airlines domain aadvantagecruise.com,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,News,American Airlines domain aadvantagecruise.com,,corp_domain_mention,c0871b88e5d834a302cc9b07103af541,corp_domain_mention__c0871b88e5d834a302cc9b07103af541
aadvantagedining.aero,American Airlines domain aadvantagedining.aero,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Legislator,American Airlines domain aadvantagedining.aero,,corp_domain_mention,85d54da5139371d10d0e44a271888e45,corp_domain_mention__85d54da5139371d10d0e44a271888e45
aadvantagedining.com,American Airlines domain aadvantagedining.com,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Media,American Airlines domain aadvantagedining.com,,corp_domain_mention,d4ccec05188f6a5aed298045aa0b11d4,corp_domain_mention__d4ccec05188f6a5aed298045aa0b11d4
aadvantageeshoping.com,American Airlines domain aadvantageeshoping.com,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Person,American Airlines domain aadvantageeshoping.com,,corp_domain_mention,05bcfda2eab49ac0b71bceb584ac8102,corp_domain_mention__05bcfda2eab49ac0b71bceb584ac8102
aadvantageeshopping.com,American Airlines domain aadvantageeshopping.com,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Shipping,American Airlines domain aadvantageeshopping.com,,corp_domain_mention,4303dab9bff1a9034cf681e9c7cba511,corp_domain_mention__4303dab9bff1a9034cf681e9c7cba511
aadvantageeverydayearn.com,American Airlines domain aadvantageeverydayearn.com,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Diplomat,American Airlines domain aadvantageeverydayearn.com,,corp_domain_mention,a6446a5a43d09021acad93155190def3,corp_domain_mention__a6446a5a43d09021acad93155190def3
aadvantageexecutiveplatinum.aero,American Airlines domain aadvantageexecutiveplatinum.aero,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,CompanyKeyword,American Airlines domain aadvantageexecutiveplatinum.aero,,corp_domain_mention,067c863453e00bb4dc0dc9ff628b21d3,corp_domain_mention__067c863453e00bb4dc0dc9ff628b21d3
aadvantageexecutiveplatinum.asia,American Airlines domain aadvantageexecutiveplatinum.asia,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,DiplomaticFacilities,American Airlines domain aadvantageexecutiveplatinum.asia,,corp_domain_mention,7f00b297c4ffaf4ec2528e5d2e2d4f16,corp_domain_mention__7f00b297c4ffaf4ec2528e5d2e2d4f16
aadvantageexecutiveplatinum.me,American Airlines domain aadvantageexecutiveplatinum.me,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,ForeignMinistry,American Airlines domain aadvantageexecutiveplatinum.me,,corp_domain_mention,b17c36abe23d88326ed3ab3d2aa1c69f,corp_domain_mention__b17c36abe23d88326ed3ab3d2aa1c69f
aadvantagegold.aero,American Airlines domain aadvantagegold.aero,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Wells,American Airlines domain aadvantagegold.aero,,corp_domain_mention,cb9d17c1ddf23a667a6fb7eb88014f77,corp_domain_mention__cb9d17c1ddf23a667a6fb7eb88014f77
aadvantagegold.asia,American Airlines domain aadvantagegold.asia,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,LegislativeCommittee,American Airlines domain aadvantagegold.asia,,corp_domain_mention,e94fcab0240a7413cf1ce9daf99aac51,corp_domain_mention__e94fcab0240a7413cf1ce9daf99aac51
aadvantagemarketing.com,American Airlines domain aadvantagemarketing.com,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Keyphrase,American Airlines domain aadvantagemarketing.com,,corp_domain_mention,b218959df024c2b38a94539692a62f8c,corp_domain_mention__b218959df024c2b38a94539692a62f8c
aadvantagemastercard.com,American Airlines domain aadvantagemastercard.com,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Consulates,American Airlines domain aadvantagemastercard.com,,corp_domain_mention,7588e8c62233de6922b15491ce765087,corp_domain_mention__7588e8c62233de6922b15491ce765087
aadvantagemilefindermap.com,American Airlines domain aadvantagemilefindermap.com,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,CompanyKeyword,American Airlines domain aadvantagemilefindermap.com,,corp_domain_mention,95cf60aac0d4266d84734ed10793a134,corp_domain_mention__95cf60aac0d4266d84734ed10793a134
aadvantagemiles.com,American Airlines domain aadvantagemiles.com,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,AAEntity,American Airlines domain aadvantagemiles.com,,corp_domain_mention,230ade5c7d76b69c340c9a8deb2c9f25,corp_domain_mention__230ade5c7d76b69c340c9a8deb2c9f25
aadvantagemilesnow.com,American Airlines domain aadvantagemilesnow.com,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Legislator,American Airlines domain aadvantagemilesnow.com,,corp_domain_mention,44f51e179966211fc55592d39479aeae,corp_domain_mention__44f51e179966211fc55592d39479aeae
aadvantagemilestones.com,American Airlines domain aadvantagemilestones.com,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Person,American Airlines domain aadvantagemilestones.com,,corp_domain_mention,0ecfa85c88c3e8ac0ad9601583e853bd,corp_domain_mention__0ecfa85c88c3e8ac0ad9601583e853bd
aadvantagemileup.com,American Airlines domain aadvantagemileup.com,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,AAEntity,American Airlines domain aadvantagemileup.com,,corp_domain_mention,b3401d0b4996686157d0231512697cb2,corp_domain_mention__b3401d0b4996686157d0231512697cb2
aadvantageplatinum.aero,American Airlines domain aadvantageplatinum.aero,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Organization,American Airlines domain aadvantageplatinum.aero,,corp_domain_mention,7cbbf914bfa94d8c38780be90db395c5,corp_domain_mention__7cbbf914bfa94d8c38780be90db395c5
aadvantageplatinum.asia,American Airlines domain aadvantageplatinum.asia,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Wells,American Airlines domain aadvantageplatinum.asia,,corp_domain_mention,eeb56ab1cc47954c32718c632ccad14f,corp_domain_mention__eeb56ab1cc47954c32718c632ccad14f
aadvantageplatinum.me,American Airlines domain aadvantageplatinum.me,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,FTO,American Airlines domain aadvantageplatinum.me,,corp_domain_mention,ef61d1bf0c55eedd1107d68c91b8bd98,corp_domain_mention__ef61d1bf0c55eedd1107d68c91b8bd98
aadvantagerewards.com,American Airlines domain aadvantagerewards.com,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Person,American Airlines domain aadvantagerewards.com,,corp_domain_mention,8e6daa47b1464225d94df35fc6c88443,corp_domain_mention__8e6daa47b1464225d94df35fc6c88443
aadvantageshoping.com,American Airlines domain aadvantageshoping.com,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Refinery,American Airlines domain aadvantageshoping.com,,corp_domain_mention,3fa074730408b06ba755b798d501a955,corp_domain_mention__3fa074730408b06ba755b798d501a955
aadvantagesimplymiles.com,American Airlines domain aadvantagesimplymiles.com,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,ForeignMinister,American Airlines domain aadvantagesimplymiles.com,,corp_domain_mention,6f8a644a2e73f3397fc357ac16c1e71a,corp_domain_mention__6f8a644a2e73f3397fc357ac16c1e71a
aadvantagesm.com,American Airlines domain aadvantagesm.com,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,ForeignMinistry,American Airlines domain aadvantagesm.com,,corp_domain_mention,0f6b160b785386f283e857c81537f032,corp_domain_mention__0f6b160b785386f283e857c81537f032
aadvantagesucks.com,American Airlines domain aadvantagesucks.com,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Organization,American Airlines domain aadvantagesucks.com,,corp_domain_mention,8f2628e15bd1f9fd9971a3e301ee7680,corp_domain_mention__8f2628e15bd1f9fd9971a3e301ee7680
aadvantagevisa.com,American Airlines domain aadvantagevisa.com,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Organization,American Airlines domain aadvantagevisa.com,,corp_domain_mention,41b8769a5dd0f5c6ca67403dd237dea9,corp_domain_mention__41b8769a5dd0f5c6ca67403dd237dea9
aaecuador.com,American Airlines domain aaecuador.com,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Organization,American Airlines domain aaecuador.com,,corp_domain_mention,0ed043cd02f5c8d9312a8aa939c9313e,corp_domain_mention__0ed043cd02f5c8d9312a8aa939c9313e
aaefcu.mobi,American Airlines domain aaefcu.mobi,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,IndustryTerm,American Airlines domain aaefcu.mobi,,corp_domain_mention,953ca05ef81472b7a0c9dfb35bb345f4,corp_domain_mention__953ca05ef81472b7a0c9dfb35bb345f4
aaefcu.org,American Airlines domain aaefcu.org,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,IndustryTerm,American Airlines domain aaefcu.org,,corp_domain_mention,778d88fd0cacc6d9f99db42acde58dbe,corp_domain_mention__778d88fd0cacc6d9f99db42acde58dbe
aaelsalvador.com,American Airlines domain aaelsalvador.com,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Consulates,American Airlines domain aaelsalvador.com,,corp_domain_mention,f2736528b930a86d7c23ff25c5c3f9e9,corp_domain_mention__f2736528b930a86d7c23ff25c5c3f9e9
aaevents.com,American Airlines domain aaevents.com,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Wells,American Airlines domain aaevents.com,,corp_domain_mention,bbf9cc429c69f5b62b72f5cb1f4955d5,corp_domain_mention__bbf9cc429c69f5b62b72f5cb1f4955d5
aafamilyfund.com,American Airlines domain aafamilyfund.com,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,LegislativeCommittee,American Airlines domain aafamilyfund.com,,corp_domain_mention,3ae6866f8fb750e242f3a8711c47a672,corp_domain_mention__3ae6866f8fb750e242f3a8711c47a672
aafamilyfund.net,American Airlines domain aafamilyfund.net,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Organization,American Airlines domain aafamilyfund.net,,corp_domain_mention,02472a8976e8a393b6536f9de0e2766b,corp_domain_mention__02472a8976e8a393b6536f9de0e2766b
aafamilyfund.org,American Airlines domain aafamilyfund.org,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Refinery,American Airlines domain aafamilyfund.org,,corp_domain_mention,82ed30e09734bbea8e7ec61b0fca0fc0,corp_domain_mention__82ed30e09734bbea8e7ec61b0fca0fc0
aafirstcall.com,American Airlines domain aafirstcall.com,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Diplomat,American Airlines domain aafirstcall.com,,corp_domain_mention,3af7963cfda9e090c065e44574201b09,corp_domain_mention__3af7963cfda9e090c065e44574201b09
aaflightinfo.com,American Airlines domain aaflightinfo.com,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,space,American Airlines domain aaflightinfo.com,,corp_domain_mention,b772f7c20703896aba36d44878bc7ccc,corp_domain_mention__b772f7c20703896aba36d44878bc7ccc
aaflightservice.com,American Airlines domain aaflightservice.com,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Pipeline,American Airlines domain aaflightservice.com,,corp_domain_mention,20095489a77696b192073387be749838,corp_domain_mention__20095489a77696b192073387be749838
aaflightservices.com,American Airlines domain aaflightservices.com,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,News,American Airlines domain aaflightservices.com,,corp_domain_mention,4f6b746d581f5aed006522001057841c,corp_domain_mention__4f6b746d581f5aed006522001057841c
