german_text,caption_text,lat,lon,.1,default location,default_lat,default_lon,.2,handle:einszweizweibot,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
oberham,"Oberham, Austria",48.19674,13.55036,,,,,,,Person,"Oberham, Austria",,upper_austria_locations,e11dffca4b14bbf9af47d380228dba7e,upper_austria_locations__e11dffca4b14bbf9af47d380228dba7e
oberhofen am irrsee,"Oberhofen am Irrsee, Austria",47.9542257,13.3064924,,,,,,,Exec,"Oberhofen am Irrsee, Austria",,upper_austria_locations,782e98ddbd1f70da0568929b44c711ae,upper_austria_locations__782e98ddbd1f70da0568929b44c711ae
oberinzersdorf,"Oberinzersdorf, Austria",48.3284,15.69468,,,,,,,CompanyKeyword,"Oberinzersdorf, Austria",,upper_austria_locations,754e04bc459e008cd7aeb12fe123eb28,upper_austria_locations__754e04bc459e008cd7aeb12fe123eb28
oberkappel,"Oberkappel, Austria",48.5527707,13.7716319,,,,,,,ForeignMinistry,"Oberkappel, Austria",,upper_austria_locations,d95b289df75c68571b7b91dbdfb75e0b,upper_austria_locations__d95b289df75c68571b7b91dbdfb75e0b
oberkriebach,"Oberkriebach, Austria",48.14965,12.8372301,,,,,,,AAEntity,"Oberkriebach, Austria",,upper_austria_locations,6a3acf2b595681300aeb594b4e3a9c3e,upper_austria_locations__6a3acf2b595681300aeb594b4e3a9c3e
oberkriech,"Oberkriech, Austria",47.96625,13.7201,,,,,,,ForeignMinister,"Oberkriech, Austria",,upper_austria_locations,5ce46a44108690dd0a0ff5d7a33670a3,upper_austria_locations__5ce46a44108690dd0a0ff5d7a33670a3
oberlangbath,"Oberlangbath, Austria",47.812017,13.7702826,,,,,,,Keyphrase,"Oberlangbath, Austria",,upper_austria_locations,bd4db8fab1e6548e0502d849a1a416bd,upper_austria_locations__bd4db8fab1e6548e0502d849a1a416bd
obermicheldorf,"Obermicheldorf, Austria",47.8789716,14.1335707,,,,,,,ForeignMinister,"Obermicheldorf, Austria",,upper_austria_locations,3fb235c88eecd38d2d943f086aa26466,upper_austria_locations__3fb235c88eecd38d2d943f086aa26466
obermigelsbach,"Obermigelsbach, Austria",48.025854,13.9723665,,,,,,,DiplomaticFacilities,"Obermigelsbach, Austria",,upper_austria_locations,dbdc8cb2ef8a0001eaa7cbc20b5b2409,upper_austria_locations__dbdc8cb2ef8a0001eaa7cbc20b5b2409
oberminathal,"Oberminathal, Austria",48.1245,13.23735,,,,,,,Wells,"Oberminathal, Austria",,upper_austria_locations,2b97f6a165f055b270143bd020559cbb,upper_austria_locations__2b97f6a165f055b270143bd020559cbb
obernberg am inn,"Obernberg am Inn, Austria",48.3202106,13.3303233,,,,,,,CompanyKeyword,"Obernberg am Inn, Austria",,upper_austria_locations,920ad8b9d385bf227192b9b1545e182b,upper_austria_locations__920ad8b9d385bf227192b9b1545e182b
oberndobl,"Oberndobl, Austria",48.31188,13.59784,,,,,,,Consulates,"Oberndobl, Austria",,upper_austria_locations,dd0c2f32c4f26fc5fb0b3e703d5179a1,upper_austria_locations__dd0c2f32c4f26fc5fb0b3e703d5179a1
oberndorf,"Oberndorf, Austria",47.9420257,12.9433887,,,,,,,News,"Oberndorf, Austria",,upper_austria_locations,8506ae77d40a2f724b6a3c8a82d93b75,upper_austria_locations__8506ae77d40a2f724b6a3c8a82d93b75
oberndorf bei schwanenstadt,"Oberndorf bei Schwanenstadt, Austria",48.0549041,13.7631334,,,,,,,FTO,"Oberndorf bei Schwanenstadt, Austria",,upper_austria_locations,6b841e19ac8ec9277f2cfb2b9995565e,upper_austria_locations__6b841e19ac8ec9277f2cfb2b9995565e
oberneukirchen,"Oberneukirchen, Austria",48.462842,14.2237853,,,,,,,Person,"Oberneukirchen, Austria",,upper_austria_locations,deb2202874b280367cd4441677faddf2,upper_austria_locations__deb2202874b280367cd4441677faddf2
obernhaag,"Obernhaag, Austria",46.6867087,15.3331861,,,,,,,Organization,"Obernhaag, Austria",,upper_austria_locations,7468a8f156b9e03db9fc67e884b42609,upper_austria_locations__7468a8f156b9e03db9fc67e884b42609
oberottensheim,"Oberottensheim, Austria",48.332172,14.1743045,,,,,,,Pipeline,"Oberottensheim, Austria",,upper_austria_locations,242f3a611e445ee57f9130486f340218,upper_austria_locations__242f3a611e445ee57f9130486f340218
oberperwend,"Oberperwend, Austria",48.19921,14.0724,,,,,,,Shipping,"Oberperwend, Austria",,upper_austria_locations,18402ae7bbfdfe327afa1da45e6250c7,upper_austria_locations__18402ae7bbfdfe327afa1da45e6250c7
oberpilsbach,"Oberpilsbach, Austria",48.0387961,13.6658155,,,,,,,Diplomat,"Oberpilsbach, Austria",,upper_austria_locations,6d600c5af795b3f35a2f7dc6e2458b3c,upper_austria_locations__6d600c5af795b3f35a2f7dc6e2458b3c
oberplaissa,"Oberplaissa, Austria",48.33167,13.67195,,,,,,,AAEntity,"Oberplaissa, Austria",,upper_austria_locations,68e6b56c3c31ae306611ee7455eb416f,upper_austria_locations__68e6b56c3c31ae306611ee7455eb416f
oberrodham,"Oberrodham, Austria",48.30506,13.97523,,,,,,,AAEntity,"Oberrodham, Austria",,upper_austria_locations,1893d675df3c2ff41e5078c0e0b3affe,upper_austria_locations__1893d675df3c2ff41e5078c0e0b3affe
oberrudling,"Oberrudling, Austria",48.30560153,13.97518706,,,,,,,Exec,"Oberrudling, Austria",,upper_austria_locations,c310c6b9eed687a0cd825be9b5db5a6c,upper_austria_locations__c310c6b9eed687a0cd825be9b5db5a6c
oberschaden,"Oberschaden, Austria",48.3099848,14.04595289,,,,,,,Keyphrase,"Oberschaden, Austria",,upper_austria_locations,d67cab3021714acebcab5f08d7be644d,upper_austria_locations__d67cab3021714acebcab5f08d7be644d
oberschauersberg,"Oberschauersberg, Austria",48.12741,14.00937,,,,,,,Pipeline,"Oberschauersberg, Austria",,upper_austria_locations,cd9f26cb914d26d8df1f07ae7eaceec6,upper_austria_locations__cd9f26cb914d26d8df1f07ae7eaceec6
oberschlierbach,"Oberschlierbach, Austria",47.9256959,14.1663302,,,,,,,CompanyKeyword,"Oberschlierbach, Austria",,upper_austria_locations,1db1b4363184280abcc2e57cf2f7ff53,upper_austria_locations__1db1b4363184280abcc2e57cf2f7ff53
oberschwand,"Oberschwand, Austria",47.9153599,13.3195067,,,,,,,Keyphrase,"Oberschwand, Austria",,upper_austria_locations,54ab87a1c5cd14e04baa604a0afd3c20,upper_austria_locations__54ab87a1c5cd14e04baa604a0afd3c20
obersee,"Obersee, Austria",46.8911868,12.2046279,,,,,,,space,"Obersee, Austria",,upper_austria_locations,c55c4beeee5debb94b7ad381713482c8,upper_austria_locations__c55c4beeee5debb94b7ad381713482c8
oberspitzling,"Oberspitzling, Austria",48.3393,13.65377,,,,,,,DiplomaticFacilities,"Oberspitzling, Austria",,upper_austria_locations,fb6477c2656b249b3a192ab74c494c90,upper_austria_locations__fb6477c2656b249b3a192ab74c494c90
oberthanbach,"Oberthanbach, Austria",48.1841554,13.8988122,,,,,,,Person,"Oberthanbach, Austria",,upper_austria_locations,a711b7564e83c5eacd1ecaeaac065f8d,upper_austria_locations__a711b7564e83c5eacd1ecaeaac065f8d
obertraun,"Obertraun, Austria",47.5568951,13.6867754,,,,,,,Diplomat,"Obertraun, Austria",,upper_austria_locations,cf0d3b8fbfe99273ff0ea97708f99188,upper_austria_locations__cf0d3b8fbfe99273ff0ea97708f99188
obertreubach,"Obertreubach, Austria",48.18277,13.21733,,,,,,,Keyphrase,"Obertreubach, Austria",,upper_austria_locations,ca729471fd9569d028af7b3592384297,upper_austria_locations__ca729471fd9569d028af7b3592384297
oberwang,"Oberwang, Austria",47.867789,13.4334299,,,,,,,DiplomaticFacilities,"Oberwang, Austria",,upper_austria_locations,6682b01931de1f10925e71ddb07c89e8,upper_austria_locations__6682b01931de1f10925e71ddb07c89e8
oberweidlham,"Oberweidlham, Austria",48.17691,14.39958,,,,,,,FTO,"Oberweidlham, Austria",,upper_austria_locations,3aff9bce00998e88e94a0aa36c9c4c7c,upper_austria_locations__3aff9bce00998e88e94a0aa36c9c4c7c
oberweis,"Oberweis, Austria",47.9460252,13.8155399,,,,,,,IndustryTerm,"Oberweis, Austria",,upper_austria_locations,a2d1d1ff820abdc84855480935243c15,upper_austria_locations__a2d1d1ff820abdc84855480935243c15
oberweissau,"Oberweissau, Austria",48.03215,13.17802,,,,,,,Consulates,"Oberweissau, Austria",,upper_austria_locations,99d7d60cd23635ad7a4fb3842dcb4e18,upper_austria_locations__99d7d60cd23635ad7a4fb3842dcb4e18
oberweissenbach,"Oberweissenbach, Austria",46.93626,15.8487399,,,,,,,News,"Oberweissenbach, Austria",,upper_austria_locations,1ba81cb489b07b00fd0cb6dae87df84e,upper_austria_locations__1ba81cb489b07b00fd0cb6dae87df84e
oed in bergen,"Oed in Bergen, Austria",48.3908,13.9648,,,,,,,Person,"Oed in Bergen, Austria",,upper_austria_locations,379900adf2eee3cac3cac5e6e751bed3,upper_austria_locations__379900adf2eee3cac3cac5e6e751bed3
oedenkirchen,"Oedenkirchen, Austria",47.63044,16.03232,,,,,,,Consulates,"Oedenkirchen, Austria",,upper_austria_locations,52f376c47f295b29a49ab98a0efb3d68,upper_austria_locations__52f376c47f295b29a49ab98a0efb3d68
oedt,"Oedt, Austria",48.21218,14.20311,,,,,,,Organization,"Oedt, Austria",,upper_austria_locations,61aa1005264e97ec9b3c3a06fa0bb5f8,upper_austria_locations__61aa1005264e97ec9b3c3a06fa0bb5f8
oepping,"Oepping, Austria",48.6029967,13.9456309,,,,,,,space,"Oepping, Austria",,upper_austria_locations,57359b702297add9dd7b78d643e7b3d9,upper_austria_locations__57359b702297add9dd7b78d643e7b3d9
offenhausen,"Offenhausen, Austria",48.1550488,13.8366225,,,,,,,space,"Offenhausen, Austria",,upper_austria_locations,39b05e0c5e65bcf27b759933f92410fa,upper_austria_locations__39b05e0c5e65bcf27b759933f92410fa
oftering,"Oftering, Austria",48.2346697,14.1330827,,,,,,,Pipeline,"Oftering, Austria",,upper_austria_locations,e639c81ded51f3f1dd5bd3fc7c3baea7,upper_austria_locations__e639c81ded51f3f1dd5bd3fc7c3baea7
ohlsdorf,"Ohlsdorf, Austria",48.49564,13.85086,,,,,,,Pipeline,"Ohlsdorf, Austria",,upper_austria_locations,8dcf5c142b833e14582b8c376e1c3bde,upper_austria_locations__8dcf5c142b833e14582b8c376e1c3bde
ollerndorf,"Ollerndorf, Austria",48.49595194,13.8506454,,,,,,,Organization,"Ollerndorf, Austria",,upper_austria_locations,e20296f15d3ffa01d6c47e497330f16a,upper_austria_locations__e20296f15d3ffa01d6c47e497330f16a
olling,"olling, Austria",47.99372508,12.89550872,,,,,,,Shipping,"olling, Austria",,upper_austria_locations,7dafb78663c1f7a7cf05f27e6ef823b5,upper_austria_locations__7dafb78663c1f7a7cf05f27e6ef823b5
ort im innkreis,"Ort im Innkreis, Austria",48.31511,13.43481,,,,,,,DiplomaticFacilities,"Ort im Innkreis, Austria",,upper_austria_locations,14b63b77b62fe03b58e2e77ce6b04f56,upper_austria_locations__14b63b77b62fe03b58e2e77ce6b04f56
ort-altmunster,"Ort-Altmunster, Austria",47.9011744,13.7678146,,,,,,,DiplomaticFacilities,"Ort-Altmunster, Austria",,upper_austria_locations,49ffd7bbf29d74dc12399f673d81e5ef,upper_austria_locations__49ffd7bbf29d74dc12399f673d81e5ef
ort-gmunden,"Ort-Gmunden, Austria",47.910879,13.791128,,,,,,,Organization,"Ort-Gmunden, Austria",,upper_austria_locations,d08f34269129fdf61493ba4445e946b9,upper_austria_locations__d08f34269129fdf61493ba4445e946b9
ostermiething,"Ostermiething, Austria",48.046754,12.8291274,,,,,,,Person,"Ostermiething, Austria",,upper_austria_locations,03560b2db7e1013773da479bf7c92152,upper_austria_locations__03560b2db7e1013773da479bf7c92152
osternberg,"Osternberg, Austria",48.2456871,13.0265647,,,,,,,Organization,"Osternberg, Austria",,upper_austria_locations,fcdc6db01833d09c17fccc6495b6f657,upper_austria_locations__fcdc6db01833d09c17fccc6495b6f657
ottenschlag im muhlkreis,"Ottenschlag im Muhlkreis, Austria",48.4676142,14.3846119,,,,,,,LegislativeCommittee,"Ottenschlag im Muhlkreis, Austria",,upper_austria_locations,ba7a40d81c077e3cf340254374c688fc,upper_austria_locations__ba7a40d81c077e3cf340254374c688fc
ottensheim,"Ottensheim, Austria",48.332172,14.1743045,,,,,,,AAEntity,"Ottensheim, Austria",,upper_austria_locations,880a8d7ab635d4a15680e2ae60d61d88,upper_austria_locations__880a8d7ab635d4a15680e2ae60d61d88
otterbach,"Otterbach, Austria",48.4577,13.45387,,,,,,,CompanyKeyword,"Otterbach, Austria",,upper_austria_locations,6647e16cc77ff76dceb9b89d8230c0db,upper_austria_locations__6647e16cc77ff76dceb9b89d8230c0db
ottnang am hausruck,"Ottnang am Hausruck, Austria",48.0920184,13.6536277,,,,,,,Shipping,"Ottnang am Hausruck, Austria",,upper_austria_locations,96d9d9ec891495e517b7ce6edcf51625,upper_austria_locations__96d9d9ec891495e517b7ce6edcf51625
ottsdorf,"Ottsdorf, Austria",47.88636,14.10482,,,,,,,AAEntity,"Ottsdorf, Austria",,upper_austria_locations,e816935cab1656a7f287b6a0d4564dea,upper_austria_locations__e816935cab1656a7f287b6a0d4564dea
pabing,"Pabing, Austria",47.91809,12.9708,,,,,,,Wells,"Pabing, Austria",,upper_austria_locations,77a2988cde837b9bd67914231f8f055d,upper_austria_locations__77a2988cde837b9bd67914231f8f055d
pabneukirchen,"Pabneukirchen, Austria",48.3234302,14.8174629,,,,,,,Organization,"Pabneukirchen, Austria",,upper_austria_locations,14655dd7720b01cdd5789c8196ce8c5e,upper_austria_locations__14655dd7720b01cdd5789c8196ce8c5e
palting,"Palting, Austria",48.01548,13.12731,,,,,,,ForeignMinistry,"Palting, Austria",,upper_austria_locations,e8dabd897f5a1e017f31565957da97b9,upper_austria_locations__e8dabd897f5a1e017f31565957da97b9
panholz,"Panholz, Austria",48.4809708,13.9628843,,,,,,,LegislativeCommittee,"Panholz, Austria",,upper_austria_locations,8b90acc1c00a96c40974a7da0836db8c,upper_austria_locations__8b90acc1c00a96c40974a7da0836db8c
paroxedt,"Paroxedt, Austria",48.39914,14.86435,,,,,,,ForeignMinistry,"Paroxedt, Austria",,upper_austria_locations,0f7f65eb36ea4941a460f4268682c068,upper_austria_locations__0f7f65eb36ea4941a460f4268682c068
parz,"Parz, Austria",48.3928923,13.8984482,,,,,,,Wells,"Parz, Austria",,upper_austria_locations,2c3f4e89f635f69568f106d724255ad9,upper_austria_locations__2c3f4e89f635f69568f106d724255ad9
pasching,"Pasching, Austria",48.2591244,14.204556,,,,,,,AAEntity,"Pasching, Austria",,upper_austria_locations,fe742f2bf49777deec8b63f0e0bc33af,upper_austria_locations__fe742f2bf49777deec8b63f0e0bc33af
pattigham,"Pattigham, Austria",48.1541866,13.4845771,,,,,,,AAEntity,"Pattigham, Austria",,upper_austria_locations,9197be64e6b7eed1a50b6d2240b8fc41,upper_austria_locations__9197be64e6b7eed1a50b6d2240b8fc41
peilstein im muhlviertel,"Peilstein im Muhlviertel, Austria",48.6168975,13.895197,,,,,,,Pipeline,"Peilstein im Muhlviertel, Austria",,upper_austria_locations,4c1990aa16bb20f5764cc32fa04857b6,upper_austria_locations__4c1990aa16bb20f5764cc32fa04857b6
pelmberg,"Pelmberg, Austria",48.40694,14.31812,,,,,,,Keyphrase,"Pelmberg, Austria",,upper_austria_locations,0a377eb784cda68b0719b1aad5aa1d51,upper_austria_locations__0a377eb784cda68b0719b1aad5aa1d51
penking,"Penking, Austria",48.14216,14.4065,,,,,,,DiplomaticFacilities,"Penking, Austria",,upper_austria_locations,587ee934ac76064bf7e6e392fc9491fa,upper_austria_locations__587ee934ac76064bf7e6e392fc9491fa
pennewang,"Pennewang, Austria",48.1284756,13.8430099,,,,,,,AAEntity,"Pennewang, Austria",,upper_austria_locations,3214e41e4e17583d9698b16629436db5,upper_austria_locations__3214e41e4e17583d9698b16629436db5
penzendorf,"Penzendorf, Austria",47.30473,15.97192,,,,,,,AAEntity,"Penzendorf, Austria",,upper_austria_locations,451513e3d79fec4de46846c8ac6b15a9,upper_austria_locations__451513e3d79fec4de46846c8ac6b15a9
perg,"Perg, Austria",48.24992,14.63474,,,,,,,Consulates,"Perg, Austria",,upper_austria_locations,675a91978664ce392b6f792e61b06fff,upper_austria_locations__675a91978664ce392b6f792e61b06fff
pergern,"Pergern, Austria",48.03949,14.36012,,,,,,,ForeignMinistry,"Pergern, Austria",,upper_austria_locations,8c0cc22517a7c5767af93a46b269e0ef,upper_austria_locations__8c0cc22517a7c5767af93a46b269e0ef
pergkirchen,"Pergkirchen, Austria",48.2451,14.67704,,,,,,,Diplomat,"Pergkirchen, Austria",,upper_austria_locations,ca1b1222d1dc92cc0102abeeddbdce68,upper_austria_locations__ca1b1222d1dc92cc0102abeeddbdce68
pernau,"Pernau, Austria",48.173494,14.0429536,,,,,,,Pipeline,"Pernau, Austria",,upper_austria_locations,d4b0245b382b144d6349be6319515aba,upper_austria_locations__d4b0245b382b144d6349be6319515aba
perneck,"Perneck, Austria",48.11986,13.21082,,,,,,,Consulates,"Perneck, Austria",,upper_austria_locations,2d3a67079a109b57f685db82383f186d,upper_austria_locations__2d3a67079a109b57f685db82383f186d
pernzell,"Pernzell, Austria",47.93051,14.21918,,,,,,,ForeignMinister,"Pernzell, Austria",,upper_austria_locations,9409302e92c0af466535866be7724f83,upper_austria_locations__9409302e92c0af466535866be7724f83
perwang,"Perwang, Austria",48.00564,13.0826,,,,,,,Keyphrase,"Perwang, Austria",,upper_austria_locations,9c08fb06b406e1d12a05062cd6d5faea,upper_austria_locations__9c08fb06b406e1d12a05062cd6d5faea
perwang am grabensee,"Perwang am Grabensee, Austria",47.60565,16.21298,,,,,,,ForeignMinister,"Perwang am Grabensee, Austria",,upper_austria_locations,4dc429e28febd92c57ad45a05e8cac8c,upper_austria_locations__4dc429e28febd92c57ad45a05e8cac8c
pesendorf,"Pesendorf, Austria",46.9518207,14.4015877,,,,,,,Refinery,"Pesendorf, Austria",,upper_austria_locations,917067ac74f2ca15ea9982a822303a51,upper_austria_locations__917067ac74f2ca15ea9982a822303a51
petersberg,"Petersberg, Austria",48.50401442,14.11988923,,,,,,,Diplomat,"Petersberg, Austria",,upper_austria_locations,8cac7e2c3ded8fe89a6d0f07742a587e,upper_austria_locations__8cac7e2c3ded8fe89a6d0f07742a587e
peterskirchen,"Peterskirchen, Austria",48.2368097,13.5456047,,,,,,,Consulates,"Peterskirchen, Austria",,upper_austria_locations,fbacd8cba57a9ad82b187f82efc029d6,upper_austria_locations__fbacd8cba57a9ad82b187f82efc029d6
pettenbach,"Pettenbach, Austria",47.9585015,14.0137659,,,,,,,Consulates,"Pettenbach, Austria",,upper_austria_locations,a391093a9393cb72da7b8c25f4882f6f,upper_austria_locations__a391093a9393cb72da7b8c25f4882f6f
pettendorf,"Pettendorf, Austria",48.4139504,16.0594647,,,,,,,FTO,"Pettendorf, Austria",,upper_austria_locations,92415aea6e3eb9c4254cde5c1fecf00e,upper_austria_locations__92415aea6e3eb9c4254cde5c1fecf00e
peuerbach,"Peuerbach, Austria",48.3447243,13.7708033,,,,,,,Pipeline,"Peuerbach, Austria",,upper_austria_locations,60b3b1f345da90412eb5465bb929733b,upper_austria_locations__60b3b1f345da90412eb5465bb929733b
pfaffing,"Pfaffing, Austria",48.0183529,13.4757555,,,,,,,ForeignMinistry,"Pfaffing, Austria",,upper_austria_locations,399b014859728d3be8980d1d377893fe,upper_austria_locations__399b014859728d3be8980d1d377893fe
pfaffstatt,"Pfaffstatt, Austria",48.0768087,13.144059,,,,,,,CompanyKeyword,"Pfaffstatt, Austria",,upper_austria_locations,a384bdbde9d972199ce702938362b774,upper_austria_locations__a384bdbde9d972199ce702938362b774
pfarrhofsberg,"Pfarrhofsberg, Austria",48.1777204,13.797604,,,,,,,space,"Pfarrhofsberg, Austria",,upper_austria_locations,9f18b04d15ec5aa611dba2b7183de000,upper_austria_locations__9f18b04d15ec5aa611dba2b7183de000
pfarrkirchen bei bad hall,"Pfarrkirchen bei Bad Hall, Austria",48.0299357,14.1994275,,,,,,,ForeignMinistry,"Pfarrkirchen bei Bad Hall, Austria",,upper_austria_locations,f5b0945e4cbcd9cf3cb18b467aa9e6ea,upper_austria_locations__f5b0945e4cbcd9cf3cb18b467aa9e6ea
pfarrkirchen im muhlkreis,"Pfarrkirchen im Muhlkreis, Austria",48.503213,13.8269644,,,,,,,FTO,"Pfarrkirchen im Muhlkreis, Austria",,upper_austria_locations,359fc70a3d5c362688adb78f810ccb1f,upper_austria_locations__359fc70a3d5c362688adb78f810ccb1f
pfleg,"Pfleg, Austria",48.1676213,16.344281,,,,,,,space,"Pfleg, Austria",,upper_austria_locations,19ff8350f894a34c8e30e7107259df2d,upper_austria_locations__19ff8350f894a34c8e30e7107259df2d
piberbach,"Piberbach, Austria",48.1150231,14.2274465,,,,,,,space,"Piberbach, Austria",,upper_austria_locations,c9760674a0bdde5830b6675b687d7ac9,upper_austria_locations__c9760674a0bdde5830b6675b687d7ac9
pichl,"Pichl, Austria",47.38906,13.60965,,,,,,,LegislativeCommittee,"Pichl, Austria",,upper_austria_locations,bae93cd393b6cfe7e41e70674c6efc05,upper_austria_locations__bae93cd393b6cfe7e41e70674c6efc05
pichl bei wels,"Pichl bei Wels, Austria",48.1841554,13.8988122,,,,,,,space,"Pichl bei Wels, Austria",,upper_austria_locations,3b3db143dafacf01a73396bbdbc5585c,upper_austria_locations__3b3db143dafacf01a73396bbdbc5585c
pichlern,"Pichlern, Austria",47.50473,14.12199,,,,,,,LegislativeCommittee,"Pichlern, Austria",,upper_austria_locations,4a783bfdcf8926e6563b5042769e9eac,upper_austria_locations__4a783bfdcf8926e6563b5042769e9eac
pichling,"Pichling, Austria",48.2544628,14.3651165,,,,,,,Media,"Pichling, Austria",,upper_austria_locations,109ed8811c7309d30240462cc47839a9,upper_austria_locations__109ed8811c7309d30240462cc47839a9
pichlwang,"Pichlwang, Austria",47.99108,13.61718,,,,,,,Keyphrase,"Pichlwang, Austria",,upper_austria_locations,30370e795221c1fc19354edbc20e1249,upper_austria_locations__30370e795221c1fc19354edbc20e1249
pierbach,"Pierbach, Austria",48.3482373,14.7556081,,,,,,,Pipeline,"Pierbach, Austria",,upper_austria_locations,67881336e466a1a1e8a1046b2d67a316,upper_austria_locations__67881336e466a1a1e8a1046b2d67a316
