chinacity_identifier,chinacitycaption_name,chinatagging_location,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
咸宁市,"Xianning, Hubei, China",xianninghubei,Pipeline,"Xianning, Hubei, China",,dgm_chinacitylocations,e58abad764ca3064f17fb6c2ec8ff73b,dgm_chinacitylocations__e58abad764ca3064f17fb6c2ec8ff73b
荆州市,"Jingzhou, Hubei, China",jingzhouhubei,Consulates,"Jingzhou, Hubei, China",,dgm_chinacitylocations,e0086c10291634164bf0acf2fbac525f,dgm_chinacitylocations__e0086c10291634164bf0acf2fbac525f
宜昌市,"Yichang, Hubei, China",yichanghubei,Diplomat,"Yichang, Hubei, China",,dgm_chinacitylocations,6509adc7c106cc4fc8c8807868916346,dgm_chinacitylocations__6509adc7c106cc4fc8c8807868916346
随州市,"Suizhou, Hubei, China",suizhouhubei,Pipeline,"Suizhou, Hubei, China",,dgm_chinacitylocations,337f72d95e77e4d67676ef788b837c04,dgm_chinacitylocations__337f72d95e77e4d67676ef788b837c04
仙桃市,"Xiantao, Hubei, China",xiantaohubei,News,"Xiantao, Hubei, China",,dgm_chinacitylocations,6e8efd54ffd8379cc4159e777549e19e,dgm_chinacitylocations__6e8efd54ffd8379cc4159e777549e19e
天门市,"Tianmen, Hubei, China",tianmenhubei,Keyphrase,"Tianmen, Hubei, China",,dgm_chinacitylocations,b74fbb9da3411812ae6d958a0665e321,dgm_chinacitylocations__b74fbb9da3411812ae6d958a0665e321
潜江市,"Qianjiang, Hubei, China",qianjianghubei,Media,"Qianjiang, Hubei, China",,dgm_chinacitylocations,a245e4a914461dd82c6b4388681cc04a,dgm_chinacitylocations__a245e4a914461dd82c6b4388681cc04a
丹江口市,"Danjiangkou, Hubei, China",danjiangkouhubei,AAEntity,"Danjiangkou, Hubei, China",,dgm_chinacitylocations,c944dc156cac6572c16dbfa6bb49a56d,dgm_chinacitylocations__c944dc156cac6572c16dbfa6bb49a56d
老河口市,"Laohekou, Hubei, China",laohekouhubei,Consulates,"Laohekou, Hubei, China",,dgm_chinacitylocations,360bde930cc3833d60a58318bf8a7186,dgm_chinacitylocations__360bde930cc3833d60a58318bf8a7186
枣阳市,"Zaoyang, Hubei, China",zaoyanghubei,FTO,"Zaoyang, Hubei, China",,dgm_chinacitylocations,047f6fb14ea576735e3a0e4b4205c7b0,dgm_chinacitylocations__047f6fb14ea576735e3a0e4b4205c7b0
宜城市,"Yicheng, Hubei, China",yichenghubei,Media,"Yicheng, Hubei, China",,dgm_chinacitylocations,2d3e96d0f2874a00acad08d7d6bdc72f,dgm_chinacitylocations__2d3e96d0f2874a00acad08d7d6bdc72f
钟祥市,"Zhongxiang, Hubei, China",zhongxianghubei,News,"Zhongxiang, Hubei, China",,dgm_chinacitylocations,c9a5c495de65dd2b3a0ac293edbc4b07,dgm_chinacitylocations__c9a5c495de65dd2b3a0ac293edbc4b07
京山市,"Jingshan, Hubei, China",jingshanhubei,Shipping,"Jingshan, Hubei, China",,dgm_chinacitylocations,4adce75e6b1db4e1eb63ea0873b2dfc2,dgm_chinacitylocations__4adce75e6b1db4e1eb63ea0873b2dfc2
汉川市,"Hanchuan, Hubei, China",hanchuanhubei,Keyphrase,"Hanchuan, Hubei, China",,dgm_chinacitylocations,472219b6908f43ef9831d70568e6a480,dgm_chinacitylocations__472219b6908f43ef9831d70568e6a480
应城市,"Yingcheng, Hubei, China",yingchenghubei,Keyphrase,"Yingcheng, Hubei, China",,dgm_chinacitylocations,323f2d80203ecc89c620101dd953cc3b,dgm_chinacitylocations__323f2d80203ecc89c620101dd953cc3b
安陆市,"Anlu, Hubei, China",anluhubei,CompanyKeyword,"Anlu, Hubei, China",,dgm_chinacitylocations,11715c06b27fe3ced17cde6c8e9edd17,dgm_chinacitylocations__11715c06b27fe3ced17cde6c8e9edd17
广水市,"Guangshui, Hubei, China",guangshuihubei,Wells,"Guangshui, Hubei, China",,dgm_chinacitylocations,4aa71f8fcb29484ab1806a97a51f3788,dgm_chinacitylocations__4aa71f8fcb29484ab1806a97a51f3788
麻城市,"Macheng, Hubei, China",machenghubei,ForeignMinistry,"Macheng, Hubei, China",,dgm_chinacitylocations,d4bd8f37a137b26df96879af582bce8e,dgm_chinacitylocations__d4bd8f37a137b26df96879af582bce8e
武穴市,"Wuxue, Hubei, China",wuxuehubei,AAEntity,"Wuxue, Hubei, China",,dgm_chinacitylocations,bd19c92219c6024db53941b86acbb03f,dgm_chinacitylocations__bd19c92219c6024db53941b86acbb03f
大冶市,"Daye, Hubei, China",dayehubei,Organization,"Daye, Hubei, China",,dgm_chinacitylocations,60d42f4ed932b7123f4a82887559ff11,dgm_chinacitylocations__60d42f4ed932b7123f4a82887559ff11
赤壁市,"Chibi, Hubei, China",chibihubei,Media,"Chibi, Hubei, China",,dgm_chinacitylocations,2c1b319bc7ad1ac52515f99da54cd3ef,dgm_chinacitylocations__2c1b319bc7ad1ac52515f99da54cd3ef
石首市,"Shishou, Hubei, China",shishouhubei,IndustryTerm,"Shishou, Hubei, China",,dgm_chinacitylocations,80df4fe4dca7cca8adf54ba117668825,dgm_chinacitylocations__80df4fe4dca7cca8adf54ba117668825
洪湖市,"Honghu, Hubei, China",honghuhubei,space,"Honghu, Hubei, China",,dgm_chinacitylocations,1cba6f4dc787431fcd0ac3250dfc84c4,dgm_chinacitylocations__1cba6f4dc787431fcd0ac3250dfc84c4
松滋市,"Songzi, Hubei, China",songzihubei,ForeignMinister,"Songzi, Hubei, China",,dgm_chinacitylocations,f1fc72333b58833c3ff133cba5793fab,dgm_chinacitylocations__f1fc72333b58833c3ff133cba5793fab
宜都市,"Yidu, Hubei, China",yiduhubei,ForeignMinister,"Yidu, Hubei, China",,dgm_chinacitylocations,8d7aad16394760a203d6bee8b6de65de,dgm_chinacitylocations__8d7aad16394760a203d6bee8b6de65de
枝江市,"Zhijiang, Hubei, China",zhijianghubei,IndustryTerm,"Zhijiang, Hubei, China",,dgm_chinacitylocations,f7ae1f9b167e6830aff4c9f258680ba3,dgm_chinacitylocations__f7ae1f9b167e6830aff4c9f258680ba3
当阳市,"Dangyang, Hubei, China",dangyanghubei,Shipping,"Dangyang, Hubei, China",,dgm_chinacitylocations,2bf51780ba147bddde4b154fd5bfe7f9,dgm_chinacitylocations__2bf51780ba147bddde4b154fd5bfe7f9
恩施市,"Enshi, Hubei, China",enshihubei,LegislativeCommittee,"Enshi, Hubei, China",,dgm_chinacitylocations,f1a987418e0099f49f98505f4962f64b,dgm_chinacitylocations__f1a987418e0099f49f98505f4962f64b
利川市,"Lichuan, Hubei, China",lichuanhubei,LegislativeCommittee,"Lichuan, Hubei, China",,dgm_chinacitylocations,086f3b432d7fd8b97539d6b778c196e7,dgm_chinacitylocations__086f3b432d7fd8b97539d6b778c196e7
武汉市,"Wuhan, Hubei, China",wuhanhubei,Media,"Wuhan, Hubei, China",,dgm_chinacitylocations,194904e6360f9240156a37ac765f1060,dgm_chinacitylocations__194904e6360f9240156a37ac765f1060
昆明市,"Kunming, Yunnan, China",kunmingyunnan,LegislativeCommittee,"Kunming, Yunnan, China",,dgm_chinacitylocations,db322dd941249324671fae8296137f7c,dgm_chinacitylocations__db322dd941249324671fae8296137f7c
曲靖市,"Qujing, Yunnan, China",qujingyunnan,Shipping,"Qujing, Yunnan, China",,dgm_chinacitylocations,0ac5a4d8a468d4bb97e2e5e28d342b7d,dgm_chinacitylocations__0ac5a4d8a468d4bb97e2e5e28d342b7d
玉溪市,"Yuxi, Yunnan, China",yuxiyunnan,IndustryTerm,"Yuxi, Yunnan, China",,dgm_chinacitylocations,aa8aab5d421594357e1987195f0a7c0f,dgm_chinacitylocations__aa8aab5d421594357e1987195f0a7c0f
丽江市,"Lijiang, Yunnan, China",lijiangyunnan,AAEntity,"Lijiang, Yunnan, China",,dgm_chinacitylocations,23d4c355fd3e570c0b87d9ff33f3ba37,dgm_chinacitylocations__23d4c355fd3e570c0b87d9ff33f3ba37
昭通市,"Zhaotong, Yunnan, China",zhaotongyunnan,space,"Zhaotong, Yunnan, China",,dgm_chinacitylocations,86e57348ddfc02f8535b74c7602221bd,dgm_chinacitylocations__86e57348ddfc02f8535b74c7602221bd
普洱市,"Pu'er, Yunnan, China",pueryunnan,IndustryTerm,"Pu'er, Yunnan, China",,dgm_chinacitylocations,f511d21f7064454fed914ff0230dd35c,dgm_chinacitylocations__f511d21f7064454fed914ff0230dd35c
临沧市,"Lincang, Yunnan, China",lincangyunnan,DiplomaticFacilities,"Lincang, Yunnan, China",,dgm_chinacitylocations,6aec55681fec6d6294bf662203a85373,dgm_chinacitylocations__6aec55681fec6d6294bf662203a85373
保山市,"Baoshan, Yunnan, China",baoshanyunnan,Diplomat,"Baoshan, Yunnan, China",,dgm_chinacitylocations,716f483e4fcf403f5fbf710117bc122c,dgm_chinacitylocations__716f483e4fcf403f5fbf710117bc122c
安宁市,"Anning, Yunnan, China",anningyunnan,Legislator,"Anning, Yunnan, China",,dgm_chinacitylocations,647001d17295c05cc24446e1f280ea6b,dgm_chinacitylocations__647001d17295c05cc24446e1f280ea6b
宣威市,"Xuanwei, Yunnan, China",xuanweiyunnan,Keyphrase,"Xuanwei, Yunnan, China",,dgm_chinacitylocations,f42bddf225b4b31ccc0ff4b8251a1ebc,dgm_chinacitylocations__f42bddf225b4b31ccc0ff4b8251a1ebc
芒市,"Mangshi, Yunnan, China",mangshiyunnan,ForeignMinistry,"Mangshi, Yunnan, China",,dgm_chinacitylocations,70c12e4afc3ecd2cef2c9fabe2fcb8e5,dgm_chinacitylocations__70c12e4afc3ecd2cef2c9fabe2fcb8e5
瑞丽市,"Ruili, Yunnan, China",ruiliyunnan,FTO,"Ruili, Yunnan, China",,dgm_chinacitylocations,581a5e72bb9691d2f42500217228c8eb,dgm_chinacitylocations__581a5e72bb9691d2f42500217228c8eb
大理市,"Dali, Yunnan, China",daliyunnan,Legislator,"Dali, Yunnan, China",,dgm_chinacitylocations,cdf95116eae6939f81a780627a1fa9a6,dgm_chinacitylocations__cdf95116eae6939f81a780627a1fa9a6
楚雄市,"Chuxiong, Yunnan, China",chuxiongyunnan,Consulates,"Chuxiong, Yunnan, China",,dgm_chinacitylocations,dd0715e468f546c5c4b0d6dccaed940e,dgm_chinacitylocations__dd0715e468f546c5c4b0d6dccaed940e
个旧市,"Gejiu, Yunnan, China",gejiuyunnan,ForeignMinistry,"Gejiu, Yunnan, China",,dgm_chinacitylocations,10e8b9e372422d9fdc71bd8ee7a81e00,dgm_chinacitylocations__10e8b9e372422d9fdc71bd8ee7a81e00
开远市,"Kaiyuan, Yunnan, China",kaiyuanyunnan,Person,"Kaiyuan, Yunnan, China",,dgm_chinacitylocations,80729d1ac660e1ca6a9abd64942ed71c,dgm_chinacitylocations__80729d1ac660e1ca6a9abd64942ed71c
蒙自市,"Mengzi, Yunnan, China",mengziyunnan,Keyphrase,"Mengzi, Yunnan, China",,dgm_chinacitylocations,c3179cc6e737a652a0f69c26950d4fe9,dgm_chinacitylocations__c3179cc6e737a652a0f69c26950d4fe9
弥勒市,"Mile, Yunnan, China",mileyunnan,Refinery,"Mile, Yunnan, China",,dgm_chinacitylocations,a3d3234ffab9f326ac5defdd51aff522,dgm_chinacitylocations__a3d3234ffab9f326ac5defdd51aff522
景洪市,"Jinghong, Yunnan, China",jinghongyunnan,News,"Jinghong, Yunnan, China",,dgm_chinacitylocations,755f5d84f19f00335709c9db647de6a0,dgm_chinacitylocations__755f5d84f19f00335709c9db647de6a0
文山市,"Wenshan, Yunnan, China",wenshanyunnan,AAEntity,"Wenshan, Yunnan, China",,dgm_chinacitylocations,f54e7f357a5c7e1e5d77cc68f1f5a814,dgm_chinacitylocations__f54e7f357a5c7e1e5d77cc68f1f5a814
香格里拉市,"Shangri-La, Yunnan, China",shangri-layunnan,ForeignMinister,"Shangri-La, Yunnan, China",,dgm_chinacitylocations,a46b87ee421466b3ddca4bf67c1138ec,dgm_chinacitylocations__a46b87ee421466b3ddca4bf67c1138ec
腾冲市,"Tengchong, Yunnan, China",tengchongyunnan,News,"Tengchong, Yunnan, China",,dgm_chinacitylocations,718a89bcedff3c935627a507262ad1ca,dgm_chinacitylocations__718a89bcedff3c935627a507262ad1ca
水富市,"Shuifu, Yunnan, China",shuifuyunnan,DiplomaticFacilities,"Shuifu, Yunnan, China",,dgm_chinacitylocations,64d2630fb4ebf2635f8def78641eda3a,dgm_chinacitylocations__64d2630fb4ebf2635f8def78641eda3a
澄江市,"Chengjiang, Yunnan, China",chengjiangyunnan,CompanyKeyword,"Chengjiang, Yunnan, China",,dgm_chinacitylocations,f89a308bf7610cd81fa9e27c95905703,dgm_chinacitylocations__f89a308bf7610cd81fa9e27c95905703
泸水市,"Lushui, Yunnan, China",lushuiyunnan,Person,"Lushui, Yunnan, China",,dgm_chinacitylocations,448565790bd5a53563dfa1bd2616cb4b,dgm_chinacitylocations__448565790bd5a53563dfa1bd2616cb4b
贵阳市,"Guiyang, Guizhou, China",guiyangguizhou,Refinery,"Guiyang, Guizhou, China",,dgm_chinacitylocations,d0da0477c140b274d590f86747bd3763,dgm_chinacitylocations__d0da0477c140b274d590f86747bd3763
六盘水市,"Liupanshui, Guizhou, China",liupanshuiguizhou,Diplomat,"Liupanshui, Guizhou, China",,dgm_chinacitylocations,a818e2241b6bf2374a147a274f4247eb,dgm_chinacitylocations__a818e2241b6bf2374a147a274f4247eb
遵义市,"Zunyi, Guizhou, China",zunyiguizhou,Refinery,"Zunyi, Guizhou, China",,dgm_chinacitylocations,9d7d14b58277ebf66c82f06d10f00bb7,dgm_chinacitylocations__9d7d14b58277ebf66c82f06d10f00bb7
安顺市,"Anshun, Guizhou, China",anshunguizhou,ForeignMinistry,"Anshun, Guizhou, China",,dgm_chinacitylocations,c3575622d38d04c68491c5b33167c082,dgm_chinacitylocations__c3575622d38d04c68491c5b33167c082
毕节市,"Bijie, Guizhou, China",bijieguizhou,CompanyKeyword,"Bijie, Guizhou, China",,dgm_chinacitylocations,94711d3a19dfc6ade6ee8e77c1e6c8b1,dgm_chinacitylocations__94711d3a19dfc6ade6ee8e77c1e6c8b1
铜仁市,"Tongren, Guizhou, China",tongrenguizhou,Wells,"Tongren, Guizhou, China",,dgm_chinacitylocations,b01894a397a04554e765165c45d6339f,dgm_chinacitylocations__b01894a397a04554e765165c45d6339f
清镇市,"Qingzhen, Guizhou, China",qingzhenguizhou,FTO,"Qingzhen, Guizhou, China",,dgm_chinacitylocations,8c89e4469bd21f42787d12547a762b98,dgm_chinacitylocations__8c89e4469bd21f42787d12547a762b98
赤水市,"Chishui, Guizhou, China",chishuiguizhou,DiplomaticFacilities,"Chishui, Guizhou, China",,dgm_chinacitylocations,72d46660caeb6616e9fc35aba5ecbd52,dgm_chinacitylocations__72d46660caeb6616e9fc35aba5ecbd52
仁怀市,"Renhuai, Guizhou, China",renhuaiguizhou,FTO,"Renhuai, Guizhou, China",,dgm_chinacitylocations,766a5798a24834a3b697d79160c1bd83,dgm_chinacitylocations__766a5798a24834a3b697d79160c1bd83
凯里市,"Kaili, Guizhou, China",kailiguizhou,FTO,"Kaili, Guizhou, China",,dgm_chinacitylocations,7941dc6e407c6e58a8647cbec7e62acb,dgm_chinacitylocations__7941dc6e407c6e58a8647cbec7e62acb
都匀市,"Duyun, Guizhou, China",duyunguizhou,FTO,"Duyun, Guizhou, China",,dgm_chinacitylocations,c461f44c59b9e9c4385d6b945415664e,dgm_chinacitylocations__c461f44c59b9e9c4385d6b945415664e
兴义市,"Xingyi, Guizhou, China",xingyiguizhou,Keyphrase,"Xingyi, Guizhou, China",,dgm_chinacitylocations,870fa30375d73c5f1664d6e82781057a,dgm_chinacitylocations__870fa30375d73c5f1664d6e82781057a
福泉市,"Fuquan, Guizhou, China",fuquanguizhou,Wells,"Fuquan, Guizhou, China",,dgm_chinacitylocations,679ba72306ac488158ac98628e157270,dgm_chinacitylocations__679ba72306ac488158ac98628e157270
盘州市,"Panzhou, Guizhou, China",panzhouguizhou,space,"Panzhou, Guizhou, China",,dgm_chinacitylocations,8b11c4c674f4e38f7e32fbd83c699776,dgm_chinacitylocations__8b11c4c674f4e38f7e32fbd83c699776
兴仁市,"Xingren, Guizhou, China",xingrenguizhou,Diplomat,"Xingren, Guizhou, China",,dgm_chinacitylocations,634b7c01898c2518694c0b99fdaa7a25,dgm_chinacitylocations__634b7c01898c2518694c0b99fdaa7a25
成都市,"Chengdu, Sichuan, China",chengdusichuan,Pipeline,"Chengdu, Sichuan, China",,dgm_chinacitylocations,b8056015aac0f8595049e051bdb946ac,dgm_chinacitylocations__b8056015aac0f8595049e051bdb946ac
崇州市,"Chongzhou, Sichuan, China",chongzhousichuan,Organization,"Chongzhou, Sichuan, China",,dgm_chinacitylocations,17927e5237df0399a5c16687d2f946de,dgm_chinacitylocations__17927e5237df0399a5c16687d2f946de
邛崍市,"Qionglai, Sichuan, China",qionglaisichuan,Keyphrase,"Qionglai, Sichuan, China",,dgm_chinacitylocations,cc4082de0792013d6dc240e97dbbff74,dgm_chinacitylocations__cc4082de0792013d6dc240e97dbbff74
都江堰市,"Dujiangyan, Sichuan, China",dujiangyansichuan,Consulates,"Dujiangyan, Sichuan, China",,dgm_chinacitylocations,662965d32b7524d57dbbc7abc8fad7b7,dgm_chinacitylocations__662965d32b7524d57dbbc7abc8fad7b7
彭州市,"Pengzhou, Sichuan, China",pengzhousichuan,LegislativeCommittee,"Pengzhou, Sichuan, China",,dgm_chinacitylocations,48c2689aebb964b949fe32ceddcf1123,dgm_chinacitylocations__48c2689aebb964b949fe32ceddcf1123
江油市,"Jiangyou, Sichuan, China",jiangyousichuan,Refinery,"Jiangyou, Sichuan, China",,dgm_chinacitylocations,6f619a223756fe7e3e45b9321ddc2c9f,dgm_chinacitylocations__6f619a223756fe7e3e45b9321ddc2c9f
什邡市,"Shifang, Sichuan, China",shifangsichuan,Consulates,"Shifang, Sichuan, China",,dgm_chinacitylocations,27bf6e4999beb0241c3db33a99130114,dgm_chinacitylocations__27bf6e4999beb0241c3db33a99130114
廣漢市,"Guanghan, Sichuan, China",guanghansichuan,AAEntity,"Guanghan, Sichuan, China",,dgm_chinacitylocations,dcbb834c90babde7021401645f225343,dgm_chinacitylocations__dcbb834c90babde7021401645f225343
綿竹市,"Mianzhu, Sichuan, China",mianzhusichuan,Organization,"Mianzhu, Sichuan, China",,dgm_chinacitylocations,4dd2628d33e0a11a664e7dd11f849a9e,dgm_chinacitylocations__4dd2628d33e0a11a664e7dd11f849a9e
閬中市,"Langzhong, Sichuan, China",langzhongsichuan,ForeignMinister,"Langzhong, Sichuan, China",,dgm_chinacitylocations,8c9d3f2ecde058c551a5c7a783f84661,dgm_chinacitylocations__8c9d3f2ecde058c551a5c7a783f84661
華鎣市,"Huaying, Sichuan, China",huayingsichuan,Pipeline,"Huaying, Sichuan, China",,dgm_chinacitylocations,f0036e8f9619156956032e661b28b932,dgm_chinacitylocations__f0036e8f9619156956032e661b28b932
峨眉山市,"Emeishan, Sichuan, China",emeishansichuan,ForeignMinister,"Emeishan, Sichuan, China",,dgm_chinacitylocations,f8fe18cf0bb52ea93cfbe126834b5c36,dgm_chinacitylocations__f8fe18cf0bb52ea93cfbe126834b5c36
萬源市,"Wanyuan, Sichuan, China",wanyuansichuan,Person,"Wanyuan, Sichuan, China",,dgm_chinacitylocations,7831f36effe83d6d3c362d9680cc4211,dgm_chinacitylocations__7831f36effe83d6d3c362d9680cc4211
简阳市,"Jianyang, Sichuan, China",jianyangsichuan,ForeignMinister,"Jianyang, Sichuan, China",,dgm_chinacitylocations,07b6420c1939e018a36c32726f94c547,dgm_chinacitylocations__07b6420c1939e018a36c32726f94c547
西昌市,"Xichang, Sichuan, China",xichangsichuan,Legislator,"Xichang, Sichuan, China",,dgm_chinacitylocations,fb548b66647d60da267014713cafd686,dgm_chinacitylocations__fb548b66647d60da267014713cafd686
康定市,"Kangding, Sichuan, China",kangdingsichuan,Consulates,"Kangding, Sichuan, China",,dgm_chinacitylocations,1ee5dd27bd51997e0ae32127db690a44,dgm_chinacitylocations__1ee5dd27bd51997e0ae32127db690a44
马尔康市,"Barkam, Sichuan, China",barkamsichuan,FTO,"Barkam, Sichuan, China",,dgm_chinacitylocations,da8f81dc13a26785acefd06959e2cdaa,dgm_chinacitylocations__da8f81dc13a26785acefd06959e2cdaa
隆昌市,"Longchang, Sichuan, China",longchangsichuan,Consulates,"Longchang, Sichuan, China",,dgm_chinacitylocations,f0d2e146b696447d928f8ef2cb1d9563,dgm_chinacitylocations__f0d2e146b696447d928f8ef2cb1d9563
射洪市,"Shehong, Sichuan, China",shehongsichuan,Legislator,"Shehong, Sichuan, China",,dgm_chinacitylocations,2c1fce3c6cc51b2e1d3c1e81f6730e40,dgm_chinacitylocations__2c1fce3c6cc51b2e1d3c1e81f6730e40
廣元市,"Guangyuan, Sichuan, China",guangyuansichuan,Refinery,"Guangyuan, Sichuan, China",,dgm_chinacitylocations,5ffbecf9e52b56424cd1eb767fb18d2b,dgm_chinacitylocations__5ffbecf9e52b56424cd1eb767fb18d2b
綿陽市,"Mianyang, Sichuan, China",mianyangsichuan,Refinery,"Mianyang, Sichuan, China",,dgm_chinacitylocations,bd38d156deb64fe54778104bd5b64140,dgm_chinacitylocations__bd38d156deb64fe54778104bd5b64140
德陽市,"Deyang, Sichuan, China",deyangsichuan,FTO,"Deyang, Sichuan, China",,dgm_chinacitylocations,d412a55a8b6dae1977d694975387d1ab,dgm_chinacitylocations__d412a55a8b6dae1977d694975387d1ab
南充市,"Nanchong, Sichuan, China",nanchongsichuan,AAEntity,"Nanchong, Sichuan, China",,dgm_chinacitylocations,b09336eb5a8bfe4f98ad390efd13e427,dgm_chinacitylocations__b09336eb5a8bfe4f98ad390efd13e427
广安市,"Guang'an, Sichuan, China",guangansichuan,Media,"Guang'an, Sichuan, China",,dgm_chinacitylocations,8a66a8f5ee7a8dc372a144ff9baaa4aa,dgm_chinacitylocations__8a66a8f5ee7a8dc372a144ff9baaa4aa
遂宁市,"Suining, Sichuan, China",suiningsichuan,Pipeline,"Suining, Sichuan, China",,dgm_chinacitylocations,64a0d4a35783f2666c71dd668cb8d426,dgm_chinacitylocations__64a0d4a35783f2666c71dd668cb8d426
內江市,"Neijiang, Sichuan, China",neijiangsichuan,IndustryTerm,"Neijiang, Sichuan, China",,dgm_chinacitylocations,dd4a051f79f3371dcbf3c429b9669af7,dgm_chinacitylocations__dd4a051f79f3371dcbf3c429b9669af7
乐山市,"Leshan, Sichuan, China",leshansichuan,Person,"Leshan, Sichuan, China",,dgm_chinacitylocations,b3c288a16679a6c9c7a880a4c4e97a7e,dgm_chinacitylocations__b3c288a16679a6c9c7a880a4c4e97a7e
自貢市,"Zigong, Sichuan, China",zigongsichuan,Keyphrase,"Zigong, Sichuan, China",,dgm_chinacitylocations,a089896c02aecb118ae344330f15bbc3,dgm_chinacitylocations__a089896c02aecb118ae344330f15bbc3
泸州市,"Zhangzhou, Sichuan, China",zhangzhousichuan,Refinery,"Zhangzhou, Sichuan, China",,dgm_chinacitylocations,a4acc56265ab15f28c7d114af800bd5c,dgm_chinacitylocations__a4acc56265ab15f28c7d114af800bd5c
宜宾市,"Yibin, Sichuan, China",yibinsichuan,Diplomat,"Yibin, Sichuan, China",,dgm_chinacitylocations,947952f8b704f76da824d8d73723fb95,dgm_chinacitylocations__947952f8b704f76da824d8d73723fb95
攀枝花市,"Panzhihua, Sichuan, China",panzhihuasichuan,Refinery,"Panzhihua, Sichuan, China",,dgm_chinacitylocations,65d21a7b4cc03c08661fcfcb83a82ce0,dgm_chinacitylocations__65d21a7b4cc03c08661fcfcb83a82ce0
巴中市,"Bazhong, Sichuan, China",bazhongsichuan,Person,"Bazhong, Sichuan, China",,dgm_chinacitylocations,d4b0449171c35a301cf4c829d1e487d4,dgm_chinacitylocations__d4b0449171c35a301cf4c829d1e487d4
达州市,"Dazhou, Sichuan, China",dazhousichuan,space,"Dazhou, Sichuan, China",,dgm_chinacitylocations,dd2fbbe71e655cea23713c3b3cd2a892,dgm_chinacitylocations__dd2fbbe71e655cea23713c3b3cd2a892
资阳市,"Ziyang, Sichuan, China",ziyangsichuan,Legislator,"Ziyang, Sichuan, China",,dgm_chinacitylocations,4ea9d190856712f7b868339c42db5e93,dgm_chinacitylocations__4ea9d190856712f7b868339c42db5e93
眉山市,"Meishan, Sichuan, China",meishansichuan,Organization,"Meishan, Sichuan, China",,dgm_chinacitylocations,d57b0ea1ae78c0163e5a5a849aea1336,dgm_chinacitylocations__d57b0ea1ae78c0163e5a5a849aea1336
雅安市,"Ya'an, Sichuan, China",yaansichuan,ForeignMinistry,"Ya'an, Sichuan, China",,dgm_chinacitylocations,378d02034942a7c8995bdfec1e1c55ca,dgm_chinacitylocations__378d02034942a7c8995bdfec1e1c55ca
海口市,"Haikou, Hainan, China",haikouhainan,ForeignMinister,"Haikou, Hainan, China",,dgm_chinacitylocations,5731ee53ed9415f96be4438cf751b79e,dgm_chinacitylocations__5731ee53ed9415f96be4438cf751b79e
三亚市,"Sanya, Hainan, China",sanyahainan,space,"Sanya, Hainan, China",,dgm_chinacitylocations,5c34acb0f5a4291f74d722e625c386bb,dgm_chinacitylocations__5c34acb0f5a4291f74d722e625c386bb
三沙市,"Sansha, Hainan, China",sanshahainan,Media,"Sansha, Hainan, China",,dgm_chinacitylocations,fe9400851c12c289d30ee6ac418e1d7a,dgm_chinacitylocations__fe9400851c12c289d30ee6ac418e1d7a
儋州市,"Zhangzhou, Hainan, China",zhangzhouhainan,space,"Zhangzhou, Hainan, China",,dgm_chinacitylocations,c7840d084254b1cc5c698096dbae3a0a,dgm_chinacitylocations__c7840d084254b1cc5c698096dbae3a0a
文昌市,"Wenchang, Hainan, China",wenchanghainan,CompanyKeyword,"Wenchang, Hainan, China",,dgm_chinacitylocations,5009d0e418b5e914de4ea85bf3c5c337,dgm_chinacitylocations__5009d0e418b5e914de4ea85bf3c5c337
琼海市,"Qionghai, Hainan, China",qionghaihainan,FTO,"Qionghai, Hainan, China",,dgm_chinacitylocations,2e5cd2426f95898fa61adf6cb8cc10fb,dgm_chinacitylocations__2e5cd2426f95898fa61adf6cb8cc10fb
万宁市,"Wanning, Hainan, China",wanninghainan,Pipeline,"Wanning, Hainan, China",,dgm_chinacitylocations,4fbf83cfcef5559c378ec5948cbb04cc,dgm_chinacitylocations__4fbf83cfcef5559c378ec5948cbb04cc
东方市,"Dongning, Hainan, China",dongninghainan,Wells,"Dongning, Hainan, China",,dgm_chinacitylocations,5867ce24252e555474d5ac1f68449574,dgm_chinacitylocations__5867ce24252e555474d5ac1f68449574
五指山市,"Wuzhishan, Hainan, China",wuzhishanhainan,IndustryTerm,"Wuzhishan, Hainan, China",,dgm_chinacitylocations,c5b477bfdaea668eb7390b28e166918e,dgm_chinacitylocations__c5b477bfdaea668eb7390b28e166918e
南宁市,"Nanning, Guangxi, China",nanningguangxi,ForeignMinister,"Nanning, Guangxi, China",,dgm_chinacitylocations,936dfe33e915714032ec1d5f62d492f9,dgm_chinacitylocations__936dfe33e915714032ec1d5f62d492f9
桂林市,"Guilin, Guangxi, China",guilinguangxi,FTO,"Guilin, Guangxi, China",,dgm_chinacitylocations,61241255c19e37906417cbe4c12c6603,dgm_chinacitylocations__61241255c19e37906417cbe4c12c6603
柳州市,"Liuzhou, Guangxi, China",liuzhouguangxi,LegislativeCommittee,"Liuzhou, Guangxi, China",,dgm_chinacitylocations,c838ef1898fbc01a16efbeb61d4a6d8b,dgm_chinacitylocations__c838ef1898fbc01a16efbeb61d4a6d8b
