keyword,caption_name,threshold,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
136 kg,136 kg,general.alert2,Refinery,136 kg,,dgm_latamnarcoticsweight,9982d95ba4e1de935d7f76221157fd3a,dgm_latamnarcoticsweight__9982d95ba4e1de935d7f76221157fd3a
137 kg,137 kg,general.alert2,Keyphrase,137 kg,,dgm_latamnarcoticsweight,95c597b5f8719f58c8dc90b8d5c2524c,dgm_latamnarcoticsweight__95c597b5f8719f58c8dc90b8d5c2524c
138 kg,138 kg,general.alert2,Shipping,138 kg,,dgm_latamnarcoticsweight,04d742b989f29d7b8e5e2f43ad447a17,dgm_latamnarcoticsweight__04d742b989f29d7b8e5e2f43ad447a17
139 kg,139 kg,general.alert2,space,139 kg,,dgm_latamnarcoticsweight,395d6536ef9ebeba6c728053244002e5,dgm_latamnarcoticsweight__395d6536ef9ebeba6c728053244002e5
140 kg,140 kg,general.alert2,Consulates,140 kg,,dgm_latamnarcoticsweight,7bd5042ec0491e14c3b601e2bf2aa072,dgm_latamnarcoticsweight__7bd5042ec0491e14c3b601e2bf2aa072
141 kg,141 kg,general.alert2,Exec,141 kg,,dgm_latamnarcoticsweight,f45dbc4d9ec42bda475783cb31bfbc85,dgm_latamnarcoticsweight__f45dbc4d9ec42bda475783cb31bfbc85
142 kg,142 kg,general.alert2,Consulates,142 kg,,dgm_latamnarcoticsweight,23aac18c2dfa084190caa4d8c99f03c6,dgm_latamnarcoticsweight__23aac18c2dfa084190caa4d8c99f03c6
143 kg,143 kg,general.alert2,Wells,143 kg,,dgm_latamnarcoticsweight,da66e61cb48598761f107689ec677db6,dgm_latamnarcoticsweight__da66e61cb48598761f107689ec677db6
144 kg,144 kg,general.alert2,space,144 kg,,dgm_latamnarcoticsweight,7bf25f39fbb16ac40fc56b564529acdd,dgm_latamnarcoticsweight__7bf25f39fbb16ac40fc56b564529acdd
145 kg,145 kg,general.alert2,ForeignMinister,145 kg,,dgm_latamnarcoticsweight,579ec192956be14eb858861df0047934,dgm_latamnarcoticsweight__579ec192956be14eb858861df0047934
146 kg,146 kg,general.alert2,LegislativeCommittee,146 kg,,dgm_latamnarcoticsweight,c692e12f29d1b3538989e337635da894,dgm_latamnarcoticsweight__c692e12f29d1b3538989e337635da894
147 kg,147 kg,general.alert2,Pipeline,147 kg,,dgm_latamnarcoticsweight,709622c75d9368453d3e9a9b888fb59d,dgm_latamnarcoticsweight__709622c75d9368453d3e9a9b888fb59d
148 kg,148 kg,general.alert2,ForeignMinister,148 kg,,dgm_latamnarcoticsweight,159097ebf7415c846c69f4b58db20479,dgm_latamnarcoticsweight__159097ebf7415c846c69f4b58db20479
149 kg,149 kg,general.alert2,AAEntity,149 kg,,dgm_latamnarcoticsweight,c112295eab6aacefb6dffd29fca5cdcc,dgm_latamnarcoticsweight__c112295eab6aacefb6dffd29fca5cdcc
150 kg,150 kg,general.alert2,Organization,150 kg,,dgm_latamnarcoticsweight,6b8ec7b158987c7693213ac9022934c8,dgm_latamnarcoticsweight__6b8ec7b158987c7693213ac9022934c8
151 kg,151 kg,general.alert2,Keyphrase,151 kg,,dgm_latamnarcoticsweight,81e861326ac628066c3e9eed0f237dc6,dgm_latamnarcoticsweight__81e861326ac628066c3e9eed0f237dc6
152 kg,152 kg,general.alert2,Media,152 kg,,dgm_latamnarcoticsweight,295eae8784ca063092c679131f2c2519,dgm_latamnarcoticsweight__295eae8784ca063092c679131f2c2519
153 kg,153 kg,general.alert2,Keyphrase,153 kg,,dgm_latamnarcoticsweight,9cc2179325e8dbb8eb89c0fcdc73d680,dgm_latamnarcoticsweight__9cc2179325e8dbb8eb89c0fcdc73d680
154 kg,154 kg,general.alert2,Shipping,154 kg,,dgm_latamnarcoticsweight,3d69419c7d32f20a2df8e5a88a6827a1,dgm_latamnarcoticsweight__3d69419c7d32f20a2df8e5a88a6827a1
155 kg,155 kg,general.alert2,FTO,155 kg,,dgm_latamnarcoticsweight,e85311f5fdb0859ad3cd58294283b17a,dgm_latamnarcoticsweight__e85311f5fdb0859ad3cd58294283b17a
156 kg,156 kg,general.alert2,Wells,156 kg,,dgm_latamnarcoticsweight,267ef1b2d9c8ec8f8d5c5f7553630bb9,dgm_latamnarcoticsweight__267ef1b2d9c8ec8f8d5c5f7553630bb9
157 kg,157 kg,general.alert2,Exec,157 kg,,dgm_latamnarcoticsweight,c01b20f4df5dd76c1132058b814c75cf,dgm_latamnarcoticsweight__c01b20f4df5dd76c1132058b814c75cf
158 kg,158 kg,general.alert2,Organization,158 kg,,dgm_latamnarcoticsweight,a8fc5e36ce6be466d9467cfa547dbc38,dgm_latamnarcoticsweight__a8fc5e36ce6be466d9467cfa547dbc38
159 kg,159 kg,general.alert2,DiplomaticFacilities,159 kg,,dgm_latamnarcoticsweight,17acd567472b0cbfc044a471bc3bafcc,dgm_latamnarcoticsweight__17acd567472b0cbfc044a471bc3bafcc
160 kg,160 kg,general.alert2,IndustryTerm,160 kg,,dgm_latamnarcoticsweight,235fce4692696ac0b856878628bf9328,dgm_latamnarcoticsweight__235fce4692696ac0b856878628bf9328
161 kg,161 kg,general.alert2,ForeignMinistry,161 kg,,dgm_latamnarcoticsweight,0979f8eb563b9dcebe72187a41e77d19,dgm_latamnarcoticsweight__0979f8eb563b9dcebe72187a41e77d19
162 kg,162 kg,general.alert2,Consulates,162 kg,,dgm_latamnarcoticsweight,14f16432363080497959f9b46be8d8d8,dgm_latamnarcoticsweight__14f16432363080497959f9b46be8d8d8
163 kg,163 kg,general.alert2,ForeignMinistry,163 kg,,dgm_latamnarcoticsweight,b84f35e68afcb57a3f03e8588319b2f4,dgm_latamnarcoticsweight__b84f35e68afcb57a3f03e8588319b2f4
164 kg,164 kg,general.alert2,LegislativeCommittee,164 kg,,dgm_latamnarcoticsweight,54069b2c32e156f1f8775a94734da9e1,dgm_latamnarcoticsweight__54069b2c32e156f1f8775a94734da9e1
165 kg,165 kg,general.alert2,LegislativeCommittee,165 kg,,dgm_latamnarcoticsweight,34b8d97d9e9c01854f0a89e376c93249,dgm_latamnarcoticsweight__34b8d97d9e9c01854f0a89e376c93249
166 kg,166 kg,general.alert2,Media,166 kg,,dgm_latamnarcoticsweight,d8dee773668842951a8cf9170174e4bb,dgm_latamnarcoticsweight__d8dee773668842951a8cf9170174e4bb
167 kg,167 kg,general.alert2,Media,167 kg,,dgm_latamnarcoticsweight,1354e0a58b2109b2e4826260723d253e,dgm_latamnarcoticsweight__1354e0a58b2109b2e4826260723d253e
168 kg,168 kg,general.alert2,Organization,168 kg,,dgm_latamnarcoticsweight,22e8ed345146d9103f1bfc9fb1f103eb,dgm_latamnarcoticsweight__22e8ed345146d9103f1bfc9fb1f103eb
169 kg,169 kg,general.alert2,Diplomat,169 kg,,dgm_latamnarcoticsweight,267b7d47de6798e313fe0cfe1ea87c7c,dgm_latamnarcoticsweight__267b7d47de6798e313fe0cfe1ea87c7c
170 kg,170 kg,general.alert2,ForeignMinistry,170 kg,,dgm_latamnarcoticsweight,2e98e3b17870d1614a2fe1817d662a0b,dgm_latamnarcoticsweight__2e98e3b17870d1614a2fe1817d662a0b
171 kg,171 kg,general.alert2,Person,171 kg,,dgm_latamnarcoticsweight,f686fc222f509a606572b4421e06c4ef,dgm_latamnarcoticsweight__f686fc222f509a606572b4421e06c4ef
172 kg,172 kg,general.alert2,Keyphrase,172 kg,,dgm_latamnarcoticsweight,c4032e602540addd00c9f9e2c6c9957a,dgm_latamnarcoticsweight__c4032e602540addd00c9f9e2c6c9957a
173 kg,173 kg,general.alert2,ForeignMinister,173 kg,,dgm_latamnarcoticsweight,791e6cc96d29ee906ce89aee4f8d72b3,dgm_latamnarcoticsweight__791e6cc96d29ee906ce89aee4f8d72b3
174 kg,174 kg,general.alert2,LegislativeCommittee,174 kg,,dgm_latamnarcoticsweight,4a11ff4ea366f1e1ae11cdd47c33da06,dgm_latamnarcoticsweight__4a11ff4ea366f1e1ae11cdd47c33da06
175 kg,175 kg,general.alert2,AAEntity,175 kg,,dgm_latamnarcoticsweight,5a1c5690fd25f9225da922dbb340bca8,dgm_latamnarcoticsweight__5a1c5690fd25f9225da922dbb340bca8
176 kg,176 kg,general.alert2,News,176 kg,,dgm_latamnarcoticsweight,dc10f24fe17f226a3f93716a4ba6a574,dgm_latamnarcoticsweight__dc10f24fe17f226a3f93716a4ba6a574
177 kg,177 kg,general.alert2,Organization,177 kg,,dgm_latamnarcoticsweight,e48dbe27998187b9933f61258839395c,dgm_latamnarcoticsweight__e48dbe27998187b9933f61258839395c
178 kg,178 kg,general.alert2,Exec,178 kg,,dgm_latamnarcoticsweight,6b285cdd66228b6784b85fcfbf69f5a6,dgm_latamnarcoticsweight__6b285cdd66228b6784b85fcfbf69f5a6
179 kg,179 kg,general.alert2,LegislativeCommittee,179 kg,,dgm_latamnarcoticsweight,30eb88e3e1465ce70af099183a92f5ea,dgm_latamnarcoticsweight__30eb88e3e1465ce70af099183a92f5ea
180 kg,180 kg,general.alert2,ForeignMinistry,180 kg,,dgm_latamnarcoticsweight,320971a5f58eadfe6fee9230a389b994,dgm_latamnarcoticsweight__320971a5f58eadfe6fee9230a389b994
181 kg,181 kg,general.alert2,ForeignMinistry,181 kg,,dgm_latamnarcoticsweight,63dc0dfd926f530df634223783c31068,dgm_latamnarcoticsweight__63dc0dfd926f530df634223783c31068
182 kg,182 kg,general.alert2,Media,182 kg,,dgm_latamnarcoticsweight,9266fb835cb0afcb26b2a172d3de8c9d,dgm_latamnarcoticsweight__9266fb835cb0afcb26b2a172d3de8c9d
183 kg,183 kg,general.alert2,IndustryTerm,183 kg,,dgm_latamnarcoticsweight,cbd9649cd21cb1e22fbc7b72bb6582ed,dgm_latamnarcoticsweight__cbd9649cd21cb1e22fbc7b72bb6582ed
184 kg,184 kg,general.alert2,Legislator,184 kg,,dgm_latamnarcoticsweight,f9a139086e0b37581dd221f62552f0b5,dgm_latamnarcoticsweight__f9a139086e0b37581dd221f62552f0b5
185 kg,185 kg,general.alert2,Exec,185 kg,,dgm_latamnarcoticsweight,ed82652fac5893c5f3308bdd2b48a394,dgm_latamnarcoticsweight__ed82652fac5893c5f3308bdd2b48a394
186 kg,186 kg,general.alert2,Refinery,186 kg,,dgm_latamnarcoticsweight,06cbcc57bc0f2437eae4d378933c2bdb,dgm_latamnarcoticsweight__06cbcc57bc0f2437eae4d378933c2bdb
187 kg,187 kg,general.alert2,Refinery,187 kg,,dgm_latamnarcoticsweight,490f5bbc9e879ded5e1079c9d8800466,dgm_latamnarcoticsweight__490f5bbc9e879ded5e1079c9d8800466
188 kg,188 kg,general.alert2,Wells,188 kg,,dgm_latamnarcoticsweight,f3a96ff02e0fed09a383d8b3a3fe44e9,dgm_latamnarcoticsweight__f3a96ff02e0fed09a383d8b3a3fe44e9
189 kg,189 kg,general.alert2,LegislativeCommittee,189 kg,,dgm_latamnarcoticsweight,ce434784140ef7a8e5299c6121e74d12,dgm_latamnarcoticsweight__ce434784140ef7a8e5299c6121e74d12
190 kg,190 kg,general.alert2,News,190 kg,,dgm_latamnarcoticsweight,986a6c60cea498c77214133f8f00bd4e,dgm_latamnarcoticsweight__986a6c60cea498c77214133f8f00bd4e
191 kg,191 kg,general.alert2,FTO,191 kg,,dgm_latamnarcoticsweight,977326ff511069442161db7c1e231023,dgm_latamnarcoticsweight__977326ff511069442161db7c1e231023
192 kg,192 kg,general.alert2,Person,192 kg,,dgm_latamnarcoticsweight,7a37cfe3d4ad40af1b4be76031dff4af,dgm_latamnarcoticsweight__7a37cfe3d4ad40af1b4be76031dff4af
193 kg,193 kg,general.alert2,LegislativeCommittee,193 kg,,dgm_latamnarcoticsweight,97b845b786d883e7c612792ff1b1eece,dgm_latamnarcoticsweight__97b845b786d883e7c612792ff1b1eece
194 kg,194 kg,general.alert2,Keyphrase,194 kg,,dgm_latamnarcoticsweight,2c0f9661eb9e1f0387b56e2727e4d98a,dgm_latamnarcoticsweight__2c0f9661eb9e1f0387b56e2727e4d98a
195 kg,195 kg,general.alert2,Consulates,195 kg,,dgm_latamnarcoticsweight,f295c1c6f09591f7ea4eca4d6cf979aa,dgm_latamnarcoticsweight__f295c1c6f09591f7ea4eca4d6cf979aa
196 kg,196 kg,general.alert2,Wells,196 kg,,dgm_latamnarcoticsweight,5840851a3d8cc97c2e38d657b6167327,dgm_latamnarcoticsweight__5840851a3d8cc97c2e38d657b6167327
197 kg,197 kg,general.alert2,DiplomaticFacilities,197 kg,,dgm_latamnarcoticsweight,1d6d1d6da3fbd1c9b89e047d89f381c4,dgm_latamnarcoticsweight__1d6d1d6da3fbd1c9b89e047d89f381c4
198 kg,198 kg,general.alert2,ForeignMinistry,198 kg,,dgm_latamnarcoticsweight,8e9baeca921d547189e207fb02b67bcb,dgm_latamnarcoticsweight__8e9baeca921d547189e207fb02b67bcb
199 kg,199 kg,general.alert2,Refinery,199 kg,,dgm_latamnarcoticsweight,b9ca58f702a4bc8a8291ceabab616019,dgm_latamnarcoticsweight__b9ca58f702a4bc8a8291ceabab616019
200 kg,200 kg,general.alert2,Consulates,200 kg,,dgm_latamnarcoticsweight,6d0d648f3362901c8530c05cc2319e06,dgm_latamnarcoticsweight__6d0d648f3362901c8530c05cc2319e06
201 kg,201 kg,general.alert2,CompanyKeyword,201 kg,,dgm_latamnarcoticsweight,830f004c24b73087f8aaa4c10113305d,dgm_latamnarcoticsweight__830f004c24b73087f8aaa4c10113305d
202 kg,202 kg,general.alert2,Refinery,202 kg,,dgm_latamnarcoticsweight,3dec172ab65e6f6f835473c2764f4d7e,dgm_latamnarcoticsweight__3dec172ab65e6f6f835473c2764f4d7e
203 kg,203 kg,general.alert2,News,203 kg,,dgm_latamnarcoticsweight,4b683a3f6054e76cb87df507cefc1784,dgm_latamnarcoticsweight__4b683a3f6054e76cb87df507cefc1784
204 kg,204 kg,general.alert2,AAEntity,204 kg,,dgm_latamnarcoticsweight,001e6925cb5190a899670bb57f69d2ce,dgm_latamnarcoticsweight__001e6925cb5190a899670bb57f69d2ce
205 kg,205 kg,general.alert2,ForeignMinister,205 kg,,dgm_latamnarcoticsweight,6dc81c1332105eae93ce7195171e3aa3,dgm_latamnarcoticsweight__6dc81c1332105eae93ce7195171e3aa3
206 kg,206 kg,general.alert2,Wells,206 kg,,dgm_latamnarcoticsweight,4642e48f0040b0414ac5cb10e4906b78,dgm_latamnarcoticsweight__4642e48f0040b0414ac5cb10e4906b78
207 kg,207 kg,general.alert2,Legislator,207 kg,,dgm_latamnarcoticsweight,b9fb1227db7948befe90ac4c2bf2d00d,dgm_latamnarcoticsweight__b9fb1227db7948befe90ac4c2bf2d00d
208 kg,208 kg,general.alert2,News,208 kg,,dgm_latamnarcoticsweight,e569bd961c0a87f9602f85bbd65d9825,dgm_latamnarcoticsweight__e569bd961c0a87f9602f85bbd65d9825
209 kg,209 kg,general.alert2,FTO,209 kg,,dgm_latamnarcoticsweight,6c088de513f279687d2e193a7b1aed27,dgm_latamnarcoticsweight__6c088de513f279687d2e193a7b1aed27
210 kg,210 kg,general.alert2,Media,210 kg,,dgm_latamnarcoticsweight,c6e395d20edaa292d25f9889cd015d99,dgm_latamnarcoticsweight__c6e395d20edaa292d25f9889cd015d99
211 kg,211 kg,general.alert2,ForeignMinistry,211 kg,,dgm_latamnarcoticsweight,1b74b225dd50d3d9bae4c22e3f6d772b,dgm_latamnarcoticsweight__1b74b225dd50d3d9bae4c22e3f6d772b
212 kg,212 kg,general.alert2,AAEntity,212 kg,,dgm_latamnarcoticsweight,43a69bafbab7f89c31c2883f964e1c9c,dgm_latamnarcoticsweight__43a69bafbab7f89c31c2883f964e1c9c
213 kg,213 kg,general.alert2,Keyphrase,213 kg,,dgm_latamnarcoticsweight,69417dd145b15e65bfef9ab1435b4e27,dgm_latamnarcoticsweight__69417dd145b15e65bfef9ab1435b4e27
214 kg,214 kg,general.alert2,Person,214 kg,,dgm_latamnarcoticsweight,899eb4f4cd403bb9fbbfe00d59145e63,dgm_latamnarcoticsweight__899eb4f4cd403bb9fbbfe00d59145e63
215 kg,215 kg,general.alert2,Organization,215 kg,,dgm_latamnarcoticsweight,8f84d405cce162736f4d577b798336f4,dgm_latamnarcoticsweight__8f84d405cce162736f4d577b798336f4
216 kg,216 kg,general.alert2,Person,216 kg,,dgm_latamnarcoticsweight,7b2b4b22ac8d952d649fb35c6d7d617a,dgm_latamnarcoticsweight__7b2b4b22ac8d952d649fb35c6d7d617a
217 kg,217 kg,general.alert2,Media,217 kg,,dgm_latamnarcoticsweight,fcf5cddcc1f612330b5ed2a74b16424d,dgm_latamnarcoticsweight__fcf5cddcc1f612330b5ed2a74b16424d
218 kg,218 kg,general.alert2,IndustryTerm,218 kg,,dgm_latamnarcoticsweight,aa08566f3b3d24d6bc1a20255bc740b9,dgm_latamnarcoticsweight__aa08566f3b3d24d6bc1a20255bc740b9
219 kg,219 kg,general.alert2,Refinery,219 kg,,dgm_latamnarcoticsweight,a94cdc8c90d38f8dfe77c43cf26614f9,dgm_latamnarcoticsweight__a94cdc8c90d38f8dfe77c43cf26614f9
220 kg,220 kg,general.alert2,Media,220 kg,,dgm_latamnarcoticsweight,e4e435c0e0687f75b18a5e57fe0cefff,dgm_latamnarcoticsweight__e4e435c0e0687f75b18a5e57fe0cefff
221 kg,221 kg,general.alert2,News,221 kg,,dgm_latamnarcoticsweight,ea9f7d91a5bc8e954a415129a2368a10,dgm_latamnarcoticsweight__ea9f7d91a5bc8e954a415129a2368a10
222 kg,222 kg,general.alert2,IndustryTerm,222 kg,,dgm_latamnarcoticsweight,9e7f7ba85b6d532503eb54fe032a958a,dgm_latamnarcoticsweight__9e7f7ba85b6d532503eb54fe032a958a
223 kg,223 kg,general.alert2,IndustryTerm,223 kg,,dgm_latamnarcoticsweight,d46f1298a439b47182eda60f7c9873da,dgm_latamnarcoticsweight__d46f1298a439b47182eda60f7c9873da
224 kg,224 kg,general.alert2,ForeignMinister,224 kg,,dgm_latamnarcoticsweight,913e2b50f1da887ff931bc4880934d56,dgm_latamnarcoticsweight__913e2b50f1da887ff931bc4880934d56
225 kg,225 kg,general.alert2,Refinery,225 kg,,dgm_latamnarcoticsweight,c1fa877e5fedb912bfc0c1c57759ca36,dgm_latamnarcoticsweight__c1fa877e5fedb912bfc0c1c57759ca36
226 kg,226 kg,general.alert2,Wells,226 kg,,dgm_latamnarcoticsweight,df5f2d5051a3dc54ea5ef3c0350379b5,dgm_latamnarcoticsweight__df5f2d5051a3dc54ea5ef3c0350379b5
227 kg,227 kg,general.alert2,Exec,227 kg,,dgm_latamnarcoticsweight,5c8748a4ddb4e5b62783104e17713bfe,dgm_latamnarcoticsweight__5c8748a4ddb4e5b62783104e17713bfe
228 kg,228 kg,general.alert2,space,228 kg,,dgm_latamnarcoticsweight,7d207b763485a9b0a3ed67b537224abe,dgm_latamnarcoticsweight__7d207b763485a9b0a3ed67b537224abe
229 kg,229 kg,general.alert2,CompanyKeyword,229 kg,,dgm_latamnarcoticsweight,3833a38c51efefc89eae3ad3679ef793,dgm_latamnarcoticsweight__3833a38c51efefc89eae3ad3679ef793
230 kg,230 kg,general.alert2,CompanyKeyword,230 kg,,dgm_latamnarcoticsweight,6c9c0dadf97161a4d79dac24019c7237,dgm_latamnarcoticsweight__6c9c0dadf97161a4d79dac24019c7237
231 kg,231 kg,general.alert2,Diplomat,231 kg,,dgm_latamnarcoticsweight,7566aa7a8729a373fce3c9f5594c0fff,dgm_latamnarcoticsweight__7566aa7a8729a373fce3c9f5594c0fff
232 kg,232 kg,general.alert2,Media,232 kg,,dgm_latamnarcoticsweight,631996b585529cbebfcd5a0d793efbef,dgm_latamnarcoticsweight__631996b585529cbebfcd5a0d793efbef
233 kg,233 kg,general.alert2,Pipeline,233 kg,,dgm_latamnarcoticsweight,ae6a29300a58c29431a0b65ebca7e9ef,dgm_latamnarcoticsweight__ae6a29300a58c29431a0b65ebca7e9ef
234 kg,234 kg,general.alert2,Person,234 kg,,dgm_latamnarcoticsweight,b5a3f79575840953193893c759c6c1df,dgm_latamnarcoticsweight__b5a3f79575840953193893c759c6c1df
235 kg,235 kg,general.alert2,AAEntity,235 kg,,dgm_latamnarcoticsweight,c53d24aa82c4551fd6b57e2147dab8ba,dgm_latamnarcoticsweight__c53d24aa82c4551fd6b57e2147dab8ba
236 kg,236 kg,general.alert2,FTO,236 kg,,dgm_latamnarcoticsweight,28df9990f6378c97fec46a76bd48a7c7,dgm_latamnarcoticsweight__28df9990f6378c97fec46a76bd48a7c7
237 kg,237 kg,general.alert2,News,237 kg,,dgm_latamnarcoticsweight,6c646d1deb14e7be9e88f126c99e3747,dgm_latamnarcoticsweight__6c646d1deb14e7be9e88f126c99e3747
238 kg,238 kg,general.alert2,AAEntity,238 kg,,dgm_latamnarcoticsweight,3f264df40b7b202574cd9823084e006d,dgm_latamnarcoticsweight__3f264df40b7b202574cd9823084e006d
239 kg,239 kg,general.alert2,Diplomat,239 kg,,dgm_latamnarcoticsweight,56fb658eeec0e8dcec3df6bc5d114f00,dgm_latamnarcoticsweight__56fb658eeec0e8dcec3df6bc5d114f00
240 kg,240 kg,general.alert2,Organization,240 kg,,dgm_latamnarcoticsweight,401663c8625158aa9103dee0e2154927,dgm_latamnarcoticsweight__401663c8625158aa9103dee0e2154927
241 kg,241 kg,general.alert2,Exec,241 kg,,dgm_latamnarcoticsweight,2e2100e72214bb8c4b358218d87203be,dgm_latamnarcoticsweight__2e2100e72214bb8c4b358218d87203be
242 kg,242 kg,general.alert2,DiplomaticFacilities,242 kg,,dgm_latamnarcoticsweight,8c5bf9375640cb09a4174892c894924f,dgm_latamnarcoticsweight__8c5bf9375640cb09a4174892c894924f
243 kg,243 kg,general.alert2,IndustryTerm,243 kg,,dgm_latamnarcoticsweight,4cd0b6279635aa80d7af669d4e37f6c4,dgm_latamnarcoticsweight__4cd0b6279635aa80d7af669d4e37f6c4
244 kg,244 kg,general.alert2,Keyphrase,244 kg,,dgm_latamnarcoticsweight,4f8a659190185fac8953da1fafee9f56,dgm_latamnarcoticsweight__4f8a659190185fac8953da1fafee9f56
245 kg,245 kg,general.alert2,Organization,245 kg,,dgm_latamnarcoticsweight,ec0ea04498a243004660989b78d4c28a,dgm_latamnarcoticsweight__ec0ea04498a243004660989b78d4c28a
246 kg,246 kg,general.alert2,Refinery,246 kg,,dgm_latamnarcoticsweight,2da010d4ccf092d89540661f93465f77,dgm_latamnarcoticsweight__2da010d4ccf092d89540661f93465f77
247 kg,247 kg,general.alert2,Legislator,247 kg,,dgm_latamnarcoticsweight,0bf0659c4ed9c63ee4d1b30adc7f43fd,dgm_latamnarcoticsweight__0bf0659c4ed9c63ee4d1b30adc7f43fd
248 kg,248 kg,general.alert2,IndustryTerm,248 kg,,dgm_latamnarcoticsweight,cdc5fa9feb5c0e5fcc04ed9f1306f56f,dgm_latamnarcoticsweight__cdc5fa9feb5c0e5fcc04ed9f1306f56f
249 kg,249 kg,general.alert2,Consulates,249 kg,,dgm_latamnarcoticsweight,88f86e92f1cbf825c44410efb430ba44,dgm_latamnarcoticsweight__88f86e92f1cbf825c44410efb430ba44
250 kg,250 kg,general.alert2,Diplomat,250 kg,,dgm_latamnarcoticsweight,0451b6a9341d433931c23da15365ab7d,dgm_latamnarcoticsweight__0451b6a9341d433931c23da15365ab7d
251 kg,251 kg,general.alert2,Wells,251 kg,,dgm_latamnarcoticsweight,0fc0b627192bf5350e68fca48c18fb67,dgm_latamnarcoticsweight__0fc0b627192bf5350e68fca48c18fb67
252 kg,252 kg,general.alert2,Exec,252 kg,,dgm_latamnarcoticsweight,2d65a457ae0328813a43db7d0eacb775,dgm_latamnarcoticsweight__2d65a457ae0328813a43db7d0eacb775
253 kg,253 kg,general.alert2,Consulates,253 kg,,dgm_latamnarcoticsweight,38d0ac227e09cf6ebd3e46764d5c3347,dgm_latamnarcoticsweight__38d0ac227e09cf6ebd3e46764d5c3347
254 kg,254 kg,general.alert2,News,254 kg,,dgm_latamnarcoticsweight,1f480c22723576dd48b14fc3fef202ee,dgm_latamnarcoticsweight__1f480c22723576dd48b14fc3fef202ee
255 kg,255 kg,general.alert2,ForeignMinister,255 kg,,dgm_latamnarcoticsweight,2f8cba6a123d07d79f73a35fb575e22d,dgm_latamnarcoticsweight__2f8cba6a123d07d79f73a35fb575e22d
256 kg,256 kg,general.alert2,IndustryTerm,256 kg,,dgm_latamnarcoticsweight,e01516f8904c21fd47f2fbdd1b03b740,dgm_latamnarcoticsweight__e01516f8904c21fd47f2fbdd1b03b740
257 kg,257 kg,general.alert2,News,257 kg,,dgm_latamnarcoticsweight,42106df2cec1daf95e21ad726f897bcc,dgm_latamnarcoticsweight__42106df2cec1daf95e21ad726f897bcc
258 kg,258 kg,general.alert2,Shipping,258 kg,,dgm_latamnarcoticsweight,3167cdf53d2f1a67d5bcae582d85af6b,dgm_latamnarcoticsweight__3167cdf53d2f1a67d5bcae582d85af6b
259 kg,259 kg,general.alert2,Pipeline,259 kg,,dgm_latamnarcoticsweight,e146abb3b371da4ab8b7c38030776b8d,dgm_latamnarcoticsweight__e146abb3b371da4ab8b7c38030776b8d
260 kg,260 kg,general.alert2,Organization,260 kg,,dgm_latamnarcoticsweight,39cea11f6a2e402e646e1f6387651884,dgm_latamnarcoticsweight__39cea11f6a2e402e646e1f6387651884
261 kg,261 kg,general.alert2,Keyphrase,261 kg,,dgm_latamnarcoticsweight,af3686bab137d2c1ed6c3cb2930e48b3,dgm_latamnarcoticsweight__af3686bab137d2c1ed6c3cb2930e48b3
262 kg,262 kg,general.alert2,Exec,262 kg,,dgm_latamnarcoticsweight,eb04e0328b08862bb7d69df077de1c85,dgm_latamnarcoticsweight__eb04e0328b08862bb7d69df077de1c85
263 kg,263 kg,general.alert2,ForeignMinister,263 kg,,dgm_latamnarcoticsweight,c14b85761d95987cec54639898e75c35,dgm_latamnarcoticsweight__c14b85761d95987cec54639898e75c35
264 kg,264 kg,general.alert2,LegislativeCommittee,264 kg,,dgm_latamnarcoticsweight,f8d6fc67238681ead6477d62bd985fc7,dgm_latamnarcoticsweight__f8d6fc67238681ead6477d62bd985fc7
265 kg,265 kg,general.alert2,News,265 kg,,dgm_latamnarcoticsweight,a43c844b6b397b7a1e8f3cc9fde43f69,dgm_latamnarcoticsweight__a43c844b6b397b7a1e8f3cc9fde43f69
266 kg,266 kg,general.alert2,Exec,266 kg,,dgm_latamnarcoticsweight,2defd5d102f64beb6023faf785861f03,dgm_latamnarcoticsweight__2defd5d102f64beb6023faf785861f03
267 kg,267 kg,general.alert2,Media,267 kg,,dgm_latamnarcoticsweight,6d6dcc032cd703481f801b03016c7cae,dgm_latamnarcoticsweight__6d6dcc032cd703481f801b03016c7cae
268 kg,268 kg,general.alert2,Exec,268 kg,,dgm_latamnarcoticsweight,395657cd4c1be2827577e1a885cadf68,dgm_latamnarcoticsweight__395657cd4c1be2827577e1a885cadf68
269 kg,269 kg,general.alert2,Legislator,269 kg,,dgm_latamnarcoticsweight,319b68d9eeb4047df205f7e6cbabfed1,dgm_latamnarcoticsweight__319b68d9eeb4047df205f7e6cbabfed1
270 kg,270 kg,general.alert2,Media,270 kg,,dgm_latamnarcoticsweight,1c2d9b2859a67674d6e55f1e126025ee,dgm_latamnarcoticsweight__1c2d9b2859a67674d6e55f1e126025ee
271 kg,271 kg,general.alert2,Keyphrase,271 kg,,dgm_latamnarcoticsweight,c60604eade09655c481b0e7de573b551,dgm_latamnarcoticsweight__c60604eade09655c481b0e7de573b551
272 kg,272 kg,general.alert2,Legislator,272 kg,,dgm_latamnarcoticsweight,58088b382b785896067f6248504a689e,dgm_latamnarcoticsweight__58088b382b785896067f6248504a689e
