handle,caption_name,location,include_groups,location_lower,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
techradargaming,TechRadar,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",IndustryTerm,TechRadar,,dgm_fraud_handles,edd2a0fdb3533b408c12cd83f086ef64,dgm_fraud_handles__edd2a0fdb3533b408c12cd83f086ef64
techradarindia,TechRadar,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",ForeignMinistry,TechRadar,,dgm_fraud_handles,edd2a0fdb3533b408c12cd83f086ef64,dgm_fraud_handles__edd2a0fdb3533b408c12cd83f086ef64
guardiantech,Guardian Tech,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",LegislativeCommittee,Guardian Tech,,dgm_fraud_handles,bdd1cb0341305ec78db90dabbea1f6c5,dgm_fraud_handles__bdd1cb0341305ec78db90dabbea1f6c5
techradarme,TechRadar,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",AAEntity,TechRadar,,dgm_fraud_handles,edd2a0fdb3533b408c12cd83f086ef64,dgm_fraud_handles__edd2a0fdb3533b408c12cd83f086ef64
techradarpro,TechRadar,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Legislator,TechRadar,,dgm_fraud_handles,edd2a0fdb3533b408c12cd83f086ef64,dgm_fraud_handles__edd2a0fdb3533b408c12cd83f086ef64
mashable,Mashable,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Shipping,Mashable,,dgm_fraud_handles,6e9ed8de173b056e9149edd14241945c,dgm_fraud_handles__6e9ed8de173b056e9149edd14241945c
arstechnica,ARS Technica,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Person,ARS Technica,,dgm_fraud_handles,d2c6d3d8c16ac06b0bdffd581db4df9a,dgm_fraud_handles__d2c6d3d8c16ac06b0bdffd581db4df9a
axios,Axios,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",CompanyKeyword,Axios,,dgm_fraud_handles,d3e28535c74ccee29182aeb3cf837e98,dgm_fraud_handles__d3e28535c74ccee29182aeb3cf837e98
techradar,TechRadar,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",ForeignMinistry,TechRadar,,dgm_fraud_handles,edd2a0fdb3533b408c12cd83f086ef64,dgm_fraud_handles__edd2a0fdb3533b408c12cd83f086ef64
futureshift,Future Shift,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",ForeignMinister,Future Shift,,dgm_fraud_handles,952d1742662e58d7e4d54cf8e4b3d0b5,dgm_fraud_handles__952d1742662e58d7e4d54cf8e4b3d0b5
theinformation,The Information,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Organization,The Information,,dgm_fraud_handles,6ad880a8a6f992004a93f5bf4fc321eb,dgm_fraud_handles__6ad880a8a6f992004a93f5bf4fc321eb
techradarza,TechRadar,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Organization,TechRadar,,dgm_fraud_handles,edd2a0fdb3533b408c12cd83f086ef64,dgm_fraud_handles__edd2a0fdb3533b408c12cd83f086ef64
recode,Voz Recode,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Legislator,Voz Recode,,dgm_fraud_handles,74b21da72bc8ec96e8947d5dde2d9bfb,dgm_fraud_handles__74b21da72bc8ec96e8947d5dde2d9bfb
thenextweb,The Next Web,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",LegislativeCommittee,The Next Web,,dgm_fraud_handles,e88b30cb02acacfc849da8a5fda56652,dgm_fraud_handles__e88b30cb02acacfc849da8a5fda56652
tech2eets,Tech2,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Pipeline,Tech2,,dgm_fraud_handles,8b73a96819ea4c9ed88e8d8532ac40c6,dgm_fraud_handles__8b73a96819ea4c9ed88e8d8532ac40c6
digitindia,Digit India,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Refinery,Digit India,,dgm_fraud_handles,04ed3d66339bd4d684e089c87237980c,dgm_fraud_handles__04ed3d66339bd4d684e089c87237980c
bitech,Business Insider Tech,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Exec,Business Insider Tech,,dgm_fraud_handles,0b64c53353f3c38eb1d3b446a1157b64,dgm_fraud_handles__0b64c53353f3c38eb1d3b446a1157b64
wsjtech,Wall Street Journal Tech,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Media,Wall Street Journal Tech,,dgm_fraud_handles,512790d9fda5c2d29002669f5dbbbdd2,dgm_fraud_handles__512790d9fda5c2d29002669f5dbbbdd2
cnntech,CNN Tech,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Person,CNN Tech,,dgm_fraud_handles,417093066f8209197a7fb318c9767d85,dgm_fraud_handles__417093066f8209197a7fb318c9767d85
techreview,MIT Technology Review,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Diplomat,MIT Technology Review,,dgm_fraud_handles,df709e315217d8ad6c851a39e11cd374,dgm_fraud_handles__df709e315217d8ad6c851a39e11cd374
bgrindia,BGR India,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",space,BGR India,,dgm_fraud_handles,99c6a807b6d918763724c754a21d0731,dgm_fraud_handles__99c6a807b6d918763724c754a21d0731
tradar247,TechRadar,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Keyphrase,TechRadar,,dgm_fraud_handles,edd2a0fdb3533b408c12cd83f086ef64,dgm_fraud_handles__edd2a0fdb3533b408c12cd83f086ef64
rep_economia,Repubblica Economia,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Media,Repubblica Economia,,dgm_fraud_handles,5616cb066fd7c64e9a82e956c1a4c463,dgm_fraud_handles__5616cb066fd7c64e9a82e956c1a4c463
bbctech,BBC Technology,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",CompanyKeyword,BBC Technology,,dgm_fraud_handles,c191afee92206c21a73fbc3e93984a15,dgm_fraud_handles__c191afee92206c21a73fbc3e93984a15
citytechnews,City Tech News,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",LegislativeCommittee,City Tech News,,dgm_fraud_handles,89fa856da2e48f8606639ecaff215c09,dgm_fraud_handles__89fa856da2e48f8606639ecaff215c09
dailytechnewssh,Daily Tech News,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Person,Daily Tech News,,dgm_fraud_handles,554c4b1ae8b41ee26ec69e33a04bbb9e,dgm_fraud_handles__554c4b1ae8b41ee26ec69e33a04bbb9e
forbestech,Forbes Technology,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Pipeline,Forbes Technology,,dgm_fraud_handles,5cc1ec0447487cc279fc686f3e1df228,dgm_fraud_handles__5cc1ec0447487cc279fc686f3e1df228
engadget,Engadget,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",space,Engadget,,dgm_fraud_handles,b16125d48b4e7432c1d4b241a22970a7,dgm_fraud_handles__b16125d48b4e7432c1d4b241a22970a7
wired,WIRED,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",DiplomaticFacilities,WIRED,,dgm_fraud_handles,2219d5b88d8d373ac37a2811b27c2c61,dgm_fraud_handles__2219d5b88d8d373ac37a2811b27c2c61
gisuser,Gisuser,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",AAEntity,Gisuser,,dgm_fraud_handles,a42290e6fb600eee67162963ec506913,dgm_fraud_handles__a42290e6fb600eee67162963ec506913
interfima,Interfima,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",CompanyKeyword,Interfima,,dgm_fraud_handles,b733d79f0ea14988470a69812e9d7312,dgm_fraud_handles__b733d79f0ea14988470a69812e9d7312
fttechnews,FT Technology News,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Shipping,FT Technology News,,dgm_fraud_handles,e598148a3c414e4f9fe4e96a67468d37,dgm_fraud_handles__e598148a3c414e4f9fe4e96a67468d37
irish_technews,Irish Technology News,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",space,Irish Technology News,,dgm_fraud_handles,31b5f7f645fb49c3c5ee552f7ef1c200,dgm_fraud_handles__31b5f7f645fb49c3c5ee552f7ef1c200
israeltechnews,Israel Technology News,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Person,Israel Technology News,,dgm_fraud_handles,0652e4b88a61debbf3793df8bf220092,dgm_fraud_handles__0652e4b88a61debbf3793df8bf220092
magnifintech,Magnifintech,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",ForeignMinister,Magnifintech,,dgm_fraud_handles,7b31984d663fb3cd1386eca40a04bec4,dgm_fraud_handles__7b31984d663fb3cd1386eca40a04bec4
nbcnewstech,NBC News Technology,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",IndustryTerm,NBC News Technology,,dgm_fraud_handles,b98584fd7f087788931269a6e4a36176,dgm_fraud_handles__b98584fd7f087788931269a6e4a36176
reuterstech,Reuters Technology,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Refinery,Reuters Technology,,dgm_fraud_handles,888fb38a3934cdba97524f573fa46512,dgm_fraud_handles__888fb38a3934cdba97524f573fa46512
tceurope,TechCrunch Europe,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Media,TechCrunch Europe,,dgm_fraud_handles,dc6aa54b072adabece34845abb560a79,dgm_fraud_handles__dc6aa54b072adabece34845abb560a79
tech_law,Tech Law,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Refinery,Tech Law,,dgm_fraud_handles,3324b8b8f8dda32e56f2f2561dded35f,dgm_fraud_handles__3324b8b8f8dda32e56f2f2561dded35f
techmeme,Techmeme,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",AAEntity,Techmeme,,dgm_fraud_handles,cc96d787d765a5e1ec699d15f1154855,dgm_fraud_handles__cc96d787d765a5e1ec699d15f1154855
technews_weekly,Tech News Weekly,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Organization,Tech News Weekly,,dgm_fraud_handles,a9b8c70df8b54313afa8ce3872430489,dgm_fraud_handles__a9b8c70df8b54313afa8ce3872430489
technewsrprt,Tech News Report,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Refinery,Tech News Report,,dgm_fraud_handles,7233a2c2a674a6b8ab694dad09b0bb67,dgm_fraud_handles__7233a2c2a674a6b8ab694dad09b0bb67
venturebeat,Venture Beat,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",DiplomaticFacilities,Venture Beat,,dgm_fraud_handles,c9094b7de1d7f49b04692c7b709230f3,dgm_fraud_handles__c9094b7de1d7f49b04692c7b709230f3
adage,Ad Age,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Legislator,Ad Age,,dgm_fraud_handles,b08fbb60955ae92234f23e8a67887485,dgm_fraud_handles__b08fbb60955ae92234f23e8a67887485
technewsworld,Tech News World,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",ForeignMinistry,Tech News World,,dgm_fraud_handles,655a524f316d0796ec0709e3871c1cc8,dgm_fraud_handles__655a524f316d0796ec0709e3871c1cc8
techtimes_news,Tech Times News,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Legislator,Tech Times News,,dgm_fraud_handles,0728d30645130ae1962a0c3c56f5873c,dgm_fraud_handles__0728d30645130ae1962a0c3c56f5873c
thetechnewsblog,Tech News Blog,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Shipping,Tech News Blog,,dgm_fraud_handles,62a56a242be5944c95fc278a7e9046a3,dgm_fraud_handles__62a56a242be5944c95fc278a7e9046a3
cnbctech,CNBC Tech,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Pipeline,CNBC Tech,,dgm_fraud_handles,8dc7426fcec9b675ddaa324cb23bad52,dgm_fraud_handles__8dc7426fcec9b675ddaa324cb23bad52
uktnofficial,UKTN Official,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",IndustryTerm,UKTN Official,,dgm_fraud_handles,6e49dafc7e26102553c77e37800102ad,dgm_fraud_handles__6e49dafc7e26102553c77e37800102ad
9to5google,9to5Google.com,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",CompanyKeyword,9to5Google.com,,dgm_fraud_handles,0056b717766bf7e2072f9e878d12d3e5,dgm_fraud_handles__0056b717766bf7e2072f9e878d12d3e5
9to5mac,9to5Mac.com,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Shipping,9to5Mac.com,,dgm_fraud_handles,02108e6c455c26dcc378c4891e16397c,dgm_fraud_handles__02108e6c455c26dcc378c4891e16397c
amazon_policy,Amazon Public Policy,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",DiplomaticFacilities,Amazon Public Policy,,dgm_fraud_handles,fe5648437fcfd473b94a5ec4d55f6347,dgm_fraud_handles__fe5648437fcfd473b94a5ec4d55f6347
amazonnews,Amazon News,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Legislator,Amazon News,,dgm_fraud_handles,11e8ff6756205753e49d372df69d3cdd,dgm_fraud_handles__11e8ff6756205753e49d372df69d3cdd
americancable,American Cable,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",ForeignMinister,American Cable,,dgm_fraud_handles,7d46e035935e6a3edef31b4b6ee79a08,dgm_fraud_handles__7d46e035935e6a3edef31b4b6ee79a08
andrew_anagnost,Andrew Anagnost,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Person,Andrew Anagnost,,dgm_fraud_handles,75dd5081848ae4e86d9b296b01874118,dgm_fraud_handles__75dd5081848ae4e86d9b296b01874118
androidpolice,Android Police,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",DiplomaticFacilities,Android Police,,dgm_fraud_handles,6710bab4107a904c3bef7db55e557700,dgm_fraud_handles__6710bab4107a904c3bef7db55e557700
voxdotcom,Vox,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Media,Vox,,dgm_fraud_handles,baf069ea8ce565674e2bff0c0f0a069a,dgm_fraud_handles__baf069ea8ce565674e2bff0c0f0a069a
gizmodo,Gizmodo,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",LegislativeCommittee,Gizmodo,,dgm_fraud_handles,c469dfb502336532e432fae14fcbfa42,dgm_fraud_handles__c469dfb502336532e432fae14fcbfa42
anssi_fr,ANSSI,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",IndustryTerm,ANSSI,,dgm_fraud_handles,4c13de1b2831555c6563462e5de6942d,dgm_fraud_handles__4c13de1b2831555c6563462e5de6942d
bbmobile,BB Mobile,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Organization,BB Mobile,,dgm_fraud_handles,35c9e9482eba7433715d66303d07d3db,dgm_fraud_handles__35c9e9482eba7433715d66303d07d3db
arcep,French Electronic Communications Regulatory Authority,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Diplomat,French Electronic Communications Regulatory Authority,,dgm_fraud_handles,b42e5ec601984786e6052a917716c12e,dgm_fraud_handles__b42e5ec601984786e6052a917716c12e
bereceuropaeu,BEREC EU,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Wells,BEREC EU,,dgm_fraud_handles,54fda86033f2208a3f7ba36054afe964,dgm_fraud_handles__54fda86033f2208a3f7ba36054afe964
blackberrynews,Blackberry News,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",AAEntity,Blackberry News,,dgm_fraud_handles,31cb277411a2a4a4ae86e10de7656c98,dgm_fraud_handles__31cb277411a2a4a4ae86e10de7656c98
boxstatus,Box Status,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Refinery,Box Status,,dgm_fraud_handles,27087f9d5b7b9a759d3b77394ab142e0,dgm_fraud_handles__27087f9d5b7b9a759d3b77394ab142e0
boztank,Boztank,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Media,Boztank,,dgm_fraud_handles,fa3812425294182339a57652ea3b75b2,dgm_fraud_handles__fa3812425294182339a57652ea3b75b2
calcalistech,CTech,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Diplomat,CTech,,dgm_fraud_handles,2df04f395f9dff5866b881652c70dbbe,dgm_fraud_handles__2df04f395f9dff5866b881652c70dbbe
campbell_brown,Campbell Brown,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",FTO,Campbell Brown,,dgm_fraud_handles,0661f5aed93f069addcd44e4ecac04ad,dgm_fraud_handles__0661f5aed93f069addcd44e4ecac04ad
cbsinvestors,CBS Investors,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Keyphrase,CBS Investors,,dgm_fraud_handles,1e4688fa718a190fd2e3b7889add1224,dgm_fraud_handles__1e4688fa718a190fd2e3b7889add1224
cci_india,CCI,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Consulates,CCI,,dgm_fraud_handles,9a57ae6579081165769c57474f0c4bfe,dgm_fraud_handles__9a57ae6579081165769c57474f0c4bfe
ccthuo,Charles Mwangi,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Refinery,Charles Mwangi,,dgm_fraud_handles,ec26be0527dacff8d74a0a81fa6c92d7,dgm_fraud_handles__ec26be0527dacff8d74a0a81fa6c92d7
cftc,US CFTC,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Media,US CFTC,,dgm_fraud_handles,1c6b771860352d3c16bb45164e2245c7,dgm_fraud_handles__1c6b771860352d3c16bb45164e2245c7
charliedeets,Charlie Deets,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Exec,Charlie Deets,,dgm_fraud_handles,3b7bc814c69171b77f864600e5008591,dgm_fraud_handles__3b7bc814c69171b77f864600e5008591
chris_handman,Chris Handman,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Diplomat,Chris Handman,,dgm_fraud_handles,eb7a370bda029d3e61fcd1c395815a67,dgm_fraud_handles__eb7a370bda029d3e61fcd1c395815a67
chrisinsilico,Christopher Wylie,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Consulates,Christopher Wylie,,dgm_fraud_handles,3b4daca2cc8e0d28cb125271654dbdf5,dgm_fraud_handles__3b4daca2cc8e0d28cb125271654dbdf5
chroniclesec,Chronicle,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Organization,Chronicle,,dgm_fraud_handles,12db68fa0f2db12a305e09845db4f7f9,dgm_fraud_handles__12db68fa0f2db12a305e09845db4f7f9
claybavor,Clay Bavor,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Diplomat,Clay Bavor,,dgm_fraud_handles,101eaf6bd70ae087cfafee6527a6ec2a,dgm_fraud_handles__101eaf6bd70ae087cfafee6527a6ec2a
crtceng,CRTCeng,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",News,CRTCeng,,dgm_fraud_handles,9c91bbe28f0c86b619f362da7d45a925,dgm_fraud_handles__9c91bbe28f0c86b619f362da7d45a925
crtcfra,CRTCfra,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Consulates,CRTCfra,,dgm_fraud_handles,2e21e0fb565e6a663a4746a4fe58b504,dgm_fraud_handles__2e21e0fb565e6a663a4746a4fe58b504
davidvonderhaar,Vahn,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",FTO,Vahn,,dgm_fraud_handles,6d4ad8c398037cd0c7986d878a7069af,dgm_fraud_handles__6d4ad8c398037cd0c7986d878a7069af
devinwenig,Devin Wenig,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",News,Devin Wenig,,dgm_fraud_handles,2f59b046237f3457dd61497c183bc9a7,dgm_fraud_handles__2f59b046237f3457dd61497c183bc9a7
djienterprise,DJI Enterprise,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",CompanyKeyword,DJI Enterprise,,dgm_fraud_handles,c1516c1ba9cca971569bbbf4c1d0d00d,dgm_fraud_handles__c1516c1ba9cca971569bbbf4c1d0d00d
dpcireland,Data Protection Commission Ireland,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",News,Data Protection Commission Ireland,,dgm_fraud_handles,0276162438f217846a2864cbba88c7c5,dgm_fraud_handles__0276162438f217846a2864cbba88c7c5
driveai_,Drive AI,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",DiplomaticFacilities,Drive AI,,dgm_fraud_handles,7afbf5381887175d055b071c9658951a,dgm_fraud_handles__7afbf5381887175d055b071c9658951a
durov,Pavel Durov,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Consulates,Pavel Durov,,dgm_fraud_handles,d88aef50f370e87f1df93943b753fc0a,dgm_fraud_handles__d88aef50f370e87f1df93943b753fc0a
ea,Electronic Arts,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",space,Electronic Arts,,dgm_fraud_handles,e853db5fb97163e7377be31ae2d55799,dgm_fraud_handles__e853db5fb97163e7377be31ae2d55799
ericfishersbj,Eric Fisher,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",IndustryTerm,Eric Fisher,,dgm_fraud_handles,022f078ae8cb2c6d000b965035330a43,dgm_fraud_handles__022f078ae8cb2c6d000b965035330a43
etseng,Erick Tseng,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",CompanyKeyword,Erick Tseng,,dgm_fraud_handles,43b755bb9779a4fdd0035b4f5072fbd2,dgm_fraud_handles__43b755bb9779a4fdd0035b4f5072fbd2
eugenekim222,Eugene Kim,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",News,Eugene Kim,,dgm_fraud_handles,788af75f40e4345cc88dca9ecfb06bdf,dgm_fraud_handles__788af75f40e4345cc88dca9ecfb06bdf
evleaks,Evleaks,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Person,Evleaks,,dgm_fraud_handles,900c6df4789a91550578dfe0f06ef9ea,dgm_fraud_handles__900c6df4789a91550578dfe0f06ef9ea
facebookgaming,Facebook Gaming,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",FTO,Facebook Gaming,,dgm_fraud_handles,1384893166a820c2c5856200407222d2,dgm_fraud_handles__1384893166a820c2c5856200407222d2
faradayfuture,Faraday Future,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Consulates,Faraday Future,,dgm_fraud_handles,aee8071690f1cee450543ffa2b8438b3,dgm_fraud_handles__aee8071690f1cee450543ffa2b8438b3
fb_engineering,Facebook Engineering,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Media,Facebook Engineering,,dgm_fraud_handles,5035f522a671e3684ed66dac92178668,dgm_fraud_handles__5035f522a671e3684ed66dac92178668
fbplatform,Facebook for Developers,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Legislator,Facebook for Developers,,dgm_fraud_handles,62c121ec7550cde454d4f9595a51ea5e,dgm_fraud_handles__62c121ec7550cde454d4f9595a51ea5e
fbsecurity,Facebook Security,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",ForeignMinister,Facebook Security,,dgm_fraud_handles,0d45c7987619f8a7cd88ed46f5e8f5c3,dgm_fraud_handles__0d45c7987619f8a7cd88ed46f5e8f5c3
firstnetgov,FirstNet Authority,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Exec,FirstNet Authority,,dgm_fraud_handles,9808eda950e743099d3653acea4078fa,dgm_fraud_handles__9808eda950e743099d3653acea4078fa
fortnitegame,Fortnite Game,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",space,Fortnite Game,,dgm_fraud_handles,53ad27613af762232d2d1d0f7c151709,dgm_fraud_handles__53ad27613af762232d2d1d0f7c151709
geoffreystarks,Geoffrey Starks,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Exec,Geoffrey Starks,,dgm_fraud_handles,01d56efa6102c66f2d811dd74af71e73,dgm_fraud_handles__01d56efa6102c66f2d811dd74af71e73
