keyword,caption_name,groups,topic_id,entity_type,guid,Lat,Lon,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
cvg airport,Cincinnati/Northern Kentucky International Airport,airport,,airport,,39.0532746,-84.6630165,Airport,Cincinnati/Northern Kentucky International Airport,,dgm_tsa_mentioned_entities,842f7fb41429c8fa3e71f585329dbaad,dgm_tsa_mentioned_entities__842f7fb41429c8fa3e71f585329dbaad
jack mcnamara field,Del Norte County Regional Airport,airport,,airport,,41.7747891,-124.2371456,Airport,Del Norte County Regional Airport,,dgm_tsa_mentioned_entities,d49947d6fad0b9a2a49d30d2c1e5fcd2,dgm_tsa_mentioned_entities__d49947d6fad0b9a2a49d30d2c1e5fcd2
dfw airport,Dallas/Fort Worth International Airport,airport,,airport,,32.8998091,-97.0403352,Airport,Dallas/Fort Worth International Airport,,dgm_tsa_mentioned_entities,abd46b12d42caa1a9042d25e3429bd44,dgm_tsa_mentioned_entities__abd46b12d42caa1a9042d25e3429bd44
dayton airport,James M. Cox Dayton International Airport,airport,,airport,,39.9025242,-84.2217719,Airport,James M. Cox Dayton International Airport,,dgm_tsa_mentioned_entities,5452c6c6a3a86bf402481d83df6f7b9d,dgm_tsa_mentioned_entities__5452c6c6a3a86bf402481d83df6f7b9d
wayne county airport,Detroit Metropolitan Wayne County Airport,airport,,airport,,42.2162491,-83.3553642,Airport,Detroit Metropolitan Wayne County Airport,,dgm_tsa_mentioned_entities,c43cf0156901a5329a2d794fce283f21,dgm_tsa_mentioned_entities__c43cf0156901a5329a2d794fce283f21
denver airport,Denver International Airport,airport,,airport,,39.8560963,-104.6737376,Airport,Denver International Airport,,dgm_tsa_mentioned_entities,7fd0705a669278055d9b88d45273a128,dgm_tsa_mentioned_entities__7fd0705a669278055d9b88d45273a128
napier army airfield,Dothan Regional Airport,airport,,airport,,31.3148738,-85.448721,Airport,Dothan Regional Airport,,dgm_tsa_mentioned_entities,43053e98c6086b2475f0953ab3912e1b,dgm_tsa_mentioned_entities__43053e98c6086b2475f0953ab3912e1b
vail/eagle airport,Eagle County Regional Airport,airport,,airport,,39.6397716,-106.915256,Airport,Eagle County Regional Airport,,dgm_tsa_mentioned_entities,e6a4d43b294cf277c3527b7caccfb802,dgm_tsa_mentioned_entities__e6a4d43b294cf277c3527b7caccfb802
j.c. harris field,Elko Regional Airport,airport,,airport,,40.8278188,-115.786212,Airport,Elko Regional Airport,,dgm_tsa_mentioned_entities,bc7d25272d093386d3e25074a4faba4c,dgm_tsa_mentioned_entities__bc7d25272d093386d3e25074a4faba4c
elmira regional airport,Elmira/Corning Regional Airport,airport,,airport,,42.1607628,-76.8926215,Airport,Elmira/Corning Regional Airport,,dgm_tsa_mentioned_entities,269e8731afed3b91f45b9129708a3f2e,dgm_tsa_mentioned_entities__269e8731afed3b91f45b9129708a3f2e
erie international airport,Erie International Airport Tom Ridge Field,airport,,airport,,42.0850848,-80.1713404,Airport,Erie International Airport Tom Ridge Field,,dgm_tsa_mentioned_entities,6fb6eca2fa9f1fac117d55680987a863,dgm_tsa_mentioned_entities__6fb6eca2fa9f1fac117d55680987a863
eugene municipal airport,Eugene Airport,airport,,airport,,44.1217811,-123.2159003,Airport,Eugene Airport,,dgm_tsa_mentioned_entities,f1f8e6007e7352ff5e5733c50df131db,dgm_tsa_mentioned_entities__f1f8e6007e7352ff5e5733c50df131db
arkansas national airport,Northwest Arkansas National Airport,airport,,airport,,36.2786587,-94.304294,Airport,Northwest Arkansas National Airport,,dgm_tsa_mentioned_entities,2827c8cbe525960bf46becdc8593294a,dgm_tsa_mentioned_entities__2827c8cbe525960bf46becdc8593294a
grannis field,Fayetteville Regional Airport,airport,,airport,,34.9910665,-78.887089,Airport,Fayetteville Regional Airport,,dgm_tsa_mentioned_entities,70c8d9d92f45724837b4c818e9556adf,dgm_tsa_mentioned_entities__70c8d9d92f45724837b4c818e9556adf
florence army airfield,Florence Regional Airport,airport,,airport,,34.1931906,-79.7281922,Airport,Florence Regional Airport,,dgm_tsa_mentioned_entities,7d9743123f7b0132279835994bdb799a,dgm_tsa_mentioned_entities__7d9743123f7b0132279835994bdb799a
hollywood international airport,Fort Lauderdale–Hollywood International Airport,airport,,airport,,26.0742344,-80.1506022,Airport,Fort Lauderdale–Hollywood International Airport,,dgm_tsa_mentioned_entities,67bc2c81b932fd08d8550c38469a8d0b,dgm_tsa_mentioned_entities__67bc2c81b932fd08d8550c38469a8d0b
fresno air terminal,Fresno Yosemite International Airport,airport,,airport,,36.7758493,-119.7181083,Airport,Fresno Yosemite International Airport,,dgm_tsa_mentioned_entities,09ea9ad68c72fdc277fab34df932c497,dgm_tsa_mentioned_entities__09ea9ad68c72fdc277fab34df932c497
galena air force base,Edward G. Pitka Sr. Airport,airport,,airport,,64.7387313,-156.9389191,Airport,Edward G. Pitka Sr. Airport,,dgm_tsa_mentioned_entities,ee37b639879aa747482eaefac781cdb1,dgm_tsa_mentioned_entities__ee37b639879aa747482eaefac781cdb1
wyoming regional airport,Northeast Wyoming Regional Airport,airport,,airport,,44.3486031,-105.5377317,Airport,Northeast Wyoming Regional Airport,,dgm_tsa_mentioned_entities,0b3acecf24e5f56d8c9a6adc6442bad7,dgm_tsa_mentioned_entities__0b3acecf24e5f56d8c9a6adc6442bad7
grand forks airport,Grand Forks International Airport,airport,,airport,,47.942861,-97.176582,Airport,Grand Forks International Airport,,dgm_tsa_mentioned_entities,541237cb87e15b8bd89b4773b1d9967f,dgm_tsa_mentioned_entities__541237cb87e15b8bd89b4773b1d9967f
grand junction airport,Grand Junction Regional Airport,airport,,airport,,39.1222307,-108.5291468,Airport,Grand Junction Regional Airport,,dgm_tsa_mentioned_entities,f8bc7f8e754348652ffc75616bbc5cca,dgm_tsa_mentioned_entities__f8bc7f8e754348652ffc75616bbc5cca
gerald r.ford airport,Gerald R. Ford International Airport,airport,,airport,,42.8846633,-85.5248434,Airport,Gerald R. Ford International Airport,,dgm_tsa_mentioned_entities,7f6ba60abc303cc407d1b06725ac382e,dgm_tsa_mentioned_entities__7f6ba60abc303cc407d1b06725ac382e
great falls army airfield,Great Falls International Airport,airport,,airport,,47.4825016,-111.3566299,Airport,Great Falls International Airport,,dgm_tsa_mentioned_entities,eb5144b45886f6aea8823898dd051f7c,dgm_tsa_mentioned_entities__eb5144b45886f6aea8823898dd051f7c
austin straubel airport,Green Bay–Austin Straubel International Airport,airport,,airport,,44.4923396,-88.1277541,Airport,Green Bay–Austin Straubel International Airport,,dgm_tsa_mentioned_entities,0201ac6e32de9cbe344445d822919cc4,dgm_tsa_mentioned_entities__0201ac6e32de9cbe344445d822919cc4
gsp airport,Greenville-Spartanburg International Airport,airport,,airport,,34.8959008,-82.2172338,Airport,Greenville-Spartanburg International Airport,,dgm_tsa_mentioned_entities,50252b5c9ee0a0f8b0cc66020ffe6241,dgm_tsa_mentioned_entities__50252b5c9ee0a0f8b0cc66020ffe6241
hagerstown airport,Hagerstown Regional Airport,airport,,airport,,39.7053895,-77.7310018,Airport,Hagerstown Regional Airport,,dgm_tsa_mentioned_entities,2ac650495ab00eefc7232b6929489270,dgm_tsa_mentioned_entities__2ac650495ab00eefc7232b6929489270
helena army airfield,Helena Regional Airport,airport,,airport,,46.6095791,-111.9902266,Airport,Helena Regional Airport,,dgm_tsa_mentioned_entities,95a597bcbe70a2f225febad404116677,dgm_tsa_mentioned_entities__95a597bcbe70a2f225febad404116677
kahua mokulele kauʻāina o hilo,Hilo International Airport,airport,,airport,,19.7188342,-155.0416866,Airport,Hilo International Airport,,dgm_tsa_mentioned_entities,5fb3c3759ccc4625d81b4015383b12e5,dgm_tsa_mentioned_entities__5fb3c3759ccc4625d81b4015383b12e5
kahua mokulele kauʻāina o daniel k. inouye,Daniel K. Inouye International Airport,airport,,airport,,21.3245132,-157.9250736,Airport,Daniel K. Inouye International Airport,,dgm_tsa_mentioned_entities,cb6969dd31cf3514399a607a95793de9,dgm_tsa_mentioned_entities__cb6969dd31cf3514399a607a95793de9
houston hobby airport,William P. Hobby Airport,airport,,airport,,29.6459141,-95.2768951,Airport,William P. Hobby Airport,,dgm_tsa_mentioned_entities,949d117af85ce60f088a979f2623aab5,dgm_tsa_mentioned_entities__949d117af85ce60f088a979f2623aab5
george bush airport,George Bush Intercontinental Airport,airport,,airport,,29.9902199,-95.3367827,Airport,George Bush Intercontinental Airport,,dgm_tsa_mentioned_entities,ad56bbdbb4eb0ad6170f15665d1b702c,dgm_tsa_mentioned_entities__ad56bbdbb4eb0ad6170f15665d1b702c
carl t. jones field,Huntsville International Airport,airport,,airport,,34.6403329,-86.7756899,Airport,Huntsville International Airport,,dgm_tsa_mentioned_entities,68f934f772890cab7e52d7371d0082a8,dgm_tsa_mentioned_entities__68f934f772890cab7e52d7371d0082a8
cape cod airport,Cape Cod Gateway Airport,airport,,airport,,41.6673379,-70.2847445,Airport,Cape Cod Gateway Airport,,dgm_tsa_mentioned_entities,f582eaf4008bda996ac0f24e1cfc7e40,dgm_tsa_mentioned_entities__f582eaf4008bda996ac0f24e1cfc7e40
evers airport,Jackson-Medgar Wiley Evers International Airport,airport,,airport,,32.3122283,-90.0764217,Airport,Jackson-Medgar Wiley Evers International Airport,,dgm_tsa_mentioned_entities,65ea4406901cae03b19f779b25948845,dgm_tsa_mentioned_entities__65ea4406901cae03b19f779b25948845
jax,Jacksonville International Airport,airport,,airport,,30.4940713,-81.6879368,Airport,Jacksonville International Airport,,dgm_tsa_mentioned_entities,684d170987fa9d8cd1b862ca7d240b66,dgm_tsa_mentioned_entities__684d170987fa9d8cd1b862ca7d240b66
chautauqua county airport,Chautauqua County/Jamestown Airport,airport,,airport,,42.1527461,-79.2591476,Airport,Chautauqua County/Jamestown Airport,,dgm_tsa_mentioned_entities,76a1cfe61eb033d85201d37c2000cbc2,dgm_tsa_mentioned_entities__76a1cfe61eb033d85201d37c2000cbc2
cambria county airport,John Murtha Johnstown-Cambria County Airport,airport,,airport,,40.3201493,-78.8327749,Airport,John Murtha Johnstown-Cambria County Airport,,dgm_tsa_mentioned_entities,c3bd73644c7e3dd6e163d2334b03cc12,dgm_tsa_mentioned_entities__c3bd73644c7e3dd6e163d2334b03cc12
kahua mokulele kauʻāina o kona,Ellison Onizuka Kona International Airport at Keāhole,airport,,airport,,19.736916,-156.0429246,Airport,Ellison Onizuka Kona International Airport at Keāhole,,dgm_tsa_mentioned_entities,eae575694b68021a0493e9a03318ca91,dgm_tsa_mentioned_entities__eae575694b68021a0493e9a03318ca91
battle creek international airport,Kalamazoo/Battle Creek International Airport,airport,,airport,,42.2315867,-85.5500121,Airport,Kalamazoo/Battle Creek International Airport,,dgm_tsa_mentioned_entities,57f0a4a02d850219c420e76d3aec812e,dgm_tsa_mentioned_entities__57f0a4a02d850219c420e76d3aec812e
mid-continent international airport,Kansas City International Airport,airport,,airport,,39.3035862,-94.7092596,Airport,Kansas City International Airport,,dgm_tsa_mentioned_entities,08dfab96a8472c93e97a4ee737f291e2,dgm_tsa_mentioned_entities__08dfab96a8472c93e97a4ee737f291e2
kahua mokulele o moloka‘i,Molokai Airport,airport,,airport,,21.1535674,-157.0963276,Airport,Molokai Airport,,dgm_tsa_mentioned_entities,938c5f122e20f6468831bca8c00ecbaa,dgm_tsa_mentioned_entities__938c5f122e20f6468831bca8c00ecbaa
killeen airport,Killeen-Fort Hood Regional Airport,airport,,airport,,31.0613802,-97.8213287,Airport,Killeen-Fort Hood Regional Airport,,dgm_tsa_mentioned_entities,b502e9da5c9f85c5d792b1434184d9a5,dgm_tsa_mentioned_entities__b502e9da5c9f85c5d792b1434184d9a5
klamath falls airport,Crater Lake–Klamath Regional Airport,airport,,airport,,42.1652027,-121.7463436,Airport,Crater Lake–Klamath Regional Airport,,dgm_tsa_mentioned_entities,3a09ad99bbe1f0dcd5bafbaf916e2a83,dgm_tsa_mentioned_entities__3a09ad99bbe1f0dcd5bafbaf916e2a83
kahua mokulele o lāna‘i,Lanai Airport,airport,,airport,,20.7905864,-156.9498596,Airport,Lanai Airport,,dgm_tsa_mentioned_entities,2c1b1e4ccc813582d7e370bab34df059,dgm_tsa_mentioned_entities__2c1b1e4ccc813582d7e370bab34df059
harry reid international airport,McCarran International Airport,airport,,airport,,36.0839998,-115.1537389,Airport,McCarran International Airport,,dgm_tsa_mentioned_entities,3203b6573d239d565f10c23d5cc9debc,dgm_tsa_mentioned_entities__3203b6573d239d565f10c23d5cc9debc
westmoreland county airport,Arnold Palmer Regional Airport,airport,,airport,,40.2730026,-79.4057159,Airport,Arnold Palmer Regional Airport,,dgm_tsa_mentioned_entities,8c90b9a579c26ff2fe8aff751c6d7c36,dgm_tsa_mentioned_entities__8c90b9a579c26ff2fe8aff751c6d7c36
nez perce county airport,Lewiston-Nez Perce County Airport,airport,,airport,,46.3772659,-117.0111541,Airport,Lewiston-Nez Perce County Airport,,dgm_tsa_mentioned_entities,648cd4fa89670def1586f932c45df600,dgm_tsa_mentioned_entities__648cd4fa89670def1586f932c45df600
lincoln air national guard base,Lincoln Airport,airport,,airport,,40.8506586,-96.7581014,Airport,Lincoln Airport,,dgm_tsa_mentioned_entities,7e5efea40f10015a7b79948c95e19270,dgm_tsa_mentioned_entities__7e5efea40f10015a7b79948c95e19270
bill and hillary clinton national airport,Clinton National Airport,airport,,airport,,34.7307049,-92.2216531,Airport,Clinton National Airport,,dgm_tsa_mentioned_entities,62cd367534f8cdf9ca5c27d847aa5910,dgm_tsa_mentioned_entities__62cd367534f8cdf9ca5c27d847aa5910
east texes airport,East Texas Regional Airport,airport,,airport,,32.3876264,-94.7191186,Airport,East Texas Regional Airport,,dgm_tsa_mentioned_entities,e6722d14724399f92702bb1d1a97bc70,dgm_tsa_mentioned_entities__e6722d14724399f92702bb1d1a97bc70
lax airport,Los Angeles International Airport,airport,,airport,,33.9415889,-118.40853,Airport,Los Angeles International Airport,,dgm_tsa_mentioned_entities,fe372432642cf65f3d2d87514bbbcab0,dgm_tsa_mentioned_entities__fe372432642cf65f3d2d87514bbbcab0
ups worldport,Louisville Muhammad Ali International Airport,airport,,airport,,38.175662,-85.7369231,Airport,Louisville Muhammad Ali International Airport,,dgm_tsa_mentioned_entities,bf109a4df526f769c431e5945efd761a,dgm_tsa_mentioned_entities__bf109a4df526f769c431e5945efd761a
south plains army airfield,Lubbock Preston Smith International Airport,airport,,airport,,33.6565685,-101.8222599,Airport,Lubbock Preston Smith International Airport,,dgm_tsa_mentioned_entities,266c100af05b8cd46e50624ffd37891c,dgm_tsa_mentioned_entities__266c100af05b8cd46e50624ffd37891c
lynchburg airport,Lynchburg Regional Airport,airport,,airport,,37.3261063,-79.2014004,Airport,Lynchburg Regional Airport,,dgm_tsa_mentioned_entities,a80880040cfd44028d43f524b2ce56d8,dgm_tsa_mentioned_entities__a80880040cfd44028d43f524b2ce56d8
truax field,Dane County Regional Airport,airport,,airport,,43.1390659,-89.3364128,Airport,Dane County Regional Airport,,dgm_tsa_mentioned_entities,2266422a1b4524cc3a7576af759792a6,dgm_tsa_mentioned_entities__2266422a1b4524cc3a7576af759792a6
williamson county airport,Veterans Airport of Southern Illinois,airport,,airport,,37.7471237,-89.011177,Airport,Veterans Airport of Southern Illinois,,dgm_tsa_mentioned_entities,507a401506981628068fec2c10cf59e8,dgm_tsa_mentioned_entities__507a401506981628068fec2c10cf59e8
fedex superhub,Memphis International Airport,airport,,airport,,35.0420679,-89.9791729,Airport,Memphis International Airport,,dgm_tsa_mentioned_entities,8f784b7c0c3a4418bc80fddf3a0ca555,dgm_tsa_mentioned_entities__8f784b7c0c3a4418bc80fddf3a0ca555
key field,Meridian Regional Airport,airport,,airport,,32.333547,-88.7451526,Airport,Meridian Regional Airport,,dgm_tsa_mentioned_entities,cd85a6176cdef01c8730a957a7b0e8f4,dgm_tsa_mentioned_entities__cd85a6176cdef01c8730a957a7b0e8f4
wilcox field,Miami International Airport,airport,,airport,,25.7950733,-80.2785194,Airport,Miami International Airport,,dgm_tsa_mentioned_entities,9bebc4f358f97557b1edec127e77145d,dgm_tsa_mentioned_entities__9bebc4f358f97557b1edec127e77145d
midland international airport,Midland-Odessa International Air and Space Port,airport,,airport,,31.9417386,-102.2047497,Airport,Midland-Odessa International Air and Space Port,,dgm_tsa_mentioned_entities,f8fa4303b7550a0d11fa7d1b9e092589,dgm_tsa_mentioned_entities__f8fa4303b7550a0d11fa7d1b9e092589
mitchell field,Milwaukee Mitchell International Airport,airport,,airport,,42.9475534,-87.896646,Airport,Milwaukee Mitchell International Airport,,dgm_tsa_mentioned_entities,34b1c23eae0f12a6b54d9cb092b51e95,dgm_tsa_mentioned_entities__34b1c23eae0f12a6b54d9cb092b51e95
msp airport,Minneapolis–Saint Paul International Airport,airport,,airport,,44.8847554,-93.2222846,Airport,Minneapolis–Saint Paul International Airport,,dgm_tsa_mentioned_entities,805809747e670c5fba3175ac8647b577,dgm_tsa_mentioned_entities__805809747e670c5fba3175ac8647b577
johnson-bell field,Missoula International Airport,airport,,airport,,46.918785,-114.0837478,Airport,Missoula International Airport,,dgm_tsa_mentioned_entities,fb31ac585403fbfc924a5c5ff9657a35,dgm_tsa_mentioned_entities__fb31ac585403fbfc924a5c5ff9657a35
bates army airfield,Mobile Regional Airport,airport,,airport,,30.6924859,-88.2455489,Airport,Mobile Regional Airport,,dgm_tsa_mentioned_entities,db28d2fe054499522a7406b955261eca,dgm_tsa_mentioned_entities__db28d2fe054499522a7406b955261eca
modesto airport,Modesto City–County Airport,airport,,airport,,37.6269954,-120.9560394,Airport,Modesto City–County Airport,,dgm_tsa_mentioned_entities,2fec56ecf4f94a3f30e85322428801c4,dgm_tsa_mentioned_entities__2fec56ecf4f94a3f30e85322428801c4
monterey peninsula airport,Monterey Regional Airport,airport,,airport,,36.5871457,-121.8462322,Airport,Monterey Regional Airport,,dgm_tsa_mentioned_entities,a8841c89b85d16b452de25619e0651e7,dgm_tsa_mentioned_entities__a8841c89b85d16b452de25619e0651e7
dannelly field,Montgomery Regional Airport,airport,,airport,,32.3050713,-86.3906353,Airport,Montgomery Regional Airport,,dgm_tsa_mentioned_entities,80dc1376bcf1f7ddfcfce41184d81cad,dgm_tsa_mentioned_entities__80dc1376bcf1f7ddfcfce41184d81cad
morgantown airport,Morgantown Municipal Airport,airport,,airport,,39.6438179,-79.9203186,Airport,Morgantown Municipal Airport,,dgm_tsa_mentioned_entities,48d6c7e8a1a7e836134c30f939657e6f,dgm_tsa_mentioned_entities__48d6c7e8a1a7e836134c30f939657e6f
myrtle beach air force base,Myrtle Beach International Airport,airport,,airport,,33.6822019,-78.9278943,Airport,Myrtle Beach International Airport,,dgm_tsa_mentioned_entities,dfdacb886337d258f0e041e40bcae5a1,dgm_tsa_mentioned_entities__dfdacb886337d258f0e041e40bcae5a1
berry field,Nashville International Airport,airport,,airport,,36.126317,-86.6773713,Airport,Nashville International Airport,,dgm_tsa_mentioned_entities,4a9763e6f4ca368b3960093485bd6f92,dgm_tsa_mentioned_entities__4a9763e6f4ca368b3960093485bd6f92
new bern regional airport,Coastal Carolina Regional Airport,airport,,airport,,35.0784907,-77.0347743,Airport,Coastal Carolina Regional Airport,,dgm_tsa_mentioned_entities,37134d6e52df2979f58e26acbc938ad2,dgm_tsa_mentioned_entities__37134d6e52df2979f58e26acbc938ad2
new orleans airport,Louis Armstrong New Orleans International Airport,airport,,airport,,29.9910905,-90.2592299,Airport,Louis Armstrong New Orleans International Airport,,dgm_tsa_mentioned_entities,2be5a2af8cefcb6dae350607804d8bad,dgm_tsa_mentioned_entities__2be5a2af8cefcb6dae350607804d8bad
kennedy airport,John F. Kennedy International Airport,airport,,airport,,40.6413111,-73.7781391,Airport,John F. Kennedy International Airport,,dgm_tsa_mentioned_entities,9b06d26a5d6f7b57d6fdd121b6d76e3e,dgm_tsa_mentioned_entities__9b06d26a5d6f7b57d6fdd121b6d76e3e
