aircraft,caption_name,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
three z-9 asw,three Harbin Z-9 anti-submarine warfare,CompanyKeyword,three Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,593aad945e67015a98f2aa449cfd91b0,dgm_chineseaircrafttaiwan__593aad945e67015a98f2aa449cfd91b0
four z-9 asw,four Harbin Z-9 anti-submarine warfare,Keyphrase,four Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,33b3a9c80a1e7f513702b090a22ee309,dgm_chineseaircrafttaiwan__33b3a9c80a1e7f513702b090a22ee309
five z-9 asw,five Harbin Z-9 anti-submarine warfare,ForeignMinistry,five Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,b8d5f53770459db9bb0838a3f55dd6b1,dgm_chineseaircrafttaiwan__b8d5f53770459db9bb0838a3f55dd6b1
six z-9 asw,six Harbin Z-9 anti-submarine warfare,Wells,six Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,a5579050c1a28ae3d0adce3a4c349010,dgm_chineseaircrafttaiwan__a5579050c1a28ae3d0adce3a4c349010
seven z-9 asw,seven Harbin Z-9 anti-submarine warfare,Media,seven Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,3ac24d41b986e5d14fad37fd3539ea25,dgm_chineseaircrafttaiwan__3ac24d41b986e5d14fad37fd3539ea25
eight z-9 asw,eight Harbin Z-9 anti-submarine warfare,Legislator,eight Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,2b7ab681627bba5b52940dc5b13d2ec6,dgm_chineseaircrafttaiwan__2b7ab681627bba5b52940dc5b13d2ec6
nine z-9 asw,nine Harbin Z-9 anti-submarine warfare,Pipeline,nine Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,284bb66dc54af86659e83df67ff6c0d6,dgm_chineseaircrafttaiwan__284bb66dc54af86659e83df67ff6c0d6
ten z-9 asw,ten Harbin Z-9 anti-submarine warfare,Refinery,ten Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,b3afa902031c3185bdba90f1b2756cf8,dgm_chineseaircrafttaiwan__b3afa902031c3185bdba90f1b2756cf8
eleven z-9 asw,eleven Harbin Z-9 anti-submarine warfare,Wells,eleven Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,df3728575080e1d4eab9725d1486ddaf,dgm_chineseaircrafttaiwan__df3728575080e1d4eab9725d1486ddaf
twelve z-9 asw,twelve Harbin Z-9 anti-submarine warfare,AAEntity,twelve Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,751a2363d9ffeb3023c25cc4698ddfce,dgm_chineseaircrafttaiwan__751a2363d9ffeb3023c25cc4698ddfce
thirteen z-9 asw,thirteen Harbin Z-9 anti-submarine warfare,IndustryTerm,thirteen Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,614c1698b95e92f221d04b9033830904,dgm_chineseaircrafttaiwan__614c1698b95e92f221d04b9033830904
fourteen z-9 asw,fourteen Harbin Z-9 anti-submarine warfare,Person,fourteen Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,510a8411fa32622095d29327390f3683,dgm_chineseaircrafttaiwan__510a8411fa32622095d29327390f3683
fifteen z-9 asw,fifteen Harbin Z-9 anti-submarine warfare,space,fifteen Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,17c558d6383a7b053dd7e82260844de8,dgm_chineseaircrafttaiwan__17c558d6383a7b053dd7e82260844de8
sixteen z-9 asw,sixteen Harbin Z-9 anti-submarine warfare,Pipeline,sixteen Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,49a12f16b64fbe7cb8ca47bf3f183093,dgm_chineseaircrafttaiwan__49a12f16b64fbe7cb8ca47bf3f183093
seventeen z-9 asw,seventeen Harbin Z-9 anti-submarine warfare,ForeignMinister,seventeen Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,ac6ea72ad9bfd1c9ba6be86a54cd4e5f,dgm_chineseaircrafttaiwan__ac6ea72ad9bfd1c9ba6be86a54cd4e5f
eighteen z-9 asw,eighteen Harbin Z-9 anti-submarine warfare,Pipeline,eighteen Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,ec2309b0cbca1cbbc526225115c1f1a0,dgm_chineseaircrafttaiwan__ec2309b0cbca1cbbc526225115c1f1a0
nineteen z-9 asw,nineteen Harbin Z-9 anti-submarine warfare,Consulates,nineteen Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,281869fbe2ac71f76a160cb62ef9e619,dgm_chineseaircrafttaiwan__281869fbe2ac71f76a160cb62ef9e619
twenty z-9 asw,twenty Harbin Z-9 anti-submarine warfare,CompanyKeyword,twenty Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,29e5c444b5bf3b7e33819a9af537f1b8,dgm_chineseaircrafttaiwan__29e5c444b5bf3b7e33819a9af537f1b8
twenty-one z-9 asw,twenty-one Harbin Z-9 anti-submarine warfare,Exec,twenty-one Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,d911457a4f7c72732f0c395e0d625ba6,dgm_chineseaircrafttaiwan__d911457a4f7c72732f0c395e0d625ba6
twenty-two z-9 asw,twenty-two Harbin Z-9 anti-submarine warfare,Diplomat,twenty-two Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,4408bfb4d00d59604454b10a46a3b09e,dgm_chineseaircrafttaiwan__4408bfb4d00d59604454b10a46a3b09e
twenty-three z-9 asw,twenty-three Harbin Z-9 anti-submarine warfare,ForeignMinistry,twenty-three Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,7ef1ba6411e8af5352226d6edb127b41,dgm_chineseaircrafttaiwan__7ef1ba6411e8af5352226d6edb127b41
twenty-four z-9 asw,twenty-four Harbin Z-9 anti-submarine warfare,Diplomat,twenty-four Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,a8f656d9b5611ee442c7e7953967e99a,dgm_chineseaircrafttaiwan__a8f656d9b5611ee442c7e7953967e99a
twenty-five z-9 asw,twenty-five Harbin Z-9 anti-submarine warfare,LegislativeCommittee,twenty-five Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,bc76ecd7d5c2e93f2dd064edf256a86a,dgm_chineseaircrafttaiwan__bc76ecd7d5c2e93f2dd064edf256a86a
twenty-six z-9 asw,twenty-six Harbin Z-9 anti-submarine warfare,Person,twenty-six Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,def2a6d96bffc7d4c4afcbd9d2993a46,dgm_chineseaircrafttaiwan__def2a6d96bffc7d4c4afcbd9d2993a46
twenty-seven z-9 asw,twenty-seven Harbin Z-9 anti-submarine warfare,ForeignMinister,twenty-seven Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,e783311e3a9ccd063378e1d4eb69c495,dgm_chineseaircrafttaiwan__e783311e3a9ccd063378e1d4eb69c495
twenty-eight z-9 asw,twenty-eight Harbin Z-9 anti-submarine warfare,Pipeline,twenty-eight Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,3d97b1be160d6d377ecc2a5ca5e2b39a,dgm_chineseaircrafttaiwan__3d97b1be160d6d377ecc2a5ca5e2b39a
twenty-nine z-9 asw,twenty-nine Harbin Z-9 anti-submarine warfare,News,twenty-nine Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,ac8076fb7d1fc2d0598feff56c3c9b5f,dgm_chineseaircrafttaiwan__ac8076fb7d1fc2d0598feff56c3c9b5f
thirty z-9 asw,thirty Harbin Z-9 anti-submarine warfare,FTO,thirty Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,f620f8ec71571dd9f81b403ecb4b463a,dgm_chineseaircrafttaiwan__f620f8ec71571dd9f81b403ecb4b463a
thirty-one z-9 asw,thirty-one Harbin Z-9 anti-submarine warfare,Refinery,thirty-one Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,7e30907a124e9dd0a8d0eeef233115fc,dgm_chineseaircrafttaiwan__7e30907a124e9dd0a8d0eeef233115fc
thirty-two z-9 asw,thirty-two Harbin Z-9 anti-submarine warfare,Organization,thirty-two Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,911ef529fb3ce0d5b481063b03ada147,dgm_chineseaircrafttaiwan__911ef529fb3ce0d5b481063b03ada147
thirty-three z-9 asw,thirty-three Harbin Z-9 anti-submarine warfare,Keyphrase,thirty-three Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,b8014c1fada74f15dd1aee3f292a7ae0,dgm_chineseaircrafttaiwan__b8014c1fada74f15dd1aee3f292a7ae0
thirty-four z-9 asw,thirty-four Harbin Z-9 anti-submarine warfare,Diplomat,thirty-four Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,453e78bf9bef14c94a55dcf772c90894,dgm_chineseaircrafttaiwan__453e78bf9bef14c94a55dcf772c90894
thirty-five z-9 asw,thirty-five Harbin Z-9 anti-submarine warfare,DiplomaticFacilities,thirty-five Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,4ca5858deeb314a2bfde6839e7ad0c98,dgm_chineseaircrafttaiwan__4ca5858deeb314a2bfde6839e7ad0c98
thirty-six z-9 asw,thirty-six Harbin Z-9 anti-submarine warfare,ForeignMinistry,thirty-six Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,3dd6d77afc948facf0c63d05d274204c,dgm_chineseaircrafttaiwan__3dd6d77afc948facf0c63d05d274204c
thirty-seven z-9 asw,thirty-seven Harbin Z-9 anti-submarine warfare,Person,thirty-seven Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,e493352a2630bd220063e0ba8946fbf3,dgm_chineseaircrafttaiwan__e493352a2630bd220063e0ba8946fbf3
thirty-eight z-9 asw,thirty-eight Harbin Z-9 anti-submarine warfare,AAEntity,thirty-eight Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,84a2f904590dd6658fdef64625ef1bf3,dgm_chineseaircrafttaiwan__84a2f904590dd6658fdef64625ef1bf3
thirty-nine z-9 asw,thirty-nine Harbin Z-9 anti-submarine warfare,LegislativeCommittee,thirty-nine Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,dc088ae884550f68a6fa9cdf6edfe890,dgm_chineseaircrafttaiwan__dc088ae884550f68a6fa9cdf6edfe890
forty z-9 asw,forty Harbin Z-9 anti-submarine warfare,Exec,forty Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,dbadc503abd105722961977ad926bc8a,dgm_chineseaircrafttaiwan__dbadc503abd105722961977ad926bc8a
forty-one z-9 asw,forty-one Harbin Z-9 anti-submarine warfare,AAEntity,forty-one Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,2309c35f38bbd0717608d6f4f0bf157f,dgm_chineseaircrafttaiwan__2309c35f38bbd0717608d6f4f0bf157f
forty-two z-9 asw,forty-two Harbin Z-9 anti-submarine warfare,Pipeline,forty-two Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,299bcd32886997c320bbcfc1cfb504fa,dgm_chineseaircrafttaiwan__299bcd32886997c320bbcfc1cfb504fa
forty-three z-9 asw,forty-three Harbin Z-9 anti-submarine warfare,Media,forty-three Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,c4a5e8e1ff2c68f8ace6bd9eb4d88a53,dgm_chineseaircrafttaiwan__c4a5e8e1ff2c68f8ace6bd9eb4d88a53
forty-four z-9 asw,forty-four Harbin Z-9 anti-submarine warfare,space,forty-four Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,36374660b05368213026489b89a09e0c,dgm_chineseaircrafttaiwan__36374660b05368213026489b89a09e0c
forty-five z-9 asw,forty-five Harbin Z-9 anti-submarine warfare,ForeignMinister,forty-five Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,4eee3ab0feb42dea4cfa30c8492628b8,dgm_chineseaircrafttaiwan__4eee3ab0feb42dea4cfa30c8492628b8
forty-six z-9 asw,forty-six Harbin Z-9 anti-submarine warfare,Pipeline,forty-six Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,70345c8b9a89eafdd0b0fe48513cb921,dgm_chineseaircrafttaiwan__70345c8b9a89eafdd0b0fe48513cb921
forty-seven z-9 asw,forty-seven Harbin Z-9 anti-submarine warfare,ForeignMinister,forty-seven Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,322a63422420639b34ade8e96474a89c,dgm_chineseaircrafttaiwan__322a63422420639b34ade8e96474a89c
forty-eight z-9 asw,forty-eight Harbin Z-9 anti-submarine warfare,Refinery,forty-eight Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,64eedb56a798ea718df5675c83134eb8,dgm_chineseaircrafttaiwan__64eedb56a798ea718df5675c83134eb8
forty-nine z-9 asw,forty-nine Harbin Z-9 anti-submarine warfare,Wells,forty-nine Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,3a57c64cfb38a1fce738dbcb3416c9eb,dgm_chineseaircrafttaiwan__3a57c64cfb38a1fce738dbcb3416c9eb
fifty z-9 asw,fifty Harbin Z-9 anti-submarine warfare,Consulates,fifty Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,e48bb620cfeae5b86f3d313d02147d77,dgm_chineseaircrafttaiwan__e48bb620cfeae5b86f3d313d02147d77
1 z-9 asw,one Harbin Z-9 anti-submarine warfare,LegislativeCommittee,one Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,c6edbbdf0ad7cf2734f96e3f8b51966c,dgm_chineseaircrafttaiwan__c6edbbdf0ad7cf2734f96e3f8b51966c
2 z-9 asw,two Harbin Z-9 anti-submarine warfare,Consulates,two Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,bb9eb40e0679c4e2fd8d1e7ed6086155,dgm_chineseaircrafttaiwan__bb9eb40e0679c4e2fd8d1e7ed6086155
3 z-9 asw,three Harbin Z-9 anti-submarine warfare,space,three Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,593aad945e67015a98f2aa449cfd91b0,dgm_chineseaircrafttaiwan__593aad945e67015a98f2aa449cfd91b0
4 z-9 asw,four Harbin Z-9 anti-submarine warfare,Legislator,four Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,33b3a9c80a1e7f513702b090a22ee309,dgm_chineseaircrafttaiwan__33b3a9c80a1e7f513702b090a22ee309
5 z-9 asw,five Harbin Z-9 anti-submarine warfare,ForeignMinistry,five Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,b8d5f53770459db9bb0838a3f55dd6b1,dgm_chineseaircrafttaiwan__b8d5f53770459db9bb0838a3f55dd6b1
6 z-9 asw,six Harbin Z-9 anti-submarine warfare,FTO,six Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,a5579050c1a28ae3d0adce3a4c349010,dgm_chineseaircrafttaiwan__a5579050c1a28ae3d0adce3a4c349010
7 z-9 asw,seven Harbin Z-9 anti-submarine warfare,News,seven Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,3ac24d41b986e5d14fad37fd3539ea25,dgm_chineseaircrafttaiwan__3ac24d41b986e5d14fad37fd3539ea25
8 z-9 asw,eight Harbin Z-9 anti-submarine warfare,ForeignMinister,eight Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,2b7ab681627bba5b52940dc5b13d2ec6,dgm_chineseaircrafttaiwan__2b7ab681627bba5b52940dc5b13d2ec6
9 z-9 asw,nine Harbin Z-9 anti-submarine warfare,ForeignMinistry,nine Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,284bb66dc54af86659e83df67ff6c0d6,dgm_chineseaircrafttaiwan__284bb66dc54af86659e83df67ff6c0d6
10 z-9 asw,ten Harbin Z-9 anti-submarine warfare,Diplomat,ten Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,b3afa902031c3185bdba90f1b2756cf8,dgm_chineseaircrafttaiwan__b3afa902031c3185bdba90f1b2756cf8
11 z-9 asw,eleven Harbin Z-9 anti-submarine warfare,Shipping,eleven Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,df3728575080e1d4eab9725d1486ddaf,dgm_chineseaircrafttaiwan__df3728575080e1d4eab9725d1486ddaf
12 z-9 asw,twelve Harbin Z-9 anti-submarine warfare,Exec,twelve Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,751a2363d9ffeb3023c25cc4698ddfce,dgm_chineseaircrafttaiwan__751a2363d9ffeb3023c25cc4698ddfce
13 z-9 asw,thirteen Harbin Z-9 anti-submarine warfare,LegislativeCommittee,thirteen Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,614c1698b95e92f221d04b9033830904,dgm_chineseaircrafttaiwan__614c1698b95e92f221d04b9033830904
14 z-9 asw,fourteen Harbin Z-9 anti-submarine warfare,Organization,fourteen Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,510a8411fa32622095d29327390f3683,dgm_chineseaircrafttaiwan__510a8411fa32622095d29327390f3683
15 z-9 asw,fifteen Harbin Z-9 anti-submarine warfare,ForeignMinistry,fifteen Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,17c558d6383a7b053dd7e82260844de8,dgm_chineseaircrafttaiwan__17c558d6383a7b053dd7e82260844de8
16 z-9 asw,sixteen Harbin Z-9 anti-submarine warfare,DiplomaticFacilities,sixteen Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,49a12f16b64fbe7cb8ca47bf3f183093,dgm_chineseaircrafttaiwan__49a12f16b64fbe7cb8ca47bf3f183093
17 z-9 asw,seventeen Harbin Z-9 anti-submarine warfare,Person,seventeen Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,ac6ea72ad9bfd1c9ba6be86a54cd4e5f,dgm_chineseaircrafttaiwan__ac6ea72ad9bfd1c9ba6be86a54cd4e5f
18 z-9 asw,eighteen Harbin Z-9 anti-submarine warfare,Diplomat,eighteen Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,ec2309b0cbca1cbbc526225115c1f1a0,dgm_chineseaircrafttaiwan__ec2309b0cbca1cbbc526225115c1f1a0
19 z-9 asw,nineteen Harbin Z-9 anti-submarine warfare,Pipeline,nineteen Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,281869fbe2ac71f76a160cb62ef9e619,dgm_chineseaircrafttaiwan__281869fbe2ac71f76a160cb62ef9e619
20 z-9 asw,twenty Harbin Z-9 anti-submarine warfare,Media,twenty Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,29e5c444b5bf3b7e33819a9af537f1b8,dgm_chineseaircrafttaiwan__29e5c444b5bf3b7e33819a9af537f1b8
21 z-9 asw,twenty-one Harbin Z-9 anti-submarine warfare,ForeignMinister,twenty-one Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,d911457a4f7c72732f0c395e0d625ba6,dgm_chineseaircrafttaiwan__d911457a4f7c72732f0c395e0d625ba6
22 z-9 asw,twenty-two Harbin Z-9 anti-submarine warfare,News,twenty-two Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,4408bfb4d00d59604454b10a46a3b09e,dgm_chineseaircrafttaiwan__4408bfb4d00d59604454b10a46a3b09e
23 z-9 asw,twenty-three Harbin Z-9 anti-submarine warfare,AAEntity,twenty-three Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,7ef1ba6411e8af5352226d6edb127b41,dgm_chineseaircrafttaiwan__7ef1ba6411e8af5352226d6edb127b41
24 z-9 asw,twenty-four Harbin Z-9 anti-submarine warfare,space,twenty-four Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,a8f656d9b5611ee442c7e7953967e99a,dgm_chineseaircrafttaiwan__a8f656d9b5611ee442c7e7953967e99a
25 z-9 asw,twenty-five Harbin Z-9 anti-submarine warfare,ForeignMinister,twenty-five Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,bc76ecd7d5c2e93f2dd064edf256a86a,dgm_chineseaircrafttaiwan__bc76ecd7d5c2e93f2dd064edf256a86a
26 z-9 asw,twenty-six Harbin Z-9 anti-submarine warfare,IndustryTerm,twenty-six Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,def2a6d96bffc7d4c4afcbd9d2993a46,dgm_chineseaircrafttaiwan__def2a6d96bffc7d4c4afcbd9d2993a46
27 z-9 asw,twenty-seven Harbin Z-9 anti-submarine warfare,Consulates,twenty-seven Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,e783311e3a9ccd063378e1d4eb69c495,dgm_chineseaircrafttaiwan__e783311e3a9ccd063378e1d4eb69c495
28 z-9 asw,twenty-eight Harbin Z-9 anti-submarine warfare,Media,twenty-eight Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,3d97b1be160d6d377ecc2a5ca5e2b39a,dgm_chineseaircrafttaiwan__3d97b1be160d6d377ecc2a5ca5e2b39a
29 z-9 asw,twenty-nine Harbin Z-9 anti-submarine warfare,Diplomat,twenty-nine Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,ac8076fb7d1fc2d0598feff56c3c9b5f,dgm_chineseaircrafttaiwan__ac8076fb7d1fc2d0598feff56c3c9b5f
30 z-9 asw,thirty Harbin Z-9 anti-submarine warfare,Media,thirty Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,f620f8ec71571dd9f81b403ecb4b463a,dgm_chineseaircrafttaiwan__f620f8ec71571dd9f81b403ecb4b463a
31 z-9 asw,thirty-one Harbin Z-9 anti-submarine warfare,Refinery,thirty-one Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,7e30907a124e9dd0a8d0eeef233115fc,dgm_chineseaircrafttaiwan__7e30907a124e9dd0a8d0eeef233115fc
32 z-9 asw,thirty-two Harbin Z-9 anti-submarine warfare,Media,thirty-two Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,911ef529fb3ce0d5b481063b03ada147,dgm_chineseaircrafttaiwan__911ef529fb3ce0d5b481063b03ada147
33 z-9 asw,thirty-three Harbin Z-9 anti-submarine warfare,Keyphrase,thirty-three Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,b8014c1fada74f15dd1aee3f292a7ae0,dgm_chineseaircrafttaiwan__b8014c1fada74f15dd1aee3f292a7ae0
34 z-9 asw,thirty-four Harbin Z-9 anti-submarine warfare,Media,thirty-four Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,453e78bf9bef14c94a55dcf772c90894,dgm_chineseaircrafttaiwan__453e78bf9bef14c94a55dcf772c90894
35 z-9 asw,thirty-five Harbin Z-9 anti-submarine warfare,AAEntity,thirty-five Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,4ca5858deeb314a2bfde6839e7ad0c98,dgm_chineseaircrafttaiwan__4ca5858deeb314a2bfde6839e7ad0c98
36 z-9 asw,thirty-six Harbin Z-9 anti-submarine warfare,Organization,thirty-six Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,3dd6d77afc948facf0c63d05d274204c,dgm_chineseaircrafttaiwan__3dd6d77afc948facf0c63d05d274204c
37 z-9 asw,thirty-seven Harbin Z-9 anti-submarine warfare,Pipeline,thirty-seven Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,e493352a2630bd220063e0ba8946fbf3,dgm_chineseaircrafttaiwan__e493352a2630bd220063e0ba8946fbf3
38 z-9 asw,thirty-eight Harbin Z-9 anti-submarine warfare,LegislativeCommittee,thirty-eight Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,84a2f904590dd6658fdef64625ef1bf3,dgm_chineseaircrafttaiwan__84a2f904590dd6658fdef64625ef1bf3
39 z-9 asw,thirty-nine Harbin Z-9 anti-submarine warfare,Wells,thirty-nine Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,dc088ae884550f68a6fa9cdf6edfe890,dgm_chineseaircrafttaiwan__dc088ae884550f68a6fa9cdf6edfe890
40 z-9 asw,forty Harbin Z-9 anti-submarine warfare,ForeignMinistry,forty Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,dbadc503abd105722961977ad926bc8a,dgm_chineseaircrafttaiwan__dbadc503abd105722961977ad926bc8a
41 z-9 asw,forty-one Harbin Z-9 anti-submarine warfare,CompanyKeyword,forty-one Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,2309c35f38bbd0717608d6f4f0bf157f,dgm_chineseaircrafttaiwan__2309c35f38bbd0717608d6f4f0bf157f
42 z-9 asw,forty-two Harbin Z-9 anti-submarine warfare,Consulates,forty-two Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,299bcd32886997c320bbcfc1cfb504fa,dgm_chineseaircrafttaiwan__299bcd32886997c320bbcfc1cfb504fa
43 z-9 asw,forty-three Harbin Z-9 anti-submarine warfare,ForeignMinistry,forty-three Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,c4a5e8e1ff2c68f8ace6bd9eb4d88a53,dgm_chineseaircrafttaiwan__c4a5e8e1ff2c68f8ace6bd9eb4d88a53
44 z-9 asw,forty-four Harbin Z-9 anti-submarine warfare,LegislativeCommittee,forty-four Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,36374660b05368213026489b89a09e0c,dgm_chineseaircrafttaiwan__36374660b05368213026489b89a09e0c
45 z-9 asw,forty-five Harbin Z-9 anti-submarine warfare,AAEntity,forty-five Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,4eee3ab0feb42dea4cfa30c8492628b8,dgm_chineseaircrafttaiwan__4eee3ab0feb42dea4cfa30c8492628b8
46 z-9 asw,forty-six Harbin Z-9 anti-submarine warfare,IndustryTerm,forty-six Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,70345c8b9a89eafdd0b0fe48513cb921,dgm_chineseaircrafttaiwan__70345c8b9a89eafdd0b0fe48513cb921
47 z-9 asw,forty-seven Harbin Z-9 anti-submarine warfare,Pipeline,forty-seven Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,322a63422420639b34ade8e96474a89c,dgm_chineseaircrafttaiwan__322a63422420639b34ade8e96474a89c
48 z-9 asw,forty-eight Harbin Z-9 anti-submarine warfare,Organization,forty-eight Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,64eedb56a798ea718df5675c83134eb8,dgm_chineseaircrafttaiwan__64eedb56a798ea718df5675c83134eb8
49 z-9 asw,forty-nine Harbin Z-9 anti-submarine warfare,News,forty-nine Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,3a57c64cfb38a1fce738dbcb3416c9eb,dgm_chineseaircrafttaiwan__3a57c64cfb38a1fce738dbcb3416c9eb
50 z-9 asw,fifty Harbin Z-9 anti-submarine warfare,LegislativeCommittee,fifty Harbin Z-9 anti-submarine warfare,,dgm_chineseaircrafttaiwan,e48bb620cfeae5b86f3d313d02147d77,dgm_chineseaircrafttaiwan__e48bb620cfeae5b86f3d313d02147d77
